track_id,time_signature,chorus_hit,sections,target,popularity,genre,track,artist,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,era,Genre API
3IIcde6RoSqbDloQaDzoK2,4.0,33.36369,9.0,1.0,,,Bow Wow Wow,Funkdoobiest,253144.0,0.899,0.525,B,-11.498,major,0.141,0.023,0.688,0.108,0.696,102.962,90s,hardcore hip hop
03qSYwxRCavJccioep27Sx,4.0,56.15198,17.0,1.0,,,I'll Take You There,BeBe & CeCe Winans Featuring Mavis Staples,354107.0,0.417,0.861,G,-5.613,major,0.101,0.238,2.79e-05,0.882,0.294,70.379,90s,"black americana, soul, southern soul, spirituals"
4PWaeUVCHIVbXlpXEuIcvR,4.0,55.07593,9.0,1.0,,,Iesha,Another Bad Creation,260400.0,0.751,0.761,G# / Ab,-8.151,major,0.147,0.0145,2.96e-06,0.0305,0.661,111.819,90s,"boy band, contemporary r&b, new jack swing"
2QLEN3RVunMas7j0PHjeAT,4.0,65.96235,16.0,1.0,,,C'mon N' Ride It (The Train),Quad City DJ's,451440.0,0.843,0.959,F# / Gb,-4.933,minor,0.0914,0.0913,0.0,0.408,0.923,135.988,90s,miami bass
5GeKAkZWvOX8pqLZyyJOoB,4.0,45.05292,8.0,1.0,,,You Suck,The Murmurs,195067.0,0.458,0.476,C# / Db,-7.737,major,0.0308,0.477,2.14e-05,0.12,0.247,149.398,90s,"alternative pop, lilith"
6nYCS7KMAFTMAazXAzUip2,4.0,29.16027,15.0,0.0,,,"Bess, You is My Woman Now - ""Porgy and Bess"" Rehearsal Performance, July 19, 1935",George Gershwin,332907.0,0.239,0.121,C# / Db,-22.994,major,0.0588,0.991,0.918,0.125,0.094,86.663,90s,"american modern classical, classical, early modern classical, tin pan alley"
7t5xZo0fUxFAU8B8LMo49R,4.0,39.32017,13.0,1.0,,,Fields Of Gray,Bruce Hornsby,291427.0,0.662,0.61,G,-6.767,major,0.0256,0.131,5.88e-06,0.093,0.587,108.008,90s,"album rock, heartland rock, mellow gold, piano rock, singer-songwriter, soft rock"
5VLwUDyAkxvcL2nZOqtwyX,4.0,35.65402,9.0,0.0,,,Decypher,Velvet Acid Christ,287000.0,0.521,0.851,C,-8.104,major,0.0401,0.00373,0.238,0.11,0.6,139.983,90s,"aggrotech, cyberpunk, dark wave, ebm, electro-industrial, futurepop, industrial metal, industrial rock"
04dKVuscoB2Bm4GPJwTs3w,4.0,25.48581,7.0,0.0,,,Water Boy,Imperial Teen,96560.0,0.396,0.85,E,-5.736,minor,0.0722,0.000534,0.0,0.0585,0.609,157.182,90s,"bay area indie, queercore"
5u3rsmRYRSKJpFHXPT4p07,4.0,57.8796,11.0,1.0,,,Every Little Thing I Do,Soul For Real,260067.0,0.713,0.378,G,-9.04,minor,0.0298,0.00561,0.00186,0.0845,0.291,99.055,90s,"boy band, contemporary r&b, new jack swing, r&b"
1f7EWS1kruAco1sc1W614Q,4.0,49.33072,17.0,0.0,,,With A Song In My Heart - 1998 Remaster,Sonny Clark,475293.0,0.52,0.492,C,-8.791,minor,0.0425,0.656,0.000111,0.279,0.811,76.95,90s,"bebop, contemporary post-bop, hard bop, jazz, jazz piano"
7jEC8cMF6Ssu4AyneXPhUF,4.0,39.8394,10.0,1.0,,,At Night I Pray,Wild Orchid,256600.0,0.608,0.785,D,-5.992,minor,0.0891,0.439,0.0,0.0786,0.403,155.458,90s,
5fS306Dk5PJJsEVwzXJPgy,4.0,87.5204,7.0,0.0,,,Defiled,New Bomb Turks,218893.0,0.14,0.988,B,-4.545,major,0.192,0.00119,0.000115,0.403,0.0663,174.654,90s,"columbus ohio indie, punk 'n' roll"
4Ucpg7d3GNs1FXDV580Wqk,4.0,29.8535,12.0,0.0,,,ตกใจหมดเลย,Nut Meria,233387.0,0.806,0.94,G,-5.771,minor,0.0433,0.0528,0.0,0.107,0.912,137.067,90s,classic thai pop
1dnzc6e1hexRHivBgBe5pk,3.0,67.83911,10.0,0.0,,,Jackie's Song,Julian Lloyd Webber,218964.0,0.165,0.117,D# / Eb,-20.343,major,0.0422,0.98,0.87,0.301,0.11,85.025,90s,classical cello
3B6MzBBeXsTI4GURPavO1s,4.0,22.01635,13.0,1.0,,,Between You And Me,dc Talk,298760.0,0.554,0.912,A,-4.315,minor,0.0376,0.14,0.0421,0.064,0.516,99.712,90s,"ccm, christian alternative rock, christian music, worship"
4YOzKJAdIzFryLFeF6VYXy,4.0,21.86846,10.0,1.0,,,99 Worlds,Peter Wolf,216107.0,0.648,0.913,C,-10.41,major,0.0363,0.202,6.13e-05,0.656,0.914,133.302,90s,"heartland rock, pub rock"
1A0ztUdCDMZjIeeJjXLgDL,4.0,25.91965,7.0,1.0,,,Go Away,Lorrie Morgan,169333.0,0.623,0.709,D,-5.824,major,0.0334,0.113,0.0,0.361,0.544,107.343,90s,"country, country dawn, country road"
6RPc93YhFpeMH8qcmDzhCp,4.0,52.62451,14.0,0.0,,,Soul Seeker (feat. Russ Freeman),The Rippingtons,280267.0,0.701,0.484,F,-14.559,minor,0.0371,0.0379,0.569,0.0764,0.565,95.839,90s,smooth jazz
7phS4S15qLjPC7JlFnzWql,4.0,44.88047,12.0,1.0,,,"So Long (Well, Well, Well)",Phajja,262333.0,0.726,0.454,A# / Bb,-8.528,major,0.0253,0.432,0.00168,0.0446,0.545,79.913,90s,contemporary r&b
13B5m122SGIzCOYHrxjMho,4.0,19.90606,14.0,1.0,,,You're The Only Woman,The Brat Pack,296333.0,0.654,0.873,G,-8.06,minor,0.0439,0.147,0.00166,0.31,0.956,107.073,90s,
3UL6Lzsocv9Ucizgzid2B0,4.0,41.57319,7.0,1.0,,,We Like To Party!,Vengaboys,224227.0,0.785,0.905,G# / Ab,-7.929,major,0.0449,0.00803,0.859,0.046,0.969,136.018,90s,"eurodance, europop"
6oSCS3HtxuYlKH8y4nS3Qn,4.0,73.36658,12.0,1.0,,,5 O'Clock,Nonchalant,302640.0,0.731,0.758,A# / Bb,-8.322,minor,0.116,0.112,1.64e-06,0.0987,0.8,86.105,90s,hip pop
4Q8gjBVpRnHyl0yO865twH,4.0,25.69545,19.0,0.0,,,Reminiscing,The Exboyfriends,307000.0,0.556,0.273,F# / Gb,-16.342,minor,0.0575,0.707,0.0,0.127,0.349,95.227,90s,
1Xvt7yASymo82gBDNgDcFL,3.0,37.93585,4.0,0.0,,,Bênção Araônica,Kades Singers,79923.0,0.354,0.264,G,-13.87,major,0.0398,0.789,0.0,0.568,0.307,82.45,90s,"brazilian gospel, gospel antigas"
77IQnGNXmFXAMr3YGmloBG,4.0,53.7296,7.0,1.0,,,"Closer To Free (From ""Party Of Five"")",BoDeans,190640.0,0.497,0.875,G,-8.84,major,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,90s,
67bc0k8oAuIprA3X0xzWdQ,4.0,23.4574,14.0,0.0,,,Half Moon Rising,Yonder Mountain String Band,271080.0,0.449,0.495,A,-8.82,major,0.0431,0.749,6.51e-06,0.371,0.676,198.017,90s,"banjo, jam band, jamgrass, progressive bluegrass, string band"
4G4zRyrCsmo0TTRwXzaIg1,4.0,20.6874,14.0,0.0,,,Luna de Rio - The guitar & vibe version,Baffa,355200.0,0.674,0.727,F,-9.861,minor,0.0514,0.216,0.297,0.0968,0.587,125.107,90s,electro jazz
6CtrSJaPZxcGn991fLgxJF,4.0,60.90083,19.0,1.0,,,Slow Jams,Quincy Jones Feat. Babyface & Tamia With Portrai,450600.0,0.616,0.553,G,-9.269,minor,0.0642,0.551,5.34e-06,0.112,0.488,138.145,90s,soul jazz
57vLKSsU2gUirCUpUttlX2,5.0,54.25857,12.0,0.0,,,Ya Rayah,Rachid Taha,374467.0,0.8,0.863,E,-7.807,minor,0.0367,0.362,0.00314,0.137,0.964,101.027,90s,"belly dance, classic arab pop"
6cFZ4PLC19taNlpl9pbGMf,3.0,16.46996,12.0,1.0,,,Somebody To Love,George Michael & Queen,296493.0,0.497,0.693,G# / Ab,-7.024,major,0.0565,0.19,0.0,0.215,0.358,111.539,90s,"classic rock, glam rock, rock"
0glNhOhFDwAPKJ9tm6hfFV,4.0,25.67581,9.0,0.0,,,Porque Brigamos (I Am... I Said),Diana,188560.0,0.62,0.369,F# / Gb,-10.905,major,0.0297,0.74,0.0,0.124,0.883,100.613,90s,"brega, brega saudade, pop nacional antigas"
65ixMuOsB8YCPwnODWJvKa,4.0,22.38075,10.0,1.0,,,Take It To The Streets,Rampage Featuring Billy Lawrence,217907.0,0.885,0.566,G,-9.032,major,0.276,6.57e-05,0.0056,0.301,0.396,101.759,90s,
5I7xuoUbDp41WnhL4B86J7,4.0,28.79214,12.0,1.0,,,Lily Was Here,David A. Stewart Introducing Candy Dulfer,261240.0,0.754,0.693,E,-5.79,minor,0.0279,0.41,0.041,0.0623,0.965,108.012,90s,smooth jazz
2AakfKbHyHXqbpqshRxn5n,4.0,42.4063,10.0,0.0,,,Fort Worth Blues,Guy Clark,272933.0,0.635,0.0645,D,-16.515,major,0.0348,0.918,0.000313,0.135,0.183,131.826,90s,"classic texas country, folk, outlaw country, singer-songwriter"
4rlm1jYmOLRY9ABsupCNRe,4.0,35.99284,7.0,0.0,,,Ffydd y crydd,Iwcs A Doyle,150133.0,0.716,0.465,A,-13.252,major,0.0643,0.289,0.0,0.111,0.785,137.196,90s,cymraeg
3QHONiXGMGU3z68mQInncF,4.0,51.9383,17.0,1.0,,,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,301520.0,0.862,0.479,G,-9.199,major,0.0646,0.0522,0.00126,0.589,0.925,109.878,90s,"dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap"
05CF4ATpqROLTQVYABNZ3W,4.0,42.8866,20.0,0.0,,,Laidu,Rokia Traoré,386973.0,0.702,0.269,A# / Bb,-15.172,minor,0.0365,0.626,0.0406,0.125,0.397,99.747,90s,"afropop, malian blues, mande pop, world"
1IoG7Q9zfLajUhTTdo30yo,4.0,28.67594,9.0,0.0,,,Bluegrass Signal,John Reischman,173560.0,0.503,0.6,F# / Gb,-13.92,minor,0.0295,0.623,0.917,0.104,0.973,145.494,90s,"instrumental bluegrass, mandolin, progressive bluegrass"
1blZP5x1XQSqQFpTy12rFh,4.0,21.28488,15.0,1.0,,,This Is For The Lover In You,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",239733.0,0.887,0.416,C# / Db,-7.346,major,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,90s,"contemporary r&b, new jack swing, r&b, urban contemporary"
3XN5aduaWbGCYKWVBODmgZ,4.0,41.39739,7.0,0.0,,,Bread,Native Nod,199333.0,0.283,0.741,G,-11.187,major,0.0595,1.86e-05,0.155,0.181,0.347,151.728,90s,"emo punk, emocore, skramz"
21MLFi0ISlqDBp7DQHPi7p,4.0,37.91217,10.0,1.0,,,Would I Lie To You?,Charles & Eddie,279600.0,0.547,0.538,B,-11.39,minor,0.0567,0.473,0.0,0.0369,0.718,202.409,90s,neo soul
6LqiE1yBBf9IuTxaTpTyiF,4.0,48.36306,9.0,1.0,,,Kissing You,Keith Washington,260013.0,0.494,0.495,G,-8.855,major,0.0312,0.184,0.0,0.127,0.233,126.515,90s,"contemporary r&b, new jack swing"
0uDEUlFWjGOo8b2fVAUiLn,4.0,45.17268,13.0,0.0,,,Zonder 'T Te Weten,Corry Konings,283160.0,0.759,0.401,A,-12.397,major,0.0266,0.469,0.00115,0.159,0.558,108.682,90s,"levenslied, nederpop"
6XcYNW4isEhgUu2X3fcvBk,4.0,68.90645,5.0,0.0,,,Ska Killers,The Toasters,171667.0,0.453,0.844,C,-6.44,major,0.291,0.0236,1.12e-05,0.414,0.751,193.546,90s,"ska, ska punk, ska revival"
4ezafcOuI5em8LoE2xxnpv,4.0,30.51516,13.0,1.0,,,What U See Is What U Get,Xzibit,308907.0,0.724,0.806,C# / Db,-6.843,minor,0.295,0.0541,0.0,0.314,0.586,93.863,90s,"detroit hip hop, g funk, gangster rap, hardcore hip hop, hip hop, west coast rap"
20qyckJrLZQGQmNb5OmpkJ,4.0,24.10902,13.0,1.0,,,My Name Is Prince,Prince And The New Power Generation,398333.0,0.798,0.942,G# / Ab,-4.209,major,0.135,0.0223,0.00286,0.044,0.36,116.577,90s,"funk, funk rock, minneapolis sound, rock, synth funk"
01cGujYWGF7JchJLSgf6Ta,4.0,41.61336,10.0,0.0,,,Chopped in Half,Obituary,225360.0,0.257,0.989,A# / Bb,-5.918,minor,0.0867,6.72e-06,0.521,0.263,0.385,109.267,90s,"death metal, florida death metal, groove metal, metal"
4zygTlD6BMAZ3oGauPSod5,4.0,19.93834,11.0,1.0,,,Let Me Return The Favor,Andrea Martin,254333.0,0.619,0.552,E,-8.927,minor,0.167,0.0175,0.0,0.0465,0.63,174.603,90s,
3H9otsCmjUDGar2zHDYPnP,4.0,20.18741,6.0,0.0,,,"Twinkle, Twinkle, Traffic Light",Kimbo Children's Music,84280.0,0.936,0.258,C,-13.76,major,0.0571,0.111,0.0,0.0586,0.555,124.799,90s,ballet class
2OWzR8QoH7KaLtiN65v32x,4.0,61.32283,7.0,1.0,,,Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,195693.0,0.537,0.413,F,-9.949,minor,0.0366,0.604,0.0,0.16,0.22,127.77,90s,contemporary r&b
4h1oxHwo7BD2Yjv4g6WQ42,3.0,30.89944,10.0,1.0,,,I See It Now,Tracy Lawrence,214733.0,0.567,0.436,F,-9.138,major,0.0242,0.267,0.0,0.217,0.305,91.821,90s,"arkansas country, contemporary country, country, country road"
3wQUwUopne0hVBDXa44Bki,4.0,24.39662,12.0,1.0,,,Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker,294600.0,0.59,0.538,C# / Db,-5.949,major,0.247,0.0272,0.0,0.17,0.578,121.929,90s,"contemporary r&b, new jack swing, r&b, urban contemporary"
1FO1zHcP20Sk9Br1eJGHEX,4.0,40.43923,8.0,0.0,,,Filme Triste - 1990 Remaster,Trio Esperanca,194933.0,0.538,0.136,D# / Eb,-15.528,major,0.0299,0.771,0.0,0.102,0.687,112.626,90s,jovem guarda
1t2Hq2WIBcZINOEnK6mdJG,4.0,47.00565,10.0,1.0,,,Save Tonight,Eagle-Eye Cherry,239227.0,0.547,0.693,C,-8.786,major,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,90s,pop rock
2HkQAFE25gVrtNIYqxZWwB,4.0,20.52763,13.0,0.0,,,Clarinet Marmalade,Albert Burbank,268000.0,0.625,0.723,C,-10.45,major,0.228,0.85,0.81,0.401,0.841,118.281,90s,"jazz clarinet, new orleans jazz"
1Z3u2SRADuEvJrzIFlj5DU,4.0,21.05094,7.0,0.0,,,Femme Bitch Top,Tribe 8,210133.0,0.426,0.714,D,-8.573,major,0.0499,0.00881,0.000675,0.293,0.689,78.804,90s,"queercore, riot grrrl"
5bqNu0YfNOZpgl34bcJiFQ,4.0,33.17885,11.0,1.0,,,I Wanna Be Rich,Calloway,304200.0,0.733,0.781,C,-10.265,major,0.0857,0.0352,0.00793,0.147,0.869,114.181,90s,
0usd187EG85UOrZMSoJ7Iz,4.0,34.73979,8.0,0.0,,,El Juego De Simon,Johnny Laboriel,108484.0,0.631,0.651,A,-5.232,major,0.0352,0.289,0.0,0.319,0.963,147.562,90s,mexican rock-and-roll
2PmT3D5xmvVzZCf11L2ifX,4.0,45.52179,18.0,0.0,,,I Can't Kick This Feeling When It Hits,Moodymann,485307.0,0.686,0.634,D,-10.287,minor,0.0559,0.192,0.858,0.152,0.0782,119.934,90s,"deep house, detroit house, detroit techno, electronica"
1yJXPIBKWICGZOP62KKOTe,4.0,50.30338,8.0,1.0,,,Within My Heart,Voyce,240824.0,0.69,0.942,C# / Db,-5.798,minor,0.0729,0.00231,3.38e-05,0.199,0.575,120.533,90s,
0jaoaB4eyY2qT7Tcx8H2yt,4.0,29.69078,5.0,0.0,,,All My Time,Boris the Sprinkler,112493.0,0.259,0.971,C# / Db,-4.718,major,0.0792,0.000865,0.00101,0.344,0.689,163.843,90s,power-pop punk
3ywXMVzcrPqPTTjj8gHqfb,4.0,40.00326,14.0,0.0,,,Santa Cruz,Har-You Percussion Group,354027.0,0.44,0.623,D,-10.125,major,0.0482,0.865,0.408,0.0721,0.937,108.399,90s,spiritual jazz
44jqyyOwIdgYocw5CY7nYn,3.0,31.54033,9.0,0.0,,,Sabiá - Ao Vivo,Alceu Valença,214880.0,0.353,0.477,E,-8.726,minor,0.0287,0.846,0.0,0.931,0.309,141.961,90s,"manguebeat, mpb, nova musica pernambucana"
1kj03BT2hCa5JuQGU5Jkwn,4.0,46.6267,8.0,0.0,,,Mariachi Go Ska!,The Allstonians,184667.0,0.761,0.67,G,-12.668,major,0.142,0.543,0.743,0.0743,0.962,152.387,90s,"ska, ska revival, traditional ska"
0ywK1XCfhNougx6GnH5Cfc,4.0,23.31412,12.0,0.0,,,Piano In The Dark,George Howard,309507.0,0.653,0.475,F,-11.758,minor,0.0245,0.362,0.213,0.372,0.37,100.153,90s,"jazz funk, smooth jazz"
6GaafBUOjkIsVBZYlpMrcX,4.0,47.24677,9.0,1.0,,,Tuck Me In,Kimberly Scott,270467.0,0.649,0.453,E,-8.849,minor,0.0558,0.481,0.0,0.286,0.493,128.021,90s,
1wsRitfRRtWyEapl0q22o8,4.0,39.01876,10.0,1.0,,,Guerrilla Radio,Rage Against The Machine,206200.0,0.599,0.957,B,-5.764,major,0.188,0.0129,7.06e-05,0.155,0.489,103.68,90s,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock"
0I9Xtmb9a1ej3oJIcnjyLS,4.0,45.51942,6.0,0.0,,,Gold Dust,Duster,125933.0,0.58,0.47,D# / Eb,-11.923,major,0.0338,0.863,0.931,0.11,0.43,111.464,90s,slowcore
64BaolZ7GYctwlqYQcFezI,4.0,86.51056,9.0,0.0,,,Strawberryfire,The Apples In Stereo,267387.0,0.425,0.795,D,-5.37,major,0.0478,0.0227,0.0174,0.0685,0.367,148.414,90s,"denver indie, elephant 6"
6PyLw3l6ndolBrTPQp3Ibm,4.0,32.06467,13.0,1.0,,,My Body,LSG,247133.0,0.721,0.431,C# / Db,-6.633,major,0.045,0.244,0.0,0.0886,0.318,119.76,90s,"contemporary r&b, new jack swing, r&b"
4TQOC2AhsD96oPxAC6NB6w,3.0,22.45207,10.0,1.0,,,Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,243000.0,0.401,0.872,C,-4.91,major,0.117,0.215,0.00104,0.292,0.642,78.443,90s,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary"
2dOb3DaZRbiGfruiDODvdd,4.0,38.66995,7.0,1.0,,,What Goes Around Comes Around,Giggles,223467.0,0.744,0.819,G,-10.303,major,0.0546,0.0259,0.00229,0.178,0.87,120.355,90s,freestyle
2fBf3BZFnFFQKCO0i8dItB,4.0,51.75504,13.0,1.0,,,Typical Reasons (Swing My Way),Prince Markie Dee And The Soul Convention,267812.0,0.674,0.565,C# / Db,-13.902,major,0.0537,0.161,0.0,0.0939,0.827,102.556,90s,new jack swing
4KSmMBsDWHnfRsGPhku895,4.0,47.147,24.0,0.0,,,Adagio (Albinobi),Angèle Dubeau,496973.0,0.144,0.0496,C,-26.6,minor,0.043,0.766,0.917,0.112,0.0342,139.792,90s,"baroque, classical, harpsichord, italian baroque, italian opera"
5q186AzhWeOEoFnApajHgR,4.0,58.85779,12.0,1.0,,,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",312960.0,0.868,0.964,D,-3.72,major,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,90s,"dirty south rap, new orleans rap"
6H2qhVJpHhQDCh3VDcNYib,4.0,45.28091,11.0,0.0,,,If U Only Knew,Fat Pat,281560.0,0.771,0.68,G,-6.725,minor,0.157,0.101,0.0,0.218,0.799,84.159,90s,"dirty south rap, houston rap"
4DJwdQDai9DLYBL9TNrEDo,4.0,82.17165,10.0,1.0,,,Girl On TV,LFO,247600.0,0.688,0.716,E,-4.001,minor,0.0297,0.131,0.0,0.134,0.352,96.043,90s,boy band
4tkSJRlbhuVxYjvuIQaMcj,4.0,86.31738,10.0,1.0,,,How's It Goin' Down,DMX Featuring Faith Evans,244013.0,0.904,0.728,A# / Bb,-4.773,minor,0.275,0.351,0.000137,0.146,0.847,90.458,90s,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
2wbOO38fVqZj0Hz2nRe0Dz,4.0,57.06711,8.0,1.0,,,I Kissed A Girl,Jill Sobule,193773.0,0.639,0.58,G,-9.402,major,0.0285,0.077,1.09e-05,0.313,0.663,90.732,90s,"ectofolk, lilith"
4KazaC4HTYKJarG7jfaLYY,4.0,34.7954,10.0,1.0,,,Give Me...A Reason,Buffy,304160.0,0.691,0.731,C,-9.675,major,0.0371,0.0079,1.11e-05,0.108,0.83,123.044,90s,freestyle
5lWRaa0fBxDE5yU91npPq7,4.0,50.24515,6.0,1.0,,,Just A Girl,No Doubt,209200.0,0.638,0.906,D,-4.824,major,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,90s,"dance pop, dance rock, permanent wave, pop rock, rock"
1ByonnOdo6ngt0WzyOSxij,4.0,29.42562,12.0,1.0,,,Summertime Summertime,Corina,225533.0,0.785,0.548,G,-7.252,major,0.0582,0.00919,0.000157,0.436,0.347,132.01,90s,"deep freestyle, freestyle"
2yAVzRiEQooPEJ9SYx11L3,4.0,49.01165,14.0,1.0,,,Blue (Da Ba Dee),Eiffel 65,283748.0,0.822,0.969,G,-11.471,minor,0.0582,0.259,0.000162,0.39,0.765,128.007,90s,"eurodance, europop, italian adult pop, italo dance"
3pIFDdZNU2dg2pLHvLdxlH,4.0,31.73524,11.0,0.0,,,Lovesong,Wolfsheim,229440.0,0.581,0.561,F,-9.768,major,0.0304,0.0171,0.000135,0.117,0.108,119.678,90s,"dark wave, ebm, futurepop, neue deutsche todeskunst, synthpop"
7wz8PqCzgwUGeP5XGRwsR1,4.0,59.84839,9.0,0.0,,,เรื่องขี้หมา,Y Not 7,269573.0,0.58,0.485,A,-5.313,minor,0.0295,0.177,0.0,0.14,0.115,148.044,90s,"classic thai pop, thai rock"
1aAJIJxwE8vnLpEBn2p4gA,4.0,32.89857,12.0,0.0,,,The Carpenter Shop,The Bluegrass Cardinals,194667.0,0.661,0.121,B,-16.971,major,0.0396,0.873,0.0,0.109,0.521,119.109,90s,"banjo, bluegrass, bluegrass gospel, traditional bluegrass"
1BU3nhivEP6VdGLlnDiCaG,3.0,60.89413,15.0,0.0,,,Kothbiro,Ayub Ogada,337160.0,0.481,0.0425,A,-20.43,minor,0.035,0.983,0.00328,0.0876,0.466,110.525,90s,"afropop, world"
4qD8RygKB5VpKxwvjOyTDD,4.0,21.74554,19.0,1.0,,,Have I Never,A Few Good Men,336533.0,0.717,0.377,E,-8.68,major,0.0288,0.282,0.0,0.138,0.161,120.036,90s,contemporary r&b
5SSEqfveTwkQnMW31eD1fD,4.0,19.9714,8.0,0.0,,,Glow Worm Cha Cha Cha - Remastered,Jackie Davis,143667.0,0.757,0.464,F,-14.218,minor,0.0474,0.459,0.651,0.067,0.966,142.67,90s,"exotica, jazz organ, space age pop"
1LzNfuep1bnAUR9skqdHCK,3.0,19.18169,14.0,1.0,,,Fade Into You,Mazzy Star,295600.0,0.42,0.33,A,-13.925,major,0.0275,0.245,0.000679,0.0677,0.175,157.143,90s,"dream pop, melancholia, shoegaze, slowcore"
1RCXdUSbk2YF61yskoGyva,4.0,30.99969,19.0,0.0,,,May Day,George Clinton,401733.0,0.735,0.846,E,-7.878,minor,0.05,0.38,0.00021,0.456,0.752,106.281,90s,"funk, p funk, soul"
2H2DEIShDY2sCjTiFJIEPt,4.0,33.39161,11.0,1.0,,,We Want The Funk,Gerardo,251093.0,0.771,0.852,A,-9.335,major,0.0882,0.0046,0.0,0.312,0.774,106.607,90s,
397sjadktaQXJbur7QFdNO,4.0,35.61336,12.0,1.0,,,Chains,Tina Arena,262133.0,0.684,0.464,C,-9.37,minor,0.0298,0.267,0.00103,0.0994,0.55,92.132,90s,"australian dance, australian pop"
6eD8dsEHSfe78KdwxJ9mbH,4.0,52.81494,11.0,1.0,,,Happiness,Billy Lawrence,238920.0,0.478,0.841,F,-7.685,minor,0.282,0.246,0.00036,0.053,0.85,176.504,90s,
0PV1TFUMTBrDETzW6KQulB,4.0,37.18814,11.0,1.0,,,93 'til Infinity,Souls Of Mischief,286440.0,0.59,0.672,C# / Db,-11.792,major,0.412,0.125,1.04e-06,0.147,0.688,206.247,90s,"alternative hip hop, hardcore hip hop, hip hop, jazz rap"
4HKMlBeb76AeBAnUwTNGoB,4.0,67.98964,12.0,1.0,,,Foreplay,RAab,308360.0,0.629,0.483,F# / Gb,-12.605,minor,0.053,0.00439,0.0,0.223,0.619,139.868,90s,"new jack smooth, new jack swing"
