track_id,time_signature,chorus_hit,sections,target,popularity,genre,track,artist,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,era,Genre API
539dFCMA8lfEElDPgGpcIB,4.0,25.51928,11.0,1.0,,,All My Friends Say,Luke Bryan,242800.0,0.683,0.9,A,-4.422,major,0.0333,0.0439,0.0,0.177,0.962,117.036,00s,"contemporary country, country, country road"
70XOzn4IstIYPGpcgTFJd2,4.0,27.83613,10.0,0.0,,,Call The Ships To Port,Covenant,295587.0,0.562,0.892,A,-6.679,minor,0.0808,0.19,0.956,0.233,0.545,140.774,00s,"aggrotech, cyberpunk, dark wave, ebm, electro-industrial, futurepop, industrial metal, swedish synth"
7iXF2W9vKmDoGAhlHdpyIa,4.0,48.00927,10.0,1.0,,,Forgot About Dre,Dr. Dre Featuring Eminem,222293.0,0.924,0.74,G# / Ab,-1.299,major,0.0774,0.0827,0.0,0.163,0.621,133.974,00s,"g funk, gangster rap, hip hop, rap, west coast rap"
13plQdOoWSSXPRUSZc5FuM,4.0,31.22514,12.0,1.0,,,I Know You Want Me (Calle Ocho),Pitbull,237120.0,0.817,0.733,D,-6.009,major,0.145,0.0152,4.31e-05,0.107,0.833,127.056,00s,"dance pop, miami hip hop, pop"
1rWdUiSzbgf0irCP17MsMT,4.0,39.57674,18.0,0.0,,,Voyager,Kai Tracid,434567.0,0.832,0.876,A,-9.134,major,0.119,0.0037,0.931,0.0658,0.322,138.02,00s,"bubble trance, german techno, german trance, hard trance"
5KzHTHTjftb7QFh5GicRnO,4.0,20.6832,9.0,1.0,,,Killa,Cherish Featuring Yung Joc,228973.0,0.796,0.705,F,-4.82,minor,0.0358,0.0332,2.14e-06,0.0809,0.774,113.964,00s,"atl hip hop, girl group, hip pop, r&b, southern hip hop, urban contemporary"
5FeKvIEExgtE915wmXj9xM,4.0,34.90689,10.0,0.0,,,Back In Black,Joe Lynn Turner,272600.0,0.454,0.894,B,-4.279,minor,0.0409,0.000788,0.138,0.274,0.434,92.702,00s,"glam metal, hard rock"
5B7XIcS5T76NJZFOHX30Io,4.0,27.6623,10.0,1.0,,,Are You Happy Now?,Michelle Branch,230760.0,0.484,0.827,G# / Ab,-5.324,major,0.046,0.0039,0.00143,0.0876,0.717,179.566,00s,"candy pop, lilith, neo mellow, pop rock"
7AoG99N8gMYkXROwHfENEL,1.0,74.70994,9.0,0.0,,,Funeral Thrash - Studio,Aura Noir,202733.0,0.278,0.994,A,-6.591,major,0.0599,0.00191,0.912,0.183,0.112,134.692,00s,"black metal, black thrash, norwegian black metal, norwegian metal"
23nSTTTkZrFraIdDbsDe0e,4.0,42.73691,12.0,0.0,,,New Wave Anthem,Frigidaire Tango,299680.0,0.445,0.703,F,-4.812,minor,0.0301,0.00285,0.00012,0.109,0.236,140.192,00s,italian new wave
4qSbFAOLy6nKWfdu2noexY,4.0,35.4011,8.0,0.0,,,Roller Coaster Train,David Rovics,164133.0,0.537,0.496,D,-8.527,major,0.0377,0.495,0.0,0.104,0.668,146.585,00s,folk punk
3SDsWD5DL2acZ1BjRJObm9,4.0,40.48271,8.0,1.0,,,Nasty Girl,Nitty,247040.0,0.939,0.984,D,-5.011,major,0.0465,0.0513,0.000172,0.0333,0.878,121.999,00s,bronx hip hop
48hpITHZloD5slgVRFFjlA,4.0,40.18176,7.0,0.0,,,Incendio Global,Shaila,167813.0,0.528,0.985,C# / Db,-2.713,minor,0.308,0.0576,0.0,0.238,0.24,102.914,00s,"argentine hardcore, argentine punk, latincore"
2y8QhnDDTkWg7Qr3E8YST2,4.0,65.41271,9.0,0.0,,,Never Enough,Epica,287425.0,0.51,0.929,E,-2.656,minor,0.0496,0.0133,0.00189,0.324,0.314,105.001,00s,"dutch metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal"
6N09DiGe5l8xB8YfCSn2Gx,4.0,29.61614,10.0,0.0,,,In League,Bile,292037.0,0.497,0.909,F,-11.786,minor,0.0802,2.08e-05,0.578,0.68,0.125,139.915,00s,industrial metal
1qxMcNXsi8q5FHmBs0VgQU,4.0,28.18551,16.0,0.0,,,Tribal Techno,Maurizio Braccagni,276245.0,0.706,0.727,D# / Eb,-15.569,minor,0.0391,0.000182,0.86,0.273,0.29,132.49,00s,deep hardcore
1Kef862HDQdZQaXpxNtHuv,4.0,20.75336,10.0,1.0,,,Shawty Get Loose,Lil Mama Featuring Chris Brown & T-Pain,209507.0,0.886,0.724,C# / Db,-4.229,major,0.246,0.165,0.0,0.095,0.619,115.072,00s,"hip pop, trap queen"
30QbrkRLEimw7HWXb7ntrU,4.0,20.94411,12.0,1.0,,,You're A Jerk,New Boyz,189053.0,0.931,0.456,E,-6.206,major,0.348,0.153,0.0,0.0914,0.522,99.048,00s,pop rap
5453frA2hsBPjGRVDHm1PJ,4.0,31.97643,18.0,0.0,,,Somebody's Story,Solomun,548640.0,0.71,0.654,D# / Eb,-12.174,minor,0.0398,0.0396,0.811,0.107,0.579,123.998,00s,"german techno, hamburg electronic, melodic techno, minimal techno"
2CnKAiWoZXqDiCyTqRP7PJ,4.0,53.05616,10.0,1.0,,,Puppy Love,Lil Bow Wow Featuring Jagged Edge,209493.0,0.715,0.841,F,-5.134,minor,0.4,0.0331,0.0,0.262,0.87,169.148,00s,"dance pop, dirty south rap, hip pop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary"
6gbdLLUhocAjThL3GvV6Lx,4.0,65.95423,12.0,0.0,,,Brimful Of Asha - Norman Cook Remix Single Version,Cornershop,240933.0,0.662,0.948,B,-3.007,major,0.0586,0.181,0.0,0.118,0.934,125.663,00s,britpop
0UNTBB02C1aB55Fu4H63qd,4.0,23.92484,11.0,1.0,,,One Call Away,Chingy Featuring J. Weav,276800.0,0.765,0.821,E,-5.926,minor,0.183,0.0918,0.0,0.217,0.962,162.519,00s,"crunk, dirty south rap, hip pop, pop rap, r&b, southern hip hop"
4QrTlNBGLZ9nD3eRECmFAf,4.0,24.37646,10.0,1.0,,,Telephone,Lady Gaga Featuring Beyonce,220640.0,0.824,0.836,D# / Eb,-5.903,major,0.0404,0.00521,0.000817,0.112,0.716,122.014,00s,"art pop, dance pop, pop"
4NjR63Up0uMkQBlKvlZd1l,4.0,25.62764,9.0,1.0,,,Stickwitu,The Pussycat Dolls,207507.0,0.655,0.54,A,-6.482,major,0.0516,0.268,0.0,0.068,0.43,79.983,00s,"dance pop, girl group, pop"
6QVDBajBKQAz7RSS66k4vF,4.0,24.32226,10.0,1.0,,,Whats Happnin!,Ying Yang Twins Featuring Trick Daddy,259733.0,0.828,0.672,F# / Gb,-6.456,major,0.0543,0.0988,0.0,0.391,0.776,107.996,00s,"atl hip hop, crunk, dirty south rap, old school atlanta hip hop, southern hip hop"
0MIw0PhxDfs0A3kt5ms2yN,4.0,26.76367,8.0,0.0,,,Float Nighttime Garage,Nmesh,206080.0,0.286,0.375,G,-16.081,major,0.0421,0.0871,0.8,0.381,0.131,118.01,00s,"dreampunk, hardvapour, mallsoft, vaporwave"
4n8Syhm2XQOvenU8SnVAhZ,4.0,21.37845,5.0,1.0,,,Mad World,Adam Lambert,174373.0,0.533,0.83,G,-5.416,major,0.038,0.379,0.0,0.953,0.156,114.126,00s,"dance pop, idol, pop, post-teen pop"
4PZN4Xdsg8Y94ZoNd8BLDA,4.0,40.32559,15.0,0.0,,,Shopping List - Original Version,The Horrorist,278261.0,0.721,0.761,G# / Ab,-6.641,major,0.0504,0.00196,0.517,0.0854,0.594,124.985,00s,hardcore techno
1u4qLLYs866O1PArVR5pPs,3.0,44.50864,9.0,0.0,,,Aquarium,Casino Versus Japan,299040.0,0.609,0.366,C# / Db,-14.752,major,0.0532,0.774,0.951,0.219,0.49,75.008,00s,"abstract, deep idm, drill and bass, intelligent dance music"
6tUOtxb46ErIQbzsvuJ7Kw,4.0,22.23629,12.0,0.0,,,Kings Of Metal,Van Canto,221520.0,0.523,0.797,C,-5.978,major,0.0334,0.000455,0.000433,0.101,0.297,132.955,00s,"comic metal, german metal, german power metal, gothic symphonic metal, power metal, symphonic metal"
2DHc2e5bBn4UzY0ENVFrUl,5.0,19.80379,13.0,1.0,,,Carry Out,Timbaland Featuring Justin Timberlake,232467.0,0.531,0.574,A# / Bb,-6.693,minor,0.113,0.114,0.0308,0.256,0.272,115.68,00s,"dance pop, pop, pop rap"
0jp8vOvQN4ZoZ4v4uYajt4,4.0,39.6315,13.0,0.0,,,Let Me Be Your Fantasy - Impact Remix,Nukleuz Kollective,323197.0,0.492,0.945,B,-7.862,minor,0.0683,0.000946,0.497,0.273,0.247,169.969,00s,
5Bc6wSnmjcsmxF7dDAQGi9,4.0,20.07049,7.0,0.0,,,City Guy,Rishi Rich,317547.0,0.665,0.811,A,-6.696,minor,0.124,0.00849,4.1e-05,0.119,0.896,76.987,00s,"bhangra, desi hip hop, desi pop, hindi indie"
3YmFlUmOV28Sf14lJp1QDF,4.0,28.24279,7.0,0.0,,,Biblical Violence,Hella,183707.0,0.44,0.918,G,-5.384,major,0.0867,0.00171,0.798,0.209,0.325,88.464,00s,"experimental rock, instrumental math rock, instrumental rock, math rock, nintendocore, noise rock, sacramento indie"
2jghL2FjCEN77b4BghSirM,4.0,30.03373,10.0,0.0,,,Happy Metal,Első Emelet,247507.0,0.715,0.614,A,-9.037,major,0.0334,0.876,0.0,0.0577,0.744,110.843,00s,"classic hungarian rock, hungarian pop"
5tSwnUPBx6sWxdEZh1MoQt,4.0,28.83082,15.0,0.0,,,Diamonds and Rust,Blackmore's Night,294307.0,0.468,0.478,D# / Eb,-8.637,minor,0.0268,0.0549,0.0,0.111,0.0754,136.904,00s,"bardcore, medieval folk, neo-pagan, neoclassical darkwave"
1oHClQEgDmmbcEx12Kc5nZ,4.0,87.62425,8.0,1.0,,,4 Minutes,Madonna Featuring Justin Timberlake & Timbaland,189693.0,0.753,0.931,D,-4.922,major,0.0652,0.00994,0.00696,0.234,0.767,113.029,00s,"dance pop, pop"
3VLCtStwYsAL4LKZgeUvy3,4.0,31.58159,11.0,1.0,,,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,247053.0,0.52,0.379,C,-9.906,major,0.0279,0.619,1.85e-06,0.108,0.208,85.934,00s,"contemporary country, country, country road"
5Ca5l5vDzIOZdVwwWCxAds,1.0,22.43633,17.0,0.0,,,Raga Karnaranjani,Ganesh & Kumaresh,298987.0,0.489,0.591,G# / Ab,-10.843,minor,0.0813,0.948,0.927,0.077,0.689,174.76,00s,"carnatic, carnatic instrumental, indian classical, indian violin"
4lwWPwcAJbIKtWcAASNlPG,4.0,30.09218,12.0,0.0,,,Improvisation No-2,Anthony Braxton Quartet,216573.0,0.501,0.305,G,-16.923,major,0.105,0.874,0.571,0.112,0.395,115.258,00s,"avant-garde jazz, free improvisation, free jazz, modern free jazz"
2Lhdl74nwwVGOE2Gv35QuK,4.0,21.40696,7.0,1.0,85.0,TIKTOK DANCE,Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,243773.0,0.72,0.744,C# / Db,-6.938,minor,0.12,0.237,0.0,0.255,0.619,78.953,00s,"dance pop, pop rap"
4sxEYZ3eMLOeETkbcVIrcP,4.0,20.58299,11.0,0.0,,,Hussle in the House,Nipsey Hussle,200200.0,0.648,0.913,E,-2.436,minor,0.345,0.0141,0.0,0.0565,0.737,88.795,00s,"conscious hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
251PNRmJU9KcUnFQAB5t6I,4.0,32.13018,15.0,0.0,,,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,321240.0,0.532,0.529,C,-8.402,major,0.0352,0.334,0.000144,0.078,0.295,81.989,00s,"filmi, modern bollywood"
0WgLpgUdThEpA5L5K0SKq7,4.0,29.35212,10.0,1.0,,,Gangsta Lovin',Eve Featuring Alicia Keys,239267.0,0.723,0.84,C# / Db,-3.523,minor,0.0608,0.0619,0.0,0.0945,0.827,94.332,00s,"contemporary r&b, dance pop, hip pop, philly rap, r&b, urban contemporary"
1FQJSEPnyXtAmsNKFCSIna,4.0,16.30557,11.0,0.0,,,Electric Angels,Kaptain Sun,159800.0,0.325,0.968,E,-3.717,minor,0.0525,1.47e-05,0.00179,0.344,0.745,138.104,00s,"death 'n' roll, swedish doom metal"
6mJ6LWlZFcoEaiEvD4kZ94,4.0,59.13007,7.0,0.0,,,Rock Around the Clock,The Walkmen,213627.0,0.325,0.981,F,-3.407,major,0.124,0.00189,0.497,0.354,0.533,111.099,00s,"chamber pop, indie rock, noise pop"
2SiqlgLMfKQbczSMRp8drY,4.0,18.38112,16.0,1.0,,,Into The Ocean,Blue October,239947.0,0.758,0.606,C,-6.444,major,0.0325,0.282,0.0,0.144,0.361,107.95,00s,san marcos tx indie
2oUTOwtKHvczd2kLzom3kJ,4.0,44.93085,11.0,0.0,,,The White House,Joseph Vitarelli,184213.0,0.154,0.208,D# / Eb,-15.176,major,0.0401,0.977,0.891,0.103,0.0354,76.167,00s,deep soundtrack
6D1CstH1YvzNN8cPd9ay9Q,4.0,26.20649,13.0,1.0,,,Wipe Me Down,Lil Boosie Featuring Foxx & Webbie,272347.0,0.836,0.906,C# / Db,-2.902,major,0.279,0.000426,0.0,0.227,0.718,165.091,00s,"baton rouge rap, dirty south rap, memphis hip hop, southern hip hop, trap"
61ehOd7NByNLD1C5AcQhEb,4.0,39.54469,11.0,1.0,,,Swing,Savage Featuring Soulja Boy Tell'em,217893.0,0.885,0.474,C# / Db,-8.133,minor,0.25,0.0209,0.0,0.0895,0.794,150.072,00s,"italian disco, nz hip hop"
3KhoIbIPMmoGthbBAPxgOK,4.0,20.60433,10.0,1.0,,,Castles In The Sky,Ian Van Dahl Featuring Marsha,227133.0,0.578,0.87,C,-6.422,minor,0.0323,0.00268,0.412,0.0346,0.667,139.992,00s,"belgian dance, bouncy house, eurodance"
6njsWKwOfOg4F8gF0nRlZN,4.0,44.77975,11.0,0.0,,,Metal-nemzedék,Ossian,315293.0,0.484,0.912,A,-3.431,minor,0.0463,0.138,0.0106,0.0835,0.505,85.507,00s,"classic hungarian rock, hungarian metal, hungarian rock"
6j2aNuhJJUnRj6UHcvn5PI,4.0,39.18599,13.0,1.0,,,I'm A Thug,Trick Daddy,254400.0,0.933,0.562,B,-5.963,major,0.122,0.0275,0.0,0.102,0.587,139.981,00s,"crunk, dirty south rap, miami hip hop, southern hip hop"
1njPDwdWC9N5BdxpT9ohvL,4.0,68.14334,6.0,0.0,,,Bad Blood,Only Living Witness,155960.0,0.357,0.782,G,-10.469,major,0.121,8.19e-06,0.466,0.0914,0.347,99.424,00s,"boston hardcore, boston metal"
6HSqyfGnsHYw9MmIpa9zlZ,4.0,43.43125,12.0,1.0,,,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",357347.0,0.415,0.926,F,-1.304,minor,0.374,0.253,0.0,0.256,0.542,158.423,00s,"canadian hip hop, canadian pop, hip hop, rap, toronto rap"
5NuGmrYv9Zf6Pftw3kVCcw,4.0,28.98658,7.0,0.0,,,Snubbarna På Kungstorgskaféet,Björn Rosenström,153173.0,0.503,0.91,C# / Db,-2.462,minor,0.0384,0.0992,0.0,0.137,0.982,165.497,00s,"danspunk, swedish alternative rock"
6ybViy2qrO9sIi41EgRJgx,4.0,29.04141,8.0,1.0,,,Don't Know Why,Norah Jones,186147.0,0.732,0.198,F,-11.775,major,0.028,0.883,1.1e-05,0.0659,0.618,88.174,00s,"contemporary vocal jazz, jazz pop, vocal jazz"
6s20432UXqoKylAbCemNCG,4.0,31.73592,14.0,1.0,,,Mad Season,matchbox twenty,302107.0,0.278,0.87,A# / Bb,-5.368,major,0.0547,0.13,0.0,0.286,0.577,171.992,00s,"neo mellow, pop rock, post-grunge"
6AsMEdzzqzRQsTyOub8r15,4.0,42.69946,11.0,1.0,,,I Love You This Much,Jimmy Wayne,247373.0,0.364,0.45,D,-4.905,major,0.0288,0.382,0.0,0.122,0.198,73.279,00s,country road
2jUVKZt0em6QHCng4mSTSB,4.0,48.30068,14.0,1.0,,,We Need A Resolution,Aaliyah Featuring Timbaland,242267.0,0.725,0.52,F# / Gb,-9.347,minor,0.297,0.315,0.0,0.123,0.84,147.159,00s,"contemporary r&b, dance pop, hip pop, r&b, urban contemporary"
1rls1uw64JiGI2O7MZABWj,4.0,40.83415,9.0,1.0,,,Working Class Hero,Green Day,263733.0,0.3,0.643,B,-6.164,minor,0.0366,0.0063,1.81e-06,0.147,0.211,108.798,00s,"modern rock, permanent wave, punk, rock"
4F3g2uSwhG7fxRhhZ6tt3e,4.0,24.67688,4.0,0.0,,,RAZORS EDGE IS MOST THRASH!!,Razors Edge,98733.0,0.366,0.96,F# / Gb,-3.463,minor,0.157,0.00811,0.666,0.382,0.421,147.399,00s,"japanese melodic punk, japanese pop punk"
319zpJMCzpz50Uz0PsjlJN,4.0,56.86409,9.0,0.0,,,I Got Mine,The Black Keys,239147.0,0.252,0.827,A,-6.336,major,0.0406,0.0292,0.508,0.173,0.475,157.725,00s,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock, roots rock"
1Aiy6xAa1DwJycHrimEupF,4.0,70.09749,12.0,0.0,,,Wucan,Black Mountain,362960.0,0.524,0.613,C# / Db,-10.025,major,0.0256,0.0135,0.653,0.086,0.443,102.399,00s,"canadian psychedelic rock, modern blues rock, neo-psychedelic, stoner rock, vancouver indie"
3yhmH747puNxRkd4opzMeC,4.0,26.65091,6.0,0.0,,,Trinity,James Dooley,191387.0,0.307,0.468,B,-10.424,minor,0.0302,0.0282,0.713,0.0866,0.0979,81.114,00s,epicore
4V9JDRqKjN8F2HWdlEDxvI,4.0,50.55946,10.0,1.0,,,Harder To Breathe,Maroon 5,173693.0,0.662,0.908,C# / Db,-4.764,minor,0.0449,0.0506,0.0,0.0508,0.967,149.941,00s,pop
4tg3hSmrBwoul3VpjS66VU,4.0,37.61002,13.0,0.0,,,The All Spark,Steve Jablonsky,214573.0,0.35,0.307,D,-17.469,minor,0.039,0.633,0.613,0.102,0.296,150.223,00s,"epicore, soundtrack"
7548BhGLLLNfuwRNZASyUC,4.0,85.37663,6.0,1.0,,,Freaks,Play-N-Skillz Featuring Krayzie Bone & Adina Howard,267987.0,0.723,0.596,C# / Db,-5.677,minor,0.153,0.0897,0.0,0.22,0.784,69.008,00s,chicano rap
28ekw0qr7MuoJUoMs8tJyB,4.0,23.58676,12.0,0.0,,,Devil's Daughter,Brother Firetribe,252253.0,0.528,0.808,G,-4.615,minor,0.0443,0.0176,2.17e-06,0.0786,0.343,130.001,00s,"finnish hard rock, melodic hard rock"
1ZsVFKysSROWBWZX3ZG1Gu,4.0,29.08177,18.0,0.0,,,Hope Valley Hill,Helios,318147.0,0.592,0.261,E,-13.989,major,0.0285,0.72,0.928,0.729,0.0548,107.975,00s,"compositional ambient, instrumental post-rock, space ambient"
37WpGnZzTLqLTuRAoN0kcH,4.0,27.17136,10.0,0.0,,,I Had All I Gave,Crowbar,189853.0,0.364,0.919,F# / Gb,-8.179,major,0.147,0.000751,0.00619,0.336,0.365,116.044,00s,"doom metal, groove metal, louisiana metal, sludge metal, southern metal"
3gOBLrOvDovzHL4xBDQw0B,4.0,35.88571,10.0,1.0,,,O,Omarion,280707.0,0.742,0.515,C,-6.265,major,0.0405,0.081,0.0,0.194,0.587,120.086,00s,"dance pop, hip pop, r&b, rap, southern hip hop, trap, urban contemporary"
5VGlqQANWDKJFl0MBG3sg2,4.0,45.76393,11.0,1.0,,,Use Somebody,Kings Of Leon,230760.0,0.276,0.715,C,-5.356,major,0.0432,0.00552,0.000417,0.201,0.173,137.028,00s,"modern rock, rock"
5Hv1QAbRWrUSUHaT0CmnMS,4.0,32.90126,11.0,1.0,,,Into The Night,Santana Featuring Chad Kroeger,222440.0,0.595,0.844,G,-4.678,major,0.0331,0.0137,0.0,0.234,0.603,127.981,00s,"blues rock, classic rock, mexican classic rock"
2s9NvnrAU9WahyWRa0Ou9m,4.0,59.67733,15.0,1.0,,,Give Me That,Webbie Featuring Bun B,267520.0,0.675,0.781,G# / Ab,-6.035,major,0.28,0.00689,0.0,0.319,0.536,78.009,00s,"baton rouge rap, dirty south rap, memphis hip hop, southern hip hop, trap"
35m1MC6hUkYxR7hU4euQ2n,3.0,40.82936,12.0,0.0,,,Thamaranoolinal,G Venugopal,250133.0,0.44,0.274,A,-10.898,minor,0.037,0.64,0.0,0.0878,0.409,149.971,00s,"filmi, mollywood"
5zN3VFmNhdOKxRElarvVq5,4.0,19.52692,11.0,1.0,,,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",229493.0,0.639,0.709,D# / Eb,-6.386,minor,0.332,0.191,0.0,0.0758,0.376,104.964,00s,pop rap
65EZ286Mq5YZDPm1PF0JC5,4.0,26.68027,9.0,1.0,,,Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg,188027.0,0.907,0.66,A,-5.585,minor,0.222,0.229,1.41e-06,0.326,0.833,97.009,00s,"atl hip hop, contemporary r&b, dirty south rap, hip pop, r&b, southern hip hop, urban contemporary"
0VI3YNoksmAn0LMnTVhBkq,4.0,35.25273,9.0,1.0,,,Energy,Keri Hilson,209840.0,0.427,0.767,F# / Gb,-5.783,major,0.143,0.0788,0.0,0.095,0.651,76.711,00s,"dance pop, hip pop, r&b, urban contemporary"
1s0Qy8SEPTR1hUAA0ikC7A,4.0,42.11831,13.0,1.0,,,Baby By Me,50 Cent Featuring Ne-Yo,213360.0,0.619,0.827,C,-4.665,minor,0.0852,0.0045,0.0134,0.0283,0.354,190.031,00s,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
5gUJIHZQgfA053ClY5BEWw,4.0,44.81131,20.0,0.0,,,Heartbeatz - Hardcore Mix,Styles & Breeze,375093.0,0.493,0.959,G,-6.269,minor,0.0665,0.000952,0.0068,0.0577,0.323,166.958,00s,"bouncy house, happy hardcore"
6dwkFmLUz6hx2CZG2EqLol,4.0,42.33776,12.0,1.0,,,Collide,Howie Day,249120.0,0.636,0.625,B,-7.895,major,0.0277,0.222,5.35e-05,0.119,0.342,93.931,00s,"acoustic pop, neo mellow, pop rock"
2EcW94ak7kYH4mDMvI7iWg,4.0,40.97848,10.0,1.0,,,We Thuggin',Fat Joe Featuring R. Kelly,213533.0,0.896,0.649,G# / Ab,-3.792,major,0.208,0.177,0.0,0.0759,0.822,99.107,00s,"bronx hip hop, dirty south rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap"
