track_id,time_signature,chorus_hit,sections,target,popularity,genre,track,artist,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,era,Genre API
3EQBI1Fiv7z3QfqTeb9Tqk,4.0,20.00939,6.0,1.0,,,Can't Buy Me Love,The Beatles,131176.0,0.844,0.299,C,-12.645,major,0.0621,0.848,0.844,0.102,0.566,102.088,60s,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock"
395nYO9cxtDIzRq1o4lp3q,4.0,21.74699,5.0,0.0,,,Lonely Little Girl,Frank Zappa,69827.0,0.463,0.463,G# / Ab,-12.178,major,0.0349,0.616,0.00157,0.584,0.811,109.603,60s,"art rock, experimental, experimental rock, jazz rock, psychedelic rock"
4EuH5egzbPHEXadXd86uLu,4.0,29.90294,8.0,0.0,,,Cien Kilos de Barro (100 Pounds of Clay),Enrique Guzman,156507.0,0.528,0.493,C,-12.346,major,0.0298,0.414,0.0,0.674,0.888,118.575,60s,"mexican rock-and-roll, ranchera"
2htH7r8oqqEwp3BB6oh2cU,4.0,37.34774,10.0,1.0,,,Come Rain Or Come Shine,Ray Charles,222733.0,0.357,0.216,D# / Eb,-12.833,major,0.0343,0.767,4.31e-06,0.531,0.283,119.57,60s,"classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz"
2KGzzTDGv5cRSs8tmfzPLB,4.0,20.71075,12.0,0.0,,,Caprice viennois,Fritz Kreisler,236080.0,0.283,0.0811,B,-20.653,major,0.047,0.982,0.771,0.0897,0.0797,88.961,60s,"classical, post-romantic era, violin"
2i8ttrZVcTVmMnR2s6F8Ey,4.0,47.26445,6.0,0.0,,,Uma Especial Oração (My Special Prayer),Jerry Adriani,148560.0,0.56,0.821,G,-4.09,major,0.0313,0.0853,0.000215,0.0592,0.793,117.568,60s,jovem guarda
09HWxCp7DZmbBJn6Dg1ob8,4.0,44.69729,10.0,0.0,,,Ebrio,Gerardo Reyes,155307.0,0.565,0.358,C,-8.442,minor,0.0259,0.579,0.0,0.198,0.535,100.826,60s,"grupera, norteno, ranchera"
7DLwLYJH0AJte6XK9ZTmOc,4.0,28.82001,9.0,1.0,,,I Idolize You,Ike & Tina Turner,170827.0,0.743,0.398,D,-8.328,minor,0.048,0.808,0.0,0.106,0.833,118.568,60s,"classic soul, disco, rock-and-roll, soul, southern soul"
1QxwjJhroDhlT7BC77Rlbt,4.0,40.76595,4.0,0.0,,,Españolito,Joan Manuel Serrat,77907.0,0.555,0.658,C,-4.487,major,0.0445,0.164,0.0,0.0363,0.44,120.911,60s,"cantautor, nova canco, nueva cancion, trova"
2caREKLVN9PbVDe9EPzXjc,4.0,30.01333,9.0,1.0,,,See You In September,The Happenings,147227.0,0.519,0.422,E,-8.732,major,0.0282,0.864,0.0,0.332,0.803,128.956,60s,"bubblegum pop, classic garage rock, merseybeat"
69RH84na5iUNwrwxpgjC5j,4.0,21.35312,9.0,1.0,,,Where Did Our Love Go,The Supremes,153333.0,0.566,0.49,C,-10.867,major,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,60s,"classic girl group, disco, motown, soul"
4WWYBTpa9J6A7RZht1LtzW,4.0,28.47678,11.0,0.0,,,Inolvidable,Tito Rodriguez,193853.0,0.257,0.378,F,-9.61,major,0.0329,0.739,6.12e-05,0.12,0.385,81.541,60s,"charanga, latin jazz, mambo, salsa, salsa puertorriquena"
0cduoX64cRfzLvdapbCsBH,4.0,97.57327,7.0,1.0,,,Hip City - Pt. 2,Jr. Walker & The All Stars,177973.0,0.611,0.686,C,-10.647,minor,0.0508,0.126,0.00129,0.38,0.701,147.076,60s,"classic soul, motown, soul, southern soul"
2zF8ro2hX0aEYaqXQdEKW1,4.0,45.44257,8.0,1.0,,,How Sweet It Is To Be Loved By You,Marvin Gaye,177773.0,0.653,0.49,C,-10.106,major,0.0408,0.323,4.13e-06,0.0832,0.963,110.202,60s,"classic soul, motown, neo soul, northern soul, quiet storm, soul"
4UywFB7lROzFHNj7JLoWst,4.0,36.57447,9.0,1.0,,,For Once In My Life,Tony Bennett,186520.0,0.203,0.375,C,-8.781,major,0.0346,0.862,4.89e-05,0.137,0.222,71.94,60s,"adult standards, easy listening, lounge, vocal jazz"
5EEiumR4AX4HS49HkbZBKa,4.0,62.04209,4.0,0.0,,,When the World Ends / Epitaph / Farewell and Thanksgiving,Mark Van Doren,106867.0,0.721,0.137,C# / Db,-22.806,major,0.952,0.934,0.0001,0.128,0.495,86.454,60s,
0zN3hKYeFGdu1MzPjZKUVA,4.0,53.1298,8.0,0.0,,,Si Tuviera Tu Amor,La Sonora Matancera,159133.0,0.597,0.365,D,-12.031,minor,0.0794,0.458,0.0,0.438,0.782,127.97,60s,"bolero, mambo, musica tradicional cubana, salsa"
4UQSW8KVwb7EH7mwwy26BD,4.0,45.08015,15.0,0.0,,,Russell And Eliot,Yusef Lateef,293147.0,0.559,0.41,A,-13.831,minor,0.0495,0.224,0.78,0.0608,0.618,140.173,60s,"avant-garde, bebop, free jazz, jazz, jazz saxophone"
4la9jiqXYHQlEwbRhqYsd7,4.0,33.20734,6.0,1.0,,,For What It's Worth,The Staple Singers,144320.0,0.763,0.621,D,-9.908,major,0.0374,0.655,0.0,0.158,0.825,103.309,60s,"chicago soul, classic soul, memphis soul, soul, southern soul"
0OOA8Spapd6e7egjXzO55Z,4.0,30.49287,10.0,0.0,,,"Take The ""A"" Train",Maynard Ferguson,166147.0,0.468,0.756,C,-7.37,major,0.0969,0.619,0.956,0.319,0.718,124.191,60s,"jazz orchestra, jazz trumpet"
2VP5MCr94Weu9VEiGcNjts,4.0,59.0632,7.0,0.0,,,La Suegra (Mother in Law),Los Teen Tops,150373.0,0.583,0.556,G# / Ab,-12.165,minor,0.0339,0.372,0.0,0.676,0.783,133.215,60s,"mexican classic rock, mexican rock-and-roll, ranchera, rockabilly en espanol"
1nF0BDdg5b9grwiYWSlh80,4.0,34.19932,9.0,0.0,,,Werewolf Watusi,Don Hinson & The Rigamorticians,155121.0,0.762,0.496,G,-12.845,minor,0.289,0.493,0.0,0.325,0.704,122.049,60s,halloween
6anfUhkWKCJ96yDcJCTPKd,4.0,32.60556,10.0,0.0,,,Esta Noite Me Embriago (Esta Noche Me Emborracho),Nelson Gonçalves,193282.0,0.603,0.513,C# / Db,-7.329,major,0.0582,0.843,0.0,0.357,0.732,121.325,60s,"mpb, samba, velha guarda"
5FGJkdpDfTsNsEYcbPnPtB,4.0,59.05727,7.0,1.0,,,Is It Really Over?,Jim Reeves,134640.0,0.275,0.241,A# / Bb,-14.526,major,0.0293,0.805,0.0124,0.135,0.221,80.842,60s,nashville sound
3JVdP3NQGTbbnHBMErEotb,4.0,51.19907,8.0,0.0,,,Largo,Paulinho Nogueira,175800.0,0.608,0.0113,F,-32.324,major,0.0677,0.934,0.812,0.107,0.15,115.358,60s,"bossa nova, choro, velha guarda, violao, violao classico"
49JOhwYn6wFbuDakUskuOv,3.0,41.04032,10.0,0.0,,,Il faut savoir,Charles Aznavour,188307.0,0.492,0.47,C,-8.732,major,0.0275,0.703,0.0,0.373,0.559,110.284,60s,chanson
7hp9YYJ9xwR6EasS4eEEdI,3.0,28.09344,7.0,0.0,,,Ya Parte el Galgo Terrible,Victor Jara,111827.0,0.728,0.669,A,-8.755,minor,0.24,0.857,0.0,0.11,0.862,126.755,60s,"cantautor, musica andina, musica andina chilena, musica nublensina, nueva cancion, trova"
5ttys6S3vGWCgOpiuB5axN,4.0,30.47367,9.0,1.0,,,"Happy Birthday, Sweet Sixteen",Neil Sedaka,157027.0,0.498,0.796,G# / Ab,-4.882,major,0.0453,0.607,0.0,0.3,0.906,79.648,60s,"adult standards, brill building pop, bubblegum pop, easy listening, rockabilly, soft rock"
0MsXXwh5ahTSc4haH3zfbl,4.0,32.00987,6.0,0.0,,,Gentleness,David Lindup,97218.0,0.24,0.0867,G,-18.238,minor,0.0304,0.959,0.95,0.111,0.0371,98.185,60s,library music
2bTnyC2hJc8U5mXcCL0Mtf,4.0,32.58046,7.0,1.0,,,The Lone Teen Ranger,Jerry Landis,139440.0,0.402,0.789,A,-6.148,major,0.124,0.891,0.0,0.294,0.949,172.346,60s,
1RYznli2VNO7FCbW1Hq4KM,4.0,24.09932,10.0,1.0,,,Running Bear,Johnny Preston,158200.0,0.772,0.297,F,-14.679,minor,0.053,0.854,7.59e-06,0.125,0.822,119.987,60s,"doo-wop, rock-and-roll, rockabilly"
5lSElmz9CNo1FZJRwrmnQx,3.0,39.36782,10.0,1.0,,,"Sad, Sad Girl",Barbara Mason,193733.0,0.306,0.495,F,-7.663,major,0.0273,0.621,0.0,0.37,0.666,165.462,60s,"classic soul, philly soul, southern soul"
7cSm6RF5oP4rw3d40pfY5b,4.0,44.15837,5.0,0.0,,,Zelda's Theme,Pérez Prado,120987.0,0.849,0.898,G,-6.064,major,0.0388,0.734,0.865,0.0438,0.967,134.396,60s,"mambo, space age pop"
2U95mnxcqpr394uCZncG4R,4.0,40.80977,10.0,1.0,,,Amor,Ben E. King,187400.0,0.548,0.566,A# / Bb,-11.876,major,0.0307,0.672,1.22e-05,0.112,0.805,100.813,60s,"rock-and-roll, soul"
3C9Vv8OkqQwJ0CqB24d7Ty,4.0,20.93334,9.0,1.0,,,Some Things You Never Get Used To,Diana Ross & The Supremes,145293.0,0.668,0.835,C,-0.507,minor,0.0341,0.0941,1.17e-06,0.116,0.821,125.228,60s,classic girl group
1F9EDKGRTOTZwQ3xje2n55,4.0,33.07734,8.0,1.0,,,There'll Come A Time,Betty Everett,155867.0,0.66,0.743,G# / Ab,-6.881,major,0.0325,0.302,0.0205,0.134,0.96,122.668,60s,"chicago soul, classic soul, doo-wop, rhythm and blues, southern soul"
4oeOG0zp2WYyL2ZQKD1gbR,4.0,44.17469,7.0,1.0,,,The Rains Came,Sir Douglas Quintet,136520.0,0.573,0.671,G,-4.964,major,0.0308,0.495,1.5e-05,0.0487,0.932,132.734,60s,cosmic american
6g5NZg2VXJobSX3TmXq9nQ,4.0,52.50819,7.0,1.0,,,The Loop,Johnny Lytle,138493.0,0.784,0.508,C,-9.541,minor,0.039,0.641,0.508,0.084,0.488,121.314,60s,"jazz vibraphone, soul jazz"
1nSZe7ly7kCTcNBkTzV40y,4.0,27.22585,9.0,1.0,,,Jingle Jangle,The Archies,162151.0,0.625,0.472,D,-11.18,major,0.0387,0.0368,0.0,0.148,0.617,109.302,60s,"bubblegum pop, classic canadian rock, rock-and-roll"
1Vp8fFUPiBLc6LuSemiahz,4.0,16.4416,11.0,1.0,,,Blue Autumn,Bobby Goldsboro,185139.0,0.515,0.348,C,-12.457,major,0.0253,0.453,0.000227,0.339,0.266,92.746,60s,"adult standards, bubblegum pop, easy listening, merseybeat, rock-and-roll"
7rGOWzo4evAQQ2FzrSKp0B,4.0,33.57208,8.0,1.0,,,Tell Him,The Exciters,156160.0,0.708,0.616,F,-10.827,major,0.198,0.445,0.0,0.299,0.908,177.061,60s,"classic girl group, northern soul"
7xAJpAeopaV6rilu3iiwME,4.0,63.91615,8.0,1.0,,,Out Of Limits,The Marketts,129293.0,0.485,0.779,G,-14.235,major,0.039,0.367,0.432,0.18,0.483,133.223,60s,surf music
6RJK553YhstRzyKA4mug09,4.0,21.22195,6.0,1.0,,,The Letter,The Box Tops,112800.0,0.638,0.428,A,-12.156,minor,0.0687,0.252,0.0,0.132,0.901,139.434,60s,"bubblegum pop, classic garage rock, folk rock, merseybeat, psychedelic rock, rock-and-roll"
5YiWWyZGN1X8WLGw4Az17h,4.0,36.73757,9.0,0.0,,,Canción Mixteca (Qué Lejos Estoy),Guty Cárdenas,177253.0,0.468,0.102,B,-17.171,major,0.0381,0.995,0.000853,0.166,0.312,165.59,60s,"mexican rock-and-roll, musica yucateca, ranchera"
3mHv5hJCuFTvz3nomrFRJz,4.0,20.97044,10.0,1.0,,,Just A Little Bit Better,Herman's Hermits,173653.0,0.622,0.644,D# / Eb,-7.484,major,0.0367,0.586,0.0,0.0594,0.666,139.166,60s,"british invasion, classic rock, folk rock, rock-and-roll, singer-songwriter"
3BEXJuImGA6ivhEEMDqLuR,4.0,57.97933,50.0,0.0,,,Black Verse - Part 2,Langston Hughes,1109787.0,0.614,0.151,C# / Db,-13.432,major,0.866,0.636,0.0,0.507,0.463,63.642,60s,"american modern classical, poetry"
1Jmqubf9kGkWeYQXQKImL5,4.0,40.04655,8.0,1.0,,,People Are Strange,The Doors,130173.0,0.699,0.467,E,-8.578,minor,0.0375,0.685,0.0,0.315,0.764,119.287,60s,"acid rock, album rock, classic rock, hard rock, psychedelic rock, rock"
2WEuOkrct2jGDHkBYVCkmZ,4.0,40.20506,7.0,1.0,,,Let It Out (Let It All Hang Out),The Hombres,124080.0,0.604,0.505,A,-12.404,major,0.0487,0.146,0.000286,0.0975,0.707,121.588,60s,
0uEG7TrRwIdyyJsFX7nIJT,4.0,25.37664,8.0,0.0,,,Mexican Highway,Syd Dale,159418.0,0.78,0.429,C,-11.808,minor,0.0445,0.217,0.0247,0.11,0.904,146.477,60s,"easy listening, library music"
6g5qyQrAcoBX4X7XjxBoTO,4.0,57.92996,7.0,0.0,,,Comment te dire adieu - Remasterisé en 2016,Françoise Hardy,148507.0,0.711,0.586,A# / Bb,-9.78,minor,0.0514,0.435,6.48e-06,0.15,0.931,124.058,60s,"chanson, ye ye"
6La6a40pMKEoxtpmruuzaP,4.0,41.68337,41.0,0.0,,,Medley: Mode D-Trio and Group Dancers/Mode E- Single solos and Group Dance/ModeF-Group and Solo Dance,Charles Mingus,1119400.0,0.304,0.519,G# / Ab,-8.825,major,0.0359,0.21,0.00187,0.221,0.294,101.289,60s,"avant-garde jazz, bebop, contemporary post-bop, cool jazz, electric bass, free jazz, hard bop, jazz, jazz double bass"
574L9iq6vqO8EmTPUuQFKF,4.0,54.7542,7.0,0.0,,,Sebastiana,Gilberto Gil,144627.0,0.567,0.539,B,-13.61,major,0.126,0.292,0.0,0.0594,0.933,138.105,60s,"bossa nova, mpb, samba, tropicalia, violao"
5KBrcHCfaOnDDw4F4JBtPZ,4.0,27.23322,5.0,0.0,,,Départ de Renaud,André Hossein,66101.0,0.145,0.167,A,-21.377,major,0.0289,0.807,0.0506,0.117,0.117,84.766,60s,french soundtrack
6sHZxZqemvmfGYL7rnGhg9,4.0,35.10797,9.0,0.0,,,Seventh Heaven,The Hippy Boys,211693.0,0.87,0.546,C,-13.393,major,0.0572,0.247,0.849,0.104,0.929,135.676,60s,"early reggae, rocksteady"
4Ry4jlZF6yt9b8HMpMFPls,4.0,32.68329,3.0,0.0,,,"The Young Person's Guide to the Orchestra, Op. 34 (Variations and Fugue on a Theme of Purcell): Theme A. Allegro maestoso e largamente",Benjamin Britten,60067.0,0.559,0.121,D,-19.291,minor,0.443,0.888,0.0,0.651,0.443,82.343,60s,"british modern classical, classical, early modern classical, neoclassicism"
5jEsZaQqkEwJW0yovgo1h5,4.0,65.42569,9.0,1.0,,,Leader Of The Laundromat,The Detergents,192293.0,0.444,0.621,G,-9.138,minor,0.271,0.697,2.51e-06,0.108,0.52,141.465,60s,
3OHz1Hr64jByifpOS61exg,4.0,34.36707,7.0,1.0,,,Ain't That Just Like Me,The Searchers,145227.0,0.371,0.929,A,-5.37,major,0.133,0.646,0.0,0.348,0.836,157.875,60s,"british invasion, rock-and-roll"
0Q25xKgIaiT5JTDCT0qMea,4.0,37.60629,7.0,1.0,,,Searching For My Love,Bobby Moore & The Rhythm Aces,152693.0,0.677,0.661,E,-5.136,major,0.0436,0.114,5.44e-06,0.215,0.801,98.309,60s,classic soul
6ozkTvpSzrRK9vJCMksza3,3.0,24.0336,11.0,1.0,,,"Past, Present And Future",The Shangri-Las,160267.0,0.349,0.208,G# / Ab,-15.491,major,0.037,0.799,0.217,0.13,0.176,135.098,60s,"brill building pop, classic girl group, rock-and-roll"
0kcEK7YuNNfE7jiTnXS1cm,4.0,33.53011,13.0,1.0,,,Atlantis,Donovan,302640.0,0.326,0.313,C,-16.17,major,0.0348,0.177,0.000569,0.0828,0.344,76.785,60s,"british folk, british invasion, classic rock, folk, folk rock, glam rock, psychedelic folk, psychedelic rock, scottish singer-songwriter, singer-songwriter"
5kNJRAFisE2wGJm8HvgLFC,4.0,33.79143,6.0,0.0,,,While I Was Walking,Tommy McCook,143373.0,0.683,0.464,C,-12.06,major,0.0566,0.0859,0.0632,0.152,0.657,89.62,60s,"early reggae, jamaican ska, rocksteady, ska jazz"
2vn07tyGKthmxKx9H2qjyF,3.0,29.1455,12.0,1.0,,,My Song,Aretha Franklin,209080.0,0.458,0.25,C# / Db,-8.087,major,0.0324,0.461,0.0,0.136,0.412,121.074,60s,"classic soul, jazz blues, memphis soul, soul, southern soul, vocal jazz"
75g38CqUeSfxh89MM1roXK,4.0,41.9211,12.0,1.0,,,Julia,Ramsey Lewis,259360.0,0.471,0.579,C,-12.62,major,0.0278,0.123,0.68,0.429,0.386,93.206,60s,"instrumental soul, jazz funk, jazz piano, smooth jazz, soul jazz"
66aRKPKxYf8oL55hqCvhzZ,4.0,57.37844,25.0,0.0,,,We Will Fall (John Cale Mix) - 2019 Remaster,The Stooges,621267.0,0.205,0.398,F,-12.075,major,0.0322,0.163,6.48e-05,0.0542,0.0376,108.381,60s,"alternative rock, detroit rock, permanent wave, protopunk, punk"
500c6CQG13zNIwZpCc2fQ6,3.0,94.28511,4.0,0.0,,,Femmina - Seq. 3,Carlo Savina,167900.0,0.475,0.318,G# / Ab,-12.671,major,0.0487,0.935,0.902,0.0736,0.167,81.85,60s,vintage italian soundtrack
4TXtgaRXTR68GKG9p9bZQU,4.0,25.19069,12.0,0.0,,,Country Blues,Doc Watson,213000.0,0.563,0.447,C,-15.218,major,0.0323,0.81,0.00484,0.186,0.743,127.384,60s,"american folk revival, appalachian folk, bluegrass, folk, progressive bluegrass, traditional folk"
2RYcc5BtFsYMxuvIrOoz8B,4.0,18.3724,10.0,0.0,,,Mississippi River Blues,Bob Wills,179733.0,0.597,0.29,D,-9.367,major,0.0507,0.821,0.0,0.287,0.377,107.706,60s,western swing
7oMlqOqSLszoitbRQTKAen,4.0,51.91726,9.0,0.0,,,"Le nozze di Figaro, K.492 / Act 3: ""Sull’aria ... Che soave zeffiretto""",Wolfgang Amadeus Mozart,210533.0,0.218,0.0625,A# / Bb,-22.482,major,0.0463,0.991,1.82e-05,0.427,0.0826,79.981,60s,"classical, classical era, lullaby"
4Tk0UyQb1fY4NbbmrhFBo3,4.0,28.26109,9.0,0.0,,,Canto Karabali,Ernesto Lecuona,192280.0,0.343,0.364,D,-16.701,minor,0.103,0.341,0.0966,0.0413,0.393,137.348,60s,mambo
3Zs0dCcOoAkxwnYuKYCWZP,4.0,79.33959,5.0,1.0,,,I Do,The Marvelows,150307.0,0.543,0.715,A,-5.195,major,0.0579,0.752,0.0,0.107,0.862,99.055,60s,chicago soul
2vIDyd6H5Cdg1vybC8y2iV,3.0,29.53272,12.0,1.0,,,Just Out Of Reach (Of My Two Empty Arms),Percy Sledge,213573.0,0.374,0.148,G,-15.452,major,0.0305,0.467,7.25e-05,0.244,0.51,177.214,60s,"classic soul, rock-and-roll, soul, southern soul"
0glxeAEM9wVVjIMf3EUSHr,4.0,67.47362,8.0,0.0,,,Guaguancó En Tropicana,Tito Puente,206021.0,0.587,0.715,D# / Eb,-5.48,major,0.115,0.482,0.0,0.0976,0.951,155.946,60s,"afro-cuban percussion, jazz puertorriqueno, latin jazz, mambo, salsa"
7DInsiLkwZbv37GM8XlvUm,3.0,57.26536,7.0,1.0,,,You Mean The World To Me,David Houston,135640.0,0.585,0.377,F,-13.253,major,0.0407,0.856,0.053,0.105,0.431,120.386,60s,nashville sound
71DfiueMJMIs8D0djEgiyz,4.0,25.99429,35.0,0.0,,,Hum Allah Hum Allah Hum Allah,Pharoah Sanders,910227.0,0.438,0.559,F# / Gb,-10.725,minor,0.0457,0.667,0.0161,0.0524,0.585,105.369,60s,"avant-garde jazz, free jazz, hard bop, jazz, jazz funk, jazz saxophone, spiritual jazz"
6x8EqpeM8XzeoEKfatpSYP,4.0,38.28275,9.0,1.0,,,Alabam,Cowboy Copas,139907.0,0.719,0.653,D,-11.572,major,0.0305,0.378,0.00364,0.129,0.96,106.718,60s,"classic country pop, honky tonk, western swing"
