Unnamed: 0,track,artist,track_id,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature,chorus_hit,sections,target,era,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,playlist_id,playlist_name,duration_mins,genre
8312,Stay With Me,Lorraine Ellison,0vV3IUO4fhuDeHggZqnsI0,0.297,0.447,C,-4.698,major,0.03,0.642,4.37e-05,0.163,0.276,127.084,209533,3,24.15788,12,1,60s,,,,,,,,,,,,,,,,,,,,,,
8334,The Sweetest Thing This Side Of Heaven,Chris Bartley,4XxmUxUxiwdpczszoO4yVN,0.521,0.481,F# / Gb,-9.554,minor,0.0305,0.697,0.0,0.199,0.903,102.281,176427,4,29.4901,9,1,60s,,,,,,,,,,,,,,,,,,,,,,
8376,I Don't Want To Cry,Ruby Winters,0ohnjVj0hHcEwjWUCEmunP,0.448,0.296,F,-13.433,major,0.0326,0.544,0.0711,0.613,0.234,116.138,205495,3,29.01824,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
8379,É Bom Parar,Francisco Alves,7xuZspdBnUCvohqGlodmF9,0.597,0.674,E,-6.298,major,0.0332,0.751,0.000996,0.0468,0.771,108.578,170017,4,29.34352,8,0,60s,,,,,,,,,,,,,,,,,,,,,,
8389,Jingo,Santana,5aPj4JAtKbDl8vRtvQ9fHu,0.491,0.482,G,-14.478,major,0.0641,0.406,0.661,0.172,0.593,126.797,261067,4,40.27179,12,1,60s,,,,,,,,,,,,,,,,,,,,,,
8399,The Entertainer,Tony Clarke,31IDV6DlO0rJsuAKtxJi53,0.738,0.64,G,-6.542,major,0.04,0.41,0.0,0.315,0.757,104.82,155560,4,48.35468,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
8428,Just A Little Bit,Rosco Gordon,2uTP2SyKzocaFtCdcwf9GF,0.726,0.432,C,-13.652,major,0.0478,0.599,0.000417,0.0756,0.961,138.035,129107,4,26.57074,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
8448,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,30txFxKhnMJqUXz0xx0x39,0.366,0.681,G,-8.468,major,0.0672,0.516,0.0,0.303,0.86,169.346,167227,4,37.71803,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
8457,Concrete And Clay,Eddie Rambeau,2w1vbqV6Z3caGfLZdVLJyW,0.634,0.627,G,-9.513,major,0.128,0.568,0.0,0.393,0.924,101.05,135512,4,26.76551,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
8496,Drunkard's Blues,Hank Thompson,7A7hEZhEyW19cxBHJeJEEn,0.527,0.299,A,-13.734,major,0.0441,0.764,0.0,0.0624,0.336,86.489,183333,4,37.10766,8,0,60s,,,,,,,,,,,,,,,,,,,,,,
8497,Greetings (This Is Uncle Sam),The Monitors,4i7mbnAXwZDFCWLcPwiq6F,0.296,0.354,F,-13.343,major,0.0313,0.0503,0.0,0.107,0.535,177.537,182307,3,25.23824,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
8499,Brenda,The Cupids,1J796D1w8IdEgC0XohI4mK,0.37,0.459,F,-7.171,major,0.028,0.8,2.7e-06,0.174,0.451,89.58,171120,3,48.4413,5,1,60s,,,,,,,,,,,,,,,,,,,,,,
8510,Never On Sunday,The Chordettes,4awGpUa96APEXIGZzByJRO,0.711,0.456,A,-8.625,major,0.0365,0.735,0.0,0.0799,0.845,124.782,162693,4,43.75925,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
8515,Broken Heart,The Fiestas,7gI8kpNFqSjQ6OMmGi711s,0.66,0.45,G,-10.666,major,0.0415,0.87,0.0219,0.218,0.843,125.555,161760,4,21.50115,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
8525,Ding Dong! The Witch Is Dead,The Fifth Estate,1aJqvwsyVAPi4BpMpO40bT,0.633,0.717,G,-6.367,major,0.0306,0.458,0.0,0.059,0.937,115.205,122920,4,25.81324,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
8534,"Mr. Walker, It's All Over",Billie Jo Spears,0ps392UqjroU35BNX4l3HL,0.77,0.555,G,-10.475,major,0.0421,0.247,1.16e-06,0.226,0.937,123.606,180129,4,23.76409,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
8561,Sugar Bee,Cleveland Crochet and Band,1Fq6VwtzkPDxljtu31BOrT,0.656,0.499,G,-13.607,major,0.0641,0.498,4.52e-06,0.0564,0.901,141.073,154507,4,48.96478,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
8575,Evil Woman Don't Play Your Games With Me,CROW,2wbbw0UcpKf8fNjy7oRLbA,0.625,0.744,F,-6.506,major,0.0867,0.0288,0.00134,0.287,0.906,133.792,229213,4,22.76153,14,1,60s,,,,,,,,,,,,,,,,,,,,,,
8581,Close To Cathy,Mike Clifford,4EKhJzaAkrlpamL0SDrSw7,0.453,0.206,E,-10.18,major,0.0277,0.784,0.0,0.069,0.283,81.715,174760,4,25.38366,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
8596,Easy Lovin',Wade Flemons,4nvOMKH3EpGv64srvXI7lp,0.575,0.356,F,-7.429,major,0.0294,0.886,0.0,0.0641,0.763,106.452,140733,3,40.83804,7,1,60s,,,,,,,,,,,,,,,,,,,,,,
8606,El 19,Alberto Beltran,1vwTArHMhVy8XXKkBORmNa,0.53,0.405,G,-8.397,major,0.0307,0.484,0.00017,0.31,0.629,128.525,169373,4,77.10456,6,0,60s,,,,,,,,,,,,,,,,,,,,,,
8612,Percolator (Twist),Billy Joe & The Checkmates,2fcdqoR6PsHuOlAy4r9VDh,0.717,0.549,F# / Gb,-12.272,major,0.252,0.719,0.474,0.0746,0.695,148.628,135987,4,53.32331,6,1,60s,,,,,,,,,,,,,,,,,,,,,,
8625,Smile A Little Smile For Me,The Flying Machine,3SoLksUr3QzyMDLX0Cj5me,0.616,0.381,C,-11.528,major,0.0298,0.504,0.0,0.29,0.488,89.766,175909,4,24.46825,8,1,60s,,,,,,,,,,,,,,,,,,,,,,
8632,Respect,The Rationals,4OtaiDOzd4BB2QleFoLhLh,0.496,0.707,G,-7.095,major,0.0371,0.00675,0.0,0.35,0.86,126.853,160267,4,32.72728,10,1,60s,,,,,,,,,,,,,,,,,,,,,,
8642,Porque?,Reginaldo Rossi,28KC2wl7jDv6Ms1Uc0OMpm,0.669,0.547,C# / Db,-9.873,minor,0.0576,0.353,0.0,0.0515,0.73,131.073,141067,4,28.79763,6,0,70s,,,,,,,,,,,,,,,,,,,,,,
8643,Free Jazz,Maria Teresa Luciani,0zagn8PNnM7pM8pz1gXOAD,0.291,0.3,C# / Db,-14.054,minor,0.0326,0.905,0.492,0.118,0.039,75.619,228224,4,44.10303,9,0,70s,,,,,,,,,,,,,,,,,,,,,,
8644,Reject of Society,Crass,18eNASEiuAhO2ML5LBIoG4,0.355,0.968,G,-4.687,major,0.189,0.0504,0.0,0.13,0.768,181.291,66800,3,25.23004,6,0,70s,,,,,,,,,,,,,,,,,,,,,,
8645,Yeah !,The Jets,1UlJzHc8E5EprQFJxjSyPL,0.598,0.891,F# / Gb,-11.904,major,0.0552,0.0183,0.836,0.579,0.826,144.383,155395,4,55.62066,7,0,70s,,,,,,,,,,,,,,,,,,,,,,
8647,What Shall We Do When We All Go Out?,Mike Seeger,3mjhB6xOe5d8HfWbUFApHR,0.618,0.167,G,-16.755,major,0.0451,0.828,3.29e-06,0.197,0.651,175.951,132667,4,58.27935,7,0,70s,,,,,,,,,,,,,,,,,,,,,,
8648,Beautiful Sunday,Daniel Boone,6DqNZJ4hhBYd8qj9WbpSTJ,0.676,0.463,A,-13.155,major,0.0306,0.309,0.0,0.288,0.91,121.923,182133,4,36.28697,7,1,70s,,,,,,,,,,,,,,,,,,,,,,
8649,The Man With The Child In His Eyes,Kate Bush,4xjVfArXNQRxAvsUpjmfMt,0.249,0.261,C,-10.592,major,0.0334,0.962,0.00154,0.136,0.195,90.007,158693,4,33.62341,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8652,Help,The Damned,4A7Ht7viwPId0DdryrkKyj,0.423,0.95,D,-10.638,major,0.112,0.0917,0.0,0.376,0.306,168.217,105627,4,34.97127,5,0,70s,,,,,,,,,,,,,,,,,,,,,,
8653,Listen Here,Brian Auger & The Trinity,6F8oB8ZuTr4PcnINPs9G38,0.62,0.779,C,-10.159,major,0.0407,0.00454,0.86,0.0952,0.96,134.501,568827,4,22.63804,19,1,70s,,,,,,,,,,,,,,,,,,,,,,
8655,Kaloaloa,Hui Ohana,4ZETdqBNpKyFLvxZHFDEAR,0.546,0.366,A,-11.837,major,0.0346,0.933,0.695,0.105,0.79,150.301,144760,4,37.99756,9,0,70s,,,,,,,,,,,,,,,,,,,,,,
8657,Hot Line,The Sylvers,6SrvyfmAxkLt9CULhf9a49,0.831,0.967,D,-3.207,major,0.0556,0.24,1.03e-06,0.109,0.966,132.824,183320,4,22.0145,10,1,70s,,,,,,,,,,,,,,,,,,,,,,
8658,Willie And The Hand Jive,Eric Clapton,7aDdRtuCpHGdz7OZFvgbHJ,0.821,0.259,A,-17.039,major,0.402,0.248,0.0162,0.0847,0.737,90.915,209853,4,43.44884,11,1,70s,,,,,,,,,,,,,,,,,,,,,,
8659,Grooving Out on Life,Dennis Brown,6oTjzWWOQhOZS0vbEPWYYj,0.757,0.293,C# / Db,-16.331,major,0.0565,0.176,0.622,0.172,0.572,90.816,195493,4,17.80812,8,0,70s,,,,,,,,,,,,,,,,,,,,,,
8663,The Entertainer - The Sting/Soundtrack Version/Orchestra Version,Marvin Hamlisch,3qq7parQQaohn9N7qKrKtE,0.615,0.386,C,-11.662,major,0.0904,0.873,0.778,0.0887,0.365,156.85,183360,4,49.81374,7,0,70s,,,,,,,,,,,,,,,,,,,,,,
8666,Make It With You,The Whispers,6qg57tPK0DrfiiUnhsoCEu,0.747,0.705,C,-11.036,major,0.0541,0.00643,3.9e-05,0.0412,0.822,116.184,303000,4,27.72172,14,1,70s,,,,,,,,,,,,,,,,,,,,,,
8667,Lonesome River (feat. Ricky Skaggs & Keith Whitley),Ralph Stanley,6qrASXhVGyH4CnQXrfZzin,0.573,0.305,D,-13.816,major,0.0331,0.676,1.57e-06,0.132,0.431,94.349,157667,1,19.41836,9,0,70s,,,,,,,,,,,,,,,,,,,,,,
8668,This Old Man,Purple Reign,4UidIHIPqESo40EEuXck6v,0.659,0.717,C,-11.55,major,0.0548,0.237,0.00735,0.0876,0.879,122.309,161784,4,31.89382,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8670,Ain't That Loving You (For More Reasons Than One),Luther Ingram,49IQpipnAdKebfTwJRJrtM,0.536,0.544,G# / Ab,-7.316,major,0.0571,0.159,0.0,0.057,0.398,123.841,250973,4,35.46591,13,1,70s,,,,,,,,,,,,,,,,,,,,,,
8671,Hot Number,Foxy,0aos1cY4zQASbxdyzK5oNT,0.838,0.89,A,-3.561,major,0.0907,0.216,0.101,0.0674,0.976,140.118,242616,4,26.69008,11,1,70s,,,,,,,,,,,,,,,,,,,,,,
8672,Slow Ride,Foghat,4MYb7NWLwXNDB7bYs3HeX8,0.493,0.586,D,-13.916,major,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,4,20.22118,10,1,70s,,,,,,,,,,,,,,,,,,,,,,
8673,"Ghashiram Kotwal, Act 2",Bhaskar Chandavarkar,2xpGSHKXtXokcdumUzhulw,0.526,0.431,G# / Ab,-10.522,major,0.273,0.719,0.0,0.34,0.431,124.4,1462413,4,51.40126,51,0,70s,,,,,,,,,,,,,,,,,,,,,,
8674,Sing A Song For Freedom,Frijid Pink,0OaGuxUl5arPeeQOtixZ0j,0.56,0.529,D,-11.598,major,0.0527,0.659,8.28e-06,0.172,0.859,168.689,179760,4,35.17276,10,1,70s,,,,,,,,,,,,,,,,,,,,,,
8676,Early Autumn,Woody Herman & His Orchestra,7Hw4pdh2wUrWOyWumF1Ngd,0.464,0.143,A# / Bb,-16.168,minor,0.032,0.916,0.699,0.0999,0.128,66.846,193560,4,78.33597,7,0,70s,,,,,,,,,,,,,,,,,,,,,,
8677,Rumour Has It,Donna Summer,0VNF64BVpiv284gQZQz8N8,0.903,0.714,D,-12.426,major,0.0431,0.0109,0.000187,0.0745,0.979,130.669,294104,4,33.73541,16,1,70s,,,,,,,,,,,,,,,,,,,,,,
8681,Lady Eleanor,Lindisfarne,7Aw5qOxD2UV27vqgyg89C4,0.498,0.336,B,-13.815,minor,0.0379,0.295,3.44e-05,0.0794,0.346,105.447,255427,4,81.24507,13,1,70s,,,,,,,,,,,,,,,,,,,,,,
8682,Rock And Roll en la Plaza del Pueblo,Tequila,5fCYRuYxc1ox7yWKcKD6tf,0.423,0.909,G,-2.438,major,0.0801,0.00451,1.71e-05,0.279,0.65,151.643,180267,4,25.8411,10,0,70s,,,,,,,,,,,,,,,,,,,,,,
8683,Hooked On A Feeling,Blue Swede,6Ac4NVYYl2U73QiTt11ZKd,0.547,0.82,G# / Ab,-6.728,major,0.0805,0.261,0.0,0.3,0.933,118.208,172867,4,54.952,6,1,70s,,,,,,,,,,,,,,,,,,,,,,
8684,"Pinball Wizard/See Me, Feel Me",The New Seekers,561H1vi4xYPD0uQ5EOPrch,0.475,0.468,F# / Gb,-11.869,major,0.0427,0.229,1.83e-06,0.536,0.542,130.239,183667,4,43.45311,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8685,Do What You Wanna Do,Five Flights Up,23jlbDsVtErIax2XSaZDHW,0.555,0.377,C# / Db,-11.634,major,0.0278,0.6,0.0,0.147,0.415,75.822,153160,4,28.68919,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8686,Right Down The Line,Gerry Rafferty,2Xb6wJYGi0QXwURw5WWvI5,0.783,0.322,C,-15.091,major,0.0343,0.213,0.00243,0.114,0.77,128.226,267773,4,56.22086,10,1,70s,,,,,,,,,,,,,,,,,,,,,,
8687,Macho Man,Village People,22kv2NoeaD7qhTgShfZjIv,0.745,0.593,F,-12.33,major,0.0439,0.0523,0.0,0.582,0.888,132.897,314800,4,44.76883,12,1,70s,,,,,,,,,,,,,,,,,,,,,,
8688,I'd Really Love To See You Tonight,England Dan & John Ford Coley,2r008pcfVYc0zgQvSRqUJE,0.62,0.556,F,-12.044,major,0.0336,0.184,0.0,0.301,0.592,119.172,159107,4,34.3009,9,1,70s,,,,,,,,,,,,,,,,,,,,,,
8689,Someday Baby Blues,Sleepy John Estes,1Dsu92nsujtD0PZBk4m7uQ,0.616,0.286,G,-12.185,major,0.159,0.843,2.16e-05,0.107,0.597,105.091,147080,4,38.79982,7,0,70s,,,,,,,,,,,,,,,,,,,,,,
8690,How Long,Ace,4AjKVyNUMdUveKK5OH1OJD,0.717,0.406,C,-13.954,minor,0.0305,0.587,0.103,0.0869,0.703,123.213,204227,4,30.59682,9,1,70s,,,,,,,,,,,,,,,,,,,,,,
8691,I Am Somebody,Jimmy James & The Vagabonds,2usj6EGRtG2fIo646SOG1h,0.838,0.548,A,-8.239,major,0.0507,0.0025,0.033,0.0884,0.741,121.773,305800,4,54.59267,12,1,70s,,,,,,,,,,,,,,,,,,,,,,
8692,Can The Can,Suzi Quatro,6K0kK40E7PA2i9LsGmVCfK,0.646,0.831,A# / Bb,-6.011,minor,0.16,0.017,0.91,0.422,0.593,133.431,214400,4,69.23854,9,1,70s,,,,,,,,,,,,,,,,,,,,,,
8694,Bourgeois Blues,Lead Belly,6ieR5a93zbd5O9MjdSNAy4,0.505,0.122,A,-12.704,major,0.0783,0.995,0.0189,0.123,0.55,73.253,201574,4,30.31308,8,0,70s,,,,,,,,,,,,,,,,,,,,,,
8695,That's Where The Happy People Go,The Trammps,4JuzaVgrM4qNz90qsLGigX,0.696,0.713,F,-13.814,major,0.0504,0.0491,0.015,0.299,0.395,123.068,474267,4,71.2403,14,1,70s,,,,,,,,,,,,,,,,,,,,,,
8696,Light Manufacturing,Tony Kinsey,5Kmu05SkU6m34mtTuruuVO,0.666,0.328,F,-19.704,major,0.034,0.836,0.905,0.106,0.535,120.757,170587,4,50.78793,8,0,70s,,,,,,,,,,,,,,,,,,,,,,
8697,Walk On,Neil Young,1MF5iQOhiz11mhehiqjPMN,0.415,0.463,A,-9.339,major,0.0355,0.657,1.57e-06,0.159,0.665,171.608,162120,4,55.29131,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8698,We're On The Right Track,South Shore Commission,3OgGwqxevY650JJL5CMlXF,0.656,0.823,G,-9.809,major,0.0792,0.0434,1.43e-05,0.666,0.602,120.6,292000,4,74.5337,14,1,70s,,,,,,,,,,,,,,,,,,,,,,
8699,Wanderlust,Krisma,11hosn7LygGEJUv2q69qLd,0.426,0.936,A# / Bb,-2.883,minor,0.107,0.208,0.0,0.409,0.508,87.871,133947,4,67.84394,5,0,70s,,,,,,,,,,,,,,,,,,,,,,
8700,7-6-5-4-3-2-1 (Blow Your Whistle),Gary Toms Empire,157ESNUvJI8NeHjV9hcDEd,0.717,0.695,C# / Db,-9.941,major,0.0972,0.0148,5.51e-05,0.132,0.693,116.39,306973,4,118.28767,11,1,70s,,,,,,,,,,,,,,,,,,,,,,
8701,Sing For The Day,Styx,2tRdlnrEb9OwGDUuRDJiXB,0.247,0.46,D,-13.513,major,0.0353,0.0867,0.0,0.0858,0.401,67.63,301200,4,42.32824,13,1,70s,,,,,,,,,,,,,,,,,,,,,,
8702,Flight Over Rio,Al Di Meola,2BiueR07VGUbxGTjp9q9fA,0.328,0.698,C# / Db,-11.7,minor,0.0465,0.151,0.188,0.0671,0.423,149.919,436600,4,29.44024,15,0,70s,,,,,,,,,,,,,,,,,,,,,,
8703,After Midnight,Maggie Bell,1pMrYHgGrE9BjBWKpKKeQq,0.636,0.833,D,-7.231,major,0.0323,0.274,0.000175,0.0852,0.879,94.604,158160,4,52.91493,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8704,One Way Or Another,Blondie,59CLe8stbcx4XYBWdsfbwK,0.442,0.922,D,-5.086,major,0.0655,0.0532,3.86e-06,0.0768,0.855,162.272,217364,4,23.80629,10,1,70s,,,,,,,,,,,,,,,,,,,,,,
8705,¿A Dónde Van?,Silvio Rodríguez,3MD5gSg3AsjmuBtBO67nNN,0.606,0.0976,D,-17.754,major,0.0473,0.949,0.000773,0.103,0.499,122.09,274835,4,28.95129,12,0,70s,,,,,,,,,,,,,,,,,,,,,,
8706,We're All Alone,Rita Coolidge,2QDnRMFfnes9DUWc6HgixI,0.332,0.429,G,-8.376,major,0.0287,0.356,3.18e-05,0.0619,0.239,128.073,220520,4,26.55971,10,1,70s,,,,,,,,,,,,,,,,,,,,,,
8708,Crossing No. 9,Norman Blake,7nyhyi7BSzwtX0YIqIahrb,0.494,0.321,F# / Gb,-13.868,major,0.0289,0.77,0.303,0.239,0.702,97.968,167000,4,43.25513,8,0,70s,,,,,,,,,,,,,,,,,,,,,,
8710,"Money, Money, Money",ABBA,29FNeqjOV2kPWGS55qhtGB,0.756,0.741,A,-6.426,minor,0.0364,0.43,0.00113,0.0807,0.691,120.445,186787,4,39.84122,7,1,70s,,,,,,,,,,,,,,,,,,,,,,
8713,Paper Roses,Marie Osmond,00oIqmk1eRn9D2y8BzNLS1,0.359,0.504,G# / Ab,-10.555,major,0.0349,0.272,1.52e-05,0.332,0.73,114.172,158973,4,35.70445,10,1,70s,,,,,,,,,,,,,,,,,,,,,,
8715,Scènes De Foule Et De Poursuite Pendant Le Carnaval,François Bréant,6TbYa8E3gp1hGMlF89JDHZ,0.55,0.69,D# / Eb,-12.606,major,0.0443,0.0878,0.902,0.317,0.488,113.557,232187,4,25.28416,11,0,70s,,,,,,,,,,,,,,,,,,,,,,
8718,For A While,Mary Macgregor,1F5FpWBElztvsaYqseoi7h,0.57,0.469,C,-9.233,major,0.0291,0.62,0.00436,0.194,0.598,137.718,174890,4,45.53626,12,1,70s,,,,,,,,,,,,,,,,,,,,,,
8719,You Take My Breath Away,Rex Smith,3BCMsz55asr7Yr6DqB9N8D,0.313,0.6,B,-7.913,major,0.0357,0.476,2.56e-05,0.523,0.272,141.912,197453,4,20.86947,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8722,Good Morning Judge,10cc,1fMGRxKRtIKNyaMMGrzInM,0.737,0.642,A,-9.492,major,0.0916,0.0185,0.00415,0.0726,0.467,106.742,174667,4,42.56191,9,1,70s,,,,,,,,,,,,,,,,,,,,,,
8723,Paranoid,The Dickies,0ttUuij1GDXSmyKV6PVLDz,0.313,0.824,E,-7.25,minor,0.0473,0.0231,1.99e-05,0.387,0.496,101.988,126400,4,20.99134,9,0,70s,,,,,,,,,,,,,,,,,,,,,,
8724,Outside Woman,Bloodstone,5LXkyjFBTomtTVquFDsWbr,0.393,0.45,F# / Gb,-10.626,minor,0.131,0.0216,8.21e-05,0.443,0.389,149.67,217333,3,31.32584,12,1,70s,,,,,,,,,,,,,,,,,,,,,,
8726,Dance Away,Roxy Music,6BKVev5kACyEaolcJkaUbz,0.804,0.688,C,-5.893,minor,0.0632,0.0662,0.000112,0.0392,0.942,123.002,228267,4,25.11736,8,1,70s,,,,,,,,,,,,,,,,,,,,,,
8729,Lazy Evening Blues,Alan Parker,1TRD0G4Fbm9Q4PkRO2awXu,0.677,0.219,D,-13.163,major,0.0394,0.258,0.885,0.0705,0.133,121.475,278440,4,41.69284,13,0,70s,,,,,,,,,,,,,,,,,,,,,,
8730,School's Out,Alice Cooper,5Z8EDau8uNcP1E8JvmfkZe,0.294,0.745,F,-9.138,major,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4,37.09728,11,1,70s,,,,,,,,,,,,,,,,,,,,,,
8731,Die letzte Schlacht gewinnen wir,Ton Steine Scherben,1Qt5I0e5VwHLSiczsQJjPn,0.5,0.899,C,-5.864,major,0.031,0.000504,1.93e-05,0.104,0.826,90.122,258573,4,20.20514,14,0,70s,,,,,,,,,,,,,,,,,,,,,,
8732,Kinfolk's Blues,Muddy Waters,1bUhqE2f2TPTqyyPxyCgqt,0.628,0.421,F,-16.76,major,0.041,0.377,0.000343,0.208,0.869,95.81,148933,4,47.63725,7,0,70s,,,,,,,,,,,,,,,,,,,,,,
8735,Take The Long Way Home,Supertramp,0v0XYK0pLgsPiq5u4FKHaw,0.414,0.7,F,-8.838,major,0.0301,0.22,0.000721,0.114,0.37,76.79,308853,4,41.58238,11,1,70s,,,,,,,,,,,,,,,,,,,,,,
