Unnamed: 0,track,artist,track_id,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature,chorus_hit,sections,target,era,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,playlist_id,playlist_name,duration_mins,genre
22511,You Might Need Somebody,Turley Richards,0ojCFgI78aJ33qskR7WpYx,0.727,0.459,A,-8.465,minor,0.0241,0.642,2.78e-06,0.247,0.883,82.249,216693,4,47.49655,8,1,80s,,,,,,,,,,,,,,,,,,,,,,
22523,The Toy Trumpet,Raymond Scott,7wiRN8xWc1qwDIw2p7g19N,0.564,0.351,C,-15.583,major,0.0407,0.692,0.914,0.76,0.327,103.326,144440,4,33.86701,9,0,80s,,,,,,,,,,,,,,,,,,,,,,
22524,Perfect Way,Scritti Politti,4f79zDW0EEn7ahOTjiNUn6,0.721,0.64,E,-11.882,minor,0.0661,0.105,0.0394,0.353,0.741,104.576,284120,4,64.82689,12,1,80s,,,,,,,,,,,,,,,,,,,,,,
22538,I Beg Your Pardon,Kon Kan,3QtMzmaXaQnHp70RsAZ8rL,0.578,0.919,B,-7.551,major,0.048,0.0158,0.00164,0.118,0.763,123.135,241000,4,57.58679,12,1,80s,,,,,,,,,,,,,,,,,,,,,,
22539,On The Rebound,Russ Ballard,3wlWZtKaqzgLUe8dfHUQuq,0.683,0.623,B,-9.873,minor,0.0843,0.0204,0.000426,0.0529,0.591,126.704,189147,4,35.10176,7,1,80s,,,,,,,,,,,,,,,,,,,,,,
22552,Country,Keith Jarrett,1wn1eEZ8qf8B4CYMfi3xyt,0.507,0.275,D# / Eb,-16.697,major,0.0304,0.816,0.439,0.102,0.484,143.733,301867,4,29.11182,16,0,80s,,,,,,,,,,,,,,,,,,,,,,
22563,Sleepwalking,Ill Repute,3gGdRWGbFIVzOxrXHOC01i,0.261,0.881,D,-3.823,minor,0.152,2.09e-05,0.916,0.173,0.734,101.79,157733,4,26.2168,6,0,80s,,,,,,,,,,,,,,,,,,,,,,
22566,Theme From Raging Bull (Cavalleria Rusticana),Joel Diamond,2SbfD7KzIACVOdcEm3sNLl,0.287,0.637,C,-9.274,major,0.0377,0.0294,0.595,0.545,0.344,69.952,244036,4,30.91958,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
22573,El son de la negra,Mariachi Vargas De Tecalitlan,4WppqUEIiLL4kyo406nnJN,0.481,0.561,G,-9.101,major,0.0498,0.268,0.0137,0.255,0.834,170.908,179000,3,61.03239,10,0,80s,,,,,,,,,,,,,,,,,,,,,,
22575,In the Silence of the Morning Sunrise,Agitation Free,73EDZJRKUMu7SdAG8czKHd,0.489,0.548,A,-11.526,major,0.0324,0.00317,0.847,0.0843,0.544,99.168,395720,4,46.24438,13,0,80s,,,,,,,,,,,,,,,,,,,,,,
22588,Runaway,Luis Cardenas,42oywCL83m8XGFCrFTezX0,0.43,0.791,G# / Ab,-9.941,major,0.0557,0.0032,0.000279,0.166,0.286,136.872,182560,4,27.47963,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
22592,Trouble,Nia Peeples,3ef3MGIHAIwXAuAluLjOTJ,0.803,0.566,G,-11.199,major,0.0686,0.0438,0.263,0.0629,0.808,115.929,388333,4,34.36178,16,1,80s,,,,,,,,,,,,,,,,,,,,,,
22606,Cold Gettin' Dumb,Just-Ice,5hGsUZIjiBZq4QRtjdulKB,0.795,0.775,C# / Db,-7.492,major,0.162,0.0294,0.139,0.0367,0.833,96.027,272787,4,27.38765,10,0,80s,,,,,,,,,,,,,,,,,,,,,,
22618,This Is The World Calling,Bob Geldof,0L6d8fvp7Sx6J9pwsCGDsv,0.634,0.677,A# / Bb,-9.426,major,0.0298,0.0308,1.46e-06,0.245,0.579,110.068,269627,4,36.06845,11,1,80s,,,,,,,,,,,,,,,,,,,,,,
22622,Xanadu,Olivia Newton-John And The Electric Light Orchestra,4zdspHPxpExPiU8RolxBUH,0.652,0.654,F# / Gb,-7.679,major,0.0275,0.186,0.0,0.162,0.708,127.555,208507,4,42.48628,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
22633,Friends In Love,Dionne Warwick & Johnny Mathis,7A2SdvA35KGIbpLMFgmAH0,0.475,0.301,F,-14.716,major,0.0318,0.647,0.0,0.31,0.207,135.624,240067,4,29.74886,15,1,80s,,,,,,,,,,,,,,,,,,,,,,
22638,Peter Gunn,The Art Of Noise Featuring Duane Eddy,3owKZYdWWzNcThn3NLRkb3,0.539,0.74,A# / Bb,-7.315,major,0.0401,0.0829,0.893,0.399,0.726,123.83,150867,4,47.61797,6,1,80s,,,,,,,,,,,,,,,,,,,,,,
22640,Nobody,Sylvia,1IyktkUQ3ktjlc6eDXG967,0.764,0.448,C,-12.371,major,0.0336,0.249,0.0,0.107,0.868,124.226,199200,4,24.42111,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
22643,I'll Be No Stranger There,The Seldom Scene,5e6sSQrem2NM9gj6oKBick,0.586,0.397,F# / Gb,-15.853,major,0.0567,0.629,0.0,0.224,0.696,129.009,133933,4,54.08376,7,0,80s,,,,,,,,,,,,,,,,,,,,,,
22659,What About Me,Moving Pictures,6r0x7cyZFKWHykvuFzKwhu,0.61,0.398,F,-6.782,major,0.0253,0.527,1.07e-06,0.135,0.205,109.884,219432,4,76.55707,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
22660,As We Lay,Shirley Murdock,3HNjLJb6VfoP0VC30TdxyE,0.421,0.323,G# / Ab,-9.651,major,0.0452,0.436,0.0,0.156,0.16,72.288,359000,4,21.14897,14,1,80s,,,,,,,,,,,,,,,,,,,,,,
22674,Love In Siberia,Laban,3yNi5wPnN84O8dKL9yoQEF,0.595,0.852,E,-7.951,minor,0.0366,0.0188,1.27e-06,0.331,0.808,114.908,221013,4,107.05453,5,1,80s,,,,,,,,,,,,,,,,,,,,,,
22676,Big Fun - House Of Virus Extended Remix,Kevin Saunderson,5jfEoAvnddizLLH3af4MZL,0.794,0.957,A# / Bb,-6.444,minor,0.0619,0.00197,0.823,0.432,0.863,124.003,379355,4,62.42556,11,0,80s,,,,,,,,,,,,,,,,,,,,,,
22696,The Salt In My Tears,Martin Briley,18vT0ddyQSJTdQPGRpM0en,0.624,0.834,A,-6.337,major,0.0492,0.00318,1.14e-06,0.0866,0.843,121.159,241690,4,24.39048,13,1,80s,,,,,,,,,,,,,,,,,,,,,,
22699,Plain to See,Government Issue,58k15h8rF72wsyH640EhG2,0.292,0.75,B,-11.685,major,0.0424,7.13e-05,0.342,0.12,0.732,84.341,142427,4,35.70209,7,0,80s,,,,,,,,,,,,,,,,,,,,,,
22704,Quiero Amanecer Con Alguien,Daniela Romo,2ryQUYtQkg8oHvkEyPxPz5,0.56,0.231,F,-13.753,minor,0.036,0.365,0.0,0.184,0.166,77.998,247053,4,25.90521,13,0,80s,,,,,,,,,,,,,,,,,,,,,,
22711,Tell Him,Kath Bloom,1P9Vccf1UeUStgdEWOl8EC,0.482,0.00715,D# / Eb,-24.329,major,0.0332,0.876,1.21e-05,0.13,0.14,104.11,256867,4,42.33251,9,0,80s,,,,,,,,,,,,,,,,,,,,,,
22718,Pseudo Punk (Remastered),Hype,1YV0hgGgJmZaw8kpbSA1SX,0.355,0.971,B,-3.913,minor,0.21,0.0605,0.389,0.19,0.262,94.09,103811,4,38.13745,6,0,80s,,,,,,,,,,,,,,,,,,,,,,
22722,Kayleigh,Marillion,7KnReLdo9ZcLzNrmzaubSp,0.494,0.628,D,-5.19,major,0.0309,0.112,0.0,0.0801,0.624,103.737,246067,4,46.51389,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
22734,Let's Fall In Love,Dave Brubeck Trio,43s1v4qYSgDOL0bY67AeBo,0.595,0.263,C,-18.958,major,0.0271,0.971,0.892,0.0897,0.515,97.445,161040,4,36.19529,6,0,80s,,,,,,,,,,,,,,,,,,,,,,
22741,Genius Of Love,Tom Tom Club,6UBQONiLH8kNmmB8UrV2Ef,0.921,0.529,D,-11.974,major,0.0851,0.0845,0.000779,0.0478,0.724,102.941,334360,4,21.84784,20,1,80s,,,,,,,,,,,,,,,,,,,,,,
22758,You Look Marvelous,Billy Crystal,53O9F3s7Dya1csh1Kz6BGP,0.656,0.772,F,-13.801,major,0.0781,0.0841,0.0,0.966,0.886,112.52,264960,4,24.62769,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
22764,Nightime,Pretty Poison,4lBfaI3jJYCQpXEE7R1rRk,0.722,0.573,A# / Bb,-12.978,minor,0.0644,0.00151,0.0149,0.205,0.651,115.758,258027,4,24.60325,12,1,80s,,,,,,,,,,,,,,,,,,,,,,
22782,We Have Come to Bless the House,Severed Heads,0iDA1N0j54LeRk9ZcKVhA5,0.592,0.635,A# / Bb,-10.204,minor,0.0473,0.0187,0.866,0.543,0.237,176.214,237467,4,50.03975,10,0,80s,,,,,,,,,,,,,,,,,,,,,,
22790,Not Just Another Girl,Ivan Neville,1wrotXqRZZQ64d05quTCaO,0.565,0.71,C,-11.315,major,0.0344,0.192,0.000511,0.207,0.871,92.762,251840,4,31.67502,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
22791,When He Was On the Cross (I Was On His Mind),The Florida Boys,3hPrOKZzfcZc33XpQP95AP,0.398,0.337,G# / Ab,-9.405,major,0.0257,0.777,0.000109,0.126,0.147,140.685,210893,4,18.70012,11,0,80s,,,,,,,,,,,,,,,,,,,,,,
22799,Pennywhistle,Mango Groove,31TjeXsbZmwBbJqhwn6YG7,0.441,0.82,A# / Bb,-7.546,major,0.0723,0.0174,0.162,0.888,0.751,166.064,199600,4,49.91901,8,0,80s,,,,,,,,,,,,,,,,,,,,,,
22808,Friends And Lovers,Carl Anderson & Gloria Loring,2HfKAe4ZlaJXjrggObJ24P,0.529,0.222,D# / Eb,-16.093,major,0.0298,0.789,0.0,0.096,0.164,111.196,213013,3,36.49975,11,1,80s,,,,,,,,,,,,,,,,,,,,,,
22815,The Part Of Me That Needs You Most,Jay Black,5A3CAM8Cz6wogsIv9hNhU9,0.609,0.798,A# / Bb,-6.062,major,0.0549,0.406,0.000295,0.228,0.602,98.789,223655,4,38.18351,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
22829,Right The First Time,Gamma,79lDwxky82NLcqLGxHIag7,0.632,0.653,A,-6.164,major,0.0291,0.0142,4.61e-06,0.133,0.86,137.207,227587,4,39.6895,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
22834,Keeping Our Love Alive,Henry Paul Band,38EahDW0CKRoXuGrS6CYhc,0.322,0.873,G,-2.942,major,0.0457,0.254,0.00123,0.0932,0.593,157.127,235013,4,27.64777,15,1,80s,,,,,,,,,,,,,,,,,,,,,,
22845,Epistrophy - Alternative,Thelonious Monk Quartet,2A2y7bj0HOZagXBCRqhZAc,0.518,0.205,F# / Gb,-19.44,minor,0.0518,0.313,0.308,0.956,0.446,146.356,391624,4,25.98777,19,0,80s,,,,,,,,,,,,,,,,,,,,,,
22848,Streets of Fear - Alternative Version,Hawkwind,41l9BjOzDBuAo05urU9xxO,0.509,0.392,A,-11.686,major,0.0274,0.0155,0.442,0.374,0.313,159.463,349227,4,24.01671,16,0,80s,,,,,,,,,,,,,,,,,,,,,,
22882,I Still Want You,The Del Fuegos,70cZHC1D4BXXOMWwYTXlK1,0.715,0.5,A,-13.326,minor,0.029,0.109,0.000129,0.0991,0.653,115.625,232160,4,38.14805,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
22898,Cuando Sale la Luna,Tania Libertad,6odjbkHoHnlYa5OS6evKhG,0.518,0.175,E,-10.943,minor,0.0328,0.856,1.11e-05,0.102,0.278,83.751,229133,3,23.24259,11,0,80s,,,,,,,,,,,,,,,,,,,,,,
22906,Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,7DVTNkZRGqvFcKryWCuTZP,0.75,0.59,F,-11.799,major,0.0346,0.321,0.0,0.115,0.803,104.101,309400,4,54.7274,13,1,80s,,,,,,,,,,,,,,,,,,,,,,
22907,הגברים בוכים בלילה,Avner Gadasi,3WNhtfaQy46EIThXj3UAub,0.529,0.472,B,-12.475,minor,0.0303,0.176,0.0,0.0831,0.362,136.074,332333,4,26.78809,18,0,80s,,,,,,,,,,,,,,,,,,,,,,
22917,Wild World,Maxi Priest,7vfNILkbsA7t4hSlyLlfbQ,0.566,0.495,C,-11.113,major,0.0394,0.259,9.49e-05,0.287,0.843,168.639,215667,4,25.8644,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
22919,Wake Up (Next To You),Graham Parker & The Shot,18TicczroPMkAj88BcEVSF,0.669,0.477,A,-13.49,major,0.0276,0.411,0.000134,0.133,0.691,105.54,314000,4,49.78721,12,1,80s,,,,,,,,,,,,,,,,,,,,,,
22936,New Frontier,Donald Fagen,2HyrLPJTZ4qDpWJ6qnu0Ke,0.772,0.679,A,-10.47,major,0.0421,0.473,0.0215,0.165,0.886,123.598,381107,4,47.63355,20,1,80s,,,,,,,,,,,,,,,,,,,,,,
22951,Imagination,Belouis Some,0DJFfzpoWz0wiaBzqcSeuh,0.663,0.787,F,-10.812,minor,0.04,0.378,0.00208,0.0335,0.795,108.166,214613,4,73.92596,7,1,80s,,,,,,,,,,,,,,,,,,,,,,
22958,Live It Up,Gardner Cole,6rA3XhfwaW4D7pPqJn8dhv,0.689,0.779,C# / Db,-11.903,minor,0.0386,0.0733,0.039,0.111,0.896,119.877,226533,4,26.46041,11,1,80s,,,,,,,,,,,,,,,,,,,,,,
22978,Anywhere With You,Rubber Rodeo,2jlcUz84FigsD2IklXSsGI,0.56,0.834,C,-7.892,major,0.0392,0.000236,0.523,0.153,0.75,164.568,279533,4,49.6463,13,1,80s,,,,,,,,,,,,,,,,,,,,,,
22979,Tenderness,General Public,7cRWPAHuHQ36agbu6Empc8,0.564,0.858,C,-11.259,major,0.0378,0.338,0.181,0.317,0.847,89.911,218160,4,17.38985,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
22984,Beat Surrender,The Jam,4rNgFyEBbLSDQmOa3MZCNQ,0.396,0.882,D,-11.068,major,0.0362,0.00106,0.0,0.179,0.875,156.658,207720,4,19.44267,13,0,80s,,,,,,,,,,,,,,,,,,,,,,
22990,Hangin' On A String,Loose Ends,2lfokjWEMj3JGRoZWRpIWR,0.735,0.724,B,-9.587,minor,0.0503,0.0383,0.0008,0.0637,0.861,104.953,351813,4,33.96914,15,1,80s,,,,,,,,,,,,,,,,,,,,,,
22992,Love You Like I Never Loved Before,John O'Banion,4jSwgxNp8EmMIdyPHEEKlb,0.419,0.524,B,-12.455,major,0.0323,0.369,0.0,0.339,0.852,141.538,202827,1,56.39181,7,1,80s,,,,,,,,,,,,,,,,,,,,,,
23002,Mistral gagnant,Renaud,1MOSRjdAbUhvLNnHCdUEL5,0.363,0.368,B,-12.878,minor,0.0418,0.861,4.99e-06,0.0937,0.393,82.717,165933,4,39.40945,8,0,80s,,,,,,,,,,,,,,,,,,,,,,
23007,Now Or Never,Axe,4m1XqFH6B3v5Oq8Nl66vRw,0.663,0.585,C,-9.256,minor,0.0502,0.00522,0.00173,0.0952,0.958,133.497,231240,4,38.97241,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
23020,Me and My Shadow,Al Jolson,0oNzAMbhwWGkmrN0SAS3Jx,0.562,0.195,C,-22.387,major,0.0274,0.342,0.189,0.313,0.665,90.261,122093,4,33.63685,7,0,80s,,,,,,,,,,,,,,,,,,,,,,
23034,Similar Features,Melissa Etheridge,5TGeIu3Sxqs3DkOrdRcUQ6,0.495,0.461,B,-14.538,minor,0.0415,0.399,0.0,0.0606,0.426,207.005,281373,4,30.97338,12,1,80s,,,,,,,,,,,,,,,,,,,,,,
23043,Goodnight My Love,Mike Pinera,2pzNY4u1tKbBk4qw5lKwT2,0.497,0.522,E,-9.951,minor,0.0439,0.303,0.00039,0.334,0.165,145.068,250733,4,20.0412,11,1,80s,,,,,,,,,,,,,,,,,,,,,,
23053,Playing With Lightning,Shot In The Dark,1Lw8lLCrC17bLOuFPwACuB,0.499,0.736,C,-12.301,major,0.0416,0.0908,9.96e-05,0.832,0.879,158.306,245849,4,32.26395,12,1,80s,,,,,,,,,,,,,,,,,,,,,,
23070,Luka,Suzanne Vega,5yMXAaSvxo12QkYU75Ixv0,0.63,0.697,F# / Gb,-10.654,major,0.0311,0.189,0.000258,0.116,0.796,124.956,231933,4,47.19401,11,1,80s,,,,,,,,,,,,,,,,,,,,,,
23078,"Roxanne, Roxanne",UTFO,2j1mCe3bCFx6wzMh6T90i9,0.925,0.955,C# / Db,-6.317,major,0.292,0.0342,0.0,0.198,0.641,100.429,311360,4,21.34853,14,1,80s,,,,,,,,,,,,,,,,,,,,,,
23089,Videodisc,Trevor Bastow,3bSk74kxpt19gLVNGs4Qrl,0.635,0.75,F,-7.109,major,0.0315,0.795,0.857,0.149,0.581,154.953,157471,4,44.55838,7,0,80s,,,,,,,,,,,,,,,,,,,,,,
23107,10-9-8,Face To Face,5EuHpH5tpXkXpGHt8Zlafa,0.731,0.798,F# / Gb,-8.004,minor,0.0432,0.0135,0.0084,0.252,0.766,119.723,234560,4,55.11102,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
23117,Ride on Time - Massive Mix,Black Box,6cB0LQhxuDHf1rZPPxyDor,0.674,0.839,A,-7.165,minor,0.0351,0.0141,0.82,0.07,0.868,118.764,396053,4,52.6894,16,0,80s,,,,,,,,,,,,,,,,,,,,,,
23149,They Don't Know,Tracey Ullman,0tOkXHcYsR2Y07XiGl0Yme,0.505,0.843,C,-3.952,major,0.0372,0.142,7.34e-05,0.148,0.809,114.076,179627,4,31.71675,11,1,80s,,,,,,,,,,,,,,,,,,,,,,
23153,I Hate the Blues,Dead Moon,5x4DtzIQja1tPIEaH4qVMG,0.494,0.384,F,-11.37,minor,0.0558,0.924,0.332,0.286,0.457,153.144,154536,3,32.60638,8,0,80s,,,,,,,,,,,,,,,,,,,,,,
23156,Square Rooms,Al Corley,61HGj25ENxWMuSYibZfqyM,0.747,0.674,A,-11.686,major,0.031,0.244,0.0819,0.0838,0.746,124.289,221507,4,25.31145,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
23168,Life Returns,Dr. Know,07TXyB3pJgAXTR6smlJVOP,0.194,0.783,F# / Gb,-12.296,minor,0.0834,5.71e-06,0.7,0.0347,0.372,171.953,228040,4,23.78264,13,0,80s,,,,,,,,,,,,,,,,,,,,,,
23171,Showing Out (Get Fresh At The Weekend),Mel & Kim,5hVUbtzEMl8BLwZCG0ZMtD,0.703,0.838,E,-11.782,minor,0.0638,0.00613,0.0129,0.137,0.767,119.771,214867,4,23.64939,13,1,80s,,,,,,,,,,,,,,,,,,,,,,
23172,Pop Anarchy,The Chesterfields,5EEkVMtebdf1WVHiiXD0kK,0.558,0.841,D,-9.34,major,0.0618,0.0488,0.00284,0.13,0.877,127.871,109467,4,34.24708,6,0,80s,,,,,,,,,,,,,,,,,,,,,,
23175,Capriccio for Marimba: II. Improvisation. Andante tranquillo,Harald Genzmer,6tqkRhIMqI9XNUVgT365II,0.622,0.00247,D,-32.928,major,0.0545,0.99,0.939,0.0533,0.318,134.004,108227,3,27.79694,6,0,80s,,,,,,,,,,,,,,,,,,,,,,
23176,Stay The Night,Benjamin Orr,7zJnmSjZKjntHmOvEokGb3,0.42,0.762,D,-8.237,minor,0.0309,0.187,0.00102,0.0557,0.857,204.789,264893,4,39.71432,14,1,80s,,,,,,,,,,,,,,,,,,,,,,
23194,The Next Time I Fall,Peter Cetera With Amy Grant,7zSDDsIlks515d0tZGM64x,0.656,0.347,A,-13.398,major,0.028,0.488,0.00221,0.0645,0.368,118.288,225973,4,29.29539,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
23203,Child Of The Blues,Resurrection Band,1kZdQJjcCCK0vOMS7T7Ae6,0.6,0.517,A,-12.244,major,0.0492,0.00825,0.00254,0.189,0.516,120.525,222133,4,57.79718,6,0,80s,,,,,,,,,,,,,,,,,,,,,,
23209,Reap The Wild Wind,Ultravox,4qkdgoL6dh2eGqTgyL1iX5,0.558,0.799,F# / Gb,-7.657,major,0.0307,0.00438,0.489,0.09,0.847,133.349,225320,4,17.11803,14,1,80s,,,,,,,,,,,,,,,,,,,,,,
23213,Just So Lonely,Get Wet,1tkd39NvPplGOvdUq0NQgT,0.711,0.409,G# / Ab,-11.586,major,0.219,0.506,6.87e-06,0.109,0.887,148.313,217571,4,28.01927,12,1,80s,,,,,,,,,,,,,,,,,,,,,,
23223,Heaven (Must Be There),Eurogliders,0mmshvONujbHTPmbchblbk,0.606,0.527,D,-15.238,major,0.0415,0.102,0.000419,0.0664,0.674,122.489,222867,4,41.46153,9,1,80s,,,,,,,,,,,,,,,,,,,,,,
23228,Stairway To Heaven,Far Corporation,3HXS6tuI1xSY2gz9ErQpWy,0.566,0.404,G,-10.514,major,0.0264,0.663,0.000182,0.132,0.2,81.658,238013,4,25.09651,10,1,80s,,,,,,,,,,,,,,,,,,,,,,
23229,Claudia,Arturo Sandoval,4kyrzM6xBinCvLPdyMgZtM,0.48,0.386,G,-17.078,minor,0.0329,0.338,0.85,0.122,0.19,97.481,440333,4,95.71119,16,0,80s,,,,,,,,,,,,,,,,,,,,,,
