Unnamed: 0,track,artist,track_id,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature,chorus_hit,sections,target,era,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,playlist_id,playlist_name,duration_mins,genre
34696,Runaway Love,Ludacris Featuring Mary J. Blige,3QnEp4rluCxUwgpXT43jmC,0.405,0.721,C# / Db,-6.97,major,0.284,0.329,0.0,0.252,0.816,92.855,280680,4,60.10273,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
34698,Remember The Name,Fort Minor Featuring Styles Of Beyond,6ndmKwWqMozN2tcZqzCX4K,0.688,0.835,G# / Ab,-4.162,major,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,4,31.50158,13,1,00s,,,,,,,,,,,,,,,,,,,,,,
34706,Less Talk More Rokk,Freezepop,4T6W5VTa08LXtOE5tg8J6M,0.56,0.501,D,-7.984,minor,0.0366,0.000776,0.00169,0.149,0.207,125.024,294333,4,21.70332,13,0,00s,,,,,,,,,,,,,,,,,,,,,,
34708,You Are The Best Thing,Ray LaMontagne,1jyddn36UN4tVsJGtaJfem,0.579,0.727,A# / Bb,-4.872,major,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840,4,40.12834,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
34709,Red Rock,Edward Ka-Spel,5GDjGTiaen30yQyh1LWc9O,0.439,0.181,A# / Bb,-22.908,major,0.0275,0.718,0.291,0.0827,0.0588,91.997,353653,3,65.0843,15,0,00s,,,,,,,,,,,,,,,,,,,,,,
34712,Stab 'Em,Re-Con,7oH7ME4Q2Nw9wzBicRfoUT,0.352,0.962,G,-5.891,major,0.0661,0.000417,0.855,0.29,0.339,182.552,188680,4,40.78927,8,0,00s,,,,,,,,,,,,,,,,,,,,,,
34714,Parade Of Punk Rock T-Shirts,Maritime,5MY71RMiZL4Jn7ZRkgO7cQ,0.662,0.816,D,-7.652,major,0.0869,0.195,0.0,0.0951,0.663,134.971,207373,4,65.58048,5,0,00s,,,,,,,,,,,,,,,,,,,,,,
34716,Game's Pain,The Game Featuring Keyshia Cole,0jJNh8Ru3n4xLs3ZqHoo5E,0.754,0.769,F# / Gb,-4.658,minor,0.354,0.0863,0.0,0.0534,0.372,97.012,261773,4,31.05676,13,1,00s,,,,,,,,,,,,,,,,,,,,,,
34721,Candy Shop,50 Cent Featuring Olivia,5D2mYZuzcgjpchVY1pmTPh,0.614,0.574,B,-7.961,major,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,5,23.28232,11,1,00s,Candy Shop,3q7HBObVc0L8jNeTe5Gofh,50 Cent,2pidzXTaHV4WaIJYRxKDCH,209106.0,2005-03-03,79.0,0.614,0.574,11.0,-7.961,1.0,0.466,0.0253,3.2e-05,0.38,0.755,125.173,5D2mYZuzcgjpchVY1pmTPh,5D2mYZuzcgjpchVY1pmTPh,3.4851,TIKTOK DANCE
34729,Just Got Started Lovin' You,James Otto,4b0XF7CDpJEBAdVHMw7amV,0.705,0.606,G,-7.047,major,0.0243,0.159,0.00149,0.242,0.876,98.001,234640,4,79.20988,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
34730,Magic,Selena Gomez,10xcIQQEJSEIOgG1HvS3t9,0.6,0.916,B,-3.071,minor,0.0374,0.00504,0.0,0.27,0.442,104.091,169640,4,112.87158,5,1,00s,,,,,,,,,,,,,,,,,,,,,,
34731,What Is Jazz,Club des Belugas,7C3KqkEC6dndggv3ncJPjz,0.828,0.769,F# / Gb,-9.497,major,0.165,0.41,0.00743,0.0915,0.813,129.988,315960,4,32.24435,16,0,00s,,,,,,,,,,,,,,,,,,,,,,
34736,Lucky,Jason Mraz & Colbie Caillat,0IktbUcnAGrvD03AWnz3Q8,0.623,0.417,C,-8.699,major,0.0354,0.296,0.0,0.135,0.721,130.032,191360,4,35.75715,7,1,00s,,,,,,,,,,,,,,,,,,,,,,
34738,Master of Darkness,Arjen Anthony Lucassen's Star One,1x77DFB8ZQ6NbtxTBPtwhy,0.522,0.928,D,-7.818,major,0.0686,5.4e-05,0.000247,0.42,0.483,117.967,314240,4,25.37233,14,0,00s,,,,,,,,,,,,,,,,,,,,,,
34742,Last Dollar Blues,Blue Highway,3UWY2drDjj2PUbaeJeRDip,0.747,0.552,G# / Ab,-9.635,major,0.0309,0.603,0.00242,0.108,0.894,110.208,151120,4,40.42273,8,0,00s,,,,,,,,,,,,,,,,,,,,,,
34743,Minus All,Imperative Reaction,4HCBDtlRZiCTdxMABSXrw6,0.62,0.929,C,-5.196,major,0.0796,0.00106,0.037,0.0763,0.627,130.031,305773,4,22.19709,13,0,00s,,,,,,,,,,,,,,,,,,,,,,
34747,Zoom,Lil' Boosie Featuring Yung Joc,1Uq394qwP4Nz9ZonRr3RrA,0.779,0.616,B,-8.852,minor,0.15,0.00265,8.27e-05,0.339,0.171,160.919,285040,4,27.259,12,1,00s,,,,,,,,,,,,,,,,,,,,,,
34749,The Jump Off,Lil' Kim Featuring Mr. Cheeks,6UZS3KgNc0NF13bbtQTzD6,0.837,0.736,A# / Bb,-8.367,minor,0.378,0.225,0.0,0.0549,0.905,104.907,234093,4,35.8502,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
34750,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,4O4dhPrjcw7GSLNafNydmb,0.678,0.866,C# / Db,-4.341,major,0.048,0.00295,0.0,0.16,0.842,88.041,225573,4,36.54136,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
34752,Where I Wanna Be,Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,3wQ8RcbLwNRH53FelAVCkX,0.837,0.568,G# / Ab,-6.899,major,0.0574,0.0514,0.0203,0.0781,0.429,96.899,260027,4,29.93987,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
34753,Veni Vidi Vici,Black Lips,5Z5YEyR5i8V8Ui2e5jGAAm,0.666,0.544,B,-7.035,minor,0.0303,0.283,0.000801,0.15,0.713,107.335,148307,4,63.19185,6,0,00s,,,,,,,,,,,,,,,,,,,,,,
34756,Molokai Slide,Ehukai,0nvFnhFthibvSO9Y6TwGvW,0.845,0.374,F,-13.413,major,0.0653,0.46,0.0,0.0833,0.961,115.036,241059,4,22.7535,11,0,00s,,,,,,,,,,,,,,,,,,,,,,
34760,Addicted,Saving Abel,3pxCXv0NACYfYnLjFcQW5D,0.512,0.865,G,-4.146,major,0.0338,0.000821,0.0,0.0982,0.529,138.017,222827,4,71.29522,7,1,00s,,,,,,,,,,,,,,,,,,,,,,
34764,Hey Luv (Anything),Mobb Deep Featuring 112,6IdK1E8oLtVNdPPH9Np6he,0.833,0.68,G,-5.408,major,0.227,0.157,0.0,0.189,0.641,98.996,242093,4,43.18103,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
34768,Last Train Home,Lostprophets,3uCdOt70LDcVQCG8IKh9Ag,0.483,0.787,E,-5.01,minor,0.0301,0.000703,3.35e-06,0.257,0.185,102.374,275173,4,29.94802,12,1,00s,,,,,,,,,,,,,,,,,,,,,,
34770,"Ready, Able",Grizzly Bear,5cf1ZfI16kHp3S1ySpQ36G,0.432,0.458,C,-9.723,major,0.0399,0.23,0.719,0.111,0.232,152.572,257213,3,19.3804,12,0,00s,,,,,,,,,,,,,,,,,,,,,,
34771,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",21iEEekDSvQjVARSQ4dpXY,0.64,0.591,G,-7.441,major,0.32,0.251,0.0,0.665,0.533,83.132,318213,4,24.74359,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
34772,I Don't Care,Apocalyptica Featuring Adam Gontier,0t9Jd84JnsV8HRMaQzHUom,0.311,0.744,D,-4.615,minor,0.0436,0.00998,0.0,0.0799,0.336,179.076,221480,4,27.38095,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
34775,Cupid Shuffle,Cupid,07Tx168RSsUS1HqkDIOZbH,0.785,0.582,F,-4.877,minor,0.237,0.191,0.0,0.2,0.861,71.774,231360,4,47.51155,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
34776,Zombie (Ray Knox Hands Up Remix),Andrew Spencer & The Vamprockerz,5Vx9HGBtQlZg5rzadF6g9w,0.695,0.999,C# / Db,-4.716,major,0.0662,0.00266,0.00039,0.325,0.442,138.031,231013,4,39.23957,9,0,00s,,,,,,,,,,,,,,,,,,,,,,
34778,FOLK SONG OF BANGLADESH,Badal Roy,4uI3LValSc5l6thizRRZRF,0.568,0.153,C# / Db,-19.469,minor,0.121,0.867,0.875,0.116,0.447,97.501,348640,3,25.44864,18,0,00s,,,,,,,,,,,,,,,,,,,,,,
34782,Cavern,Liquid Liquid,3vS2tjkjD5GSt1ZHOWkQq8,0.681,0.752,G,-10.531,major,0.0531,0.0124,0.783,0.077,0.323,115.405,323493,4,83.74104,11,0,00s,,,,,,,,,,,,,,,,,,,,,,
34784,"Abhi Na Jao Chhod Kaar (Unplugged), Pt. 2",Akriti Kakkar,0Z1yRfY1X0dHhW00zFrExx,0.584,0.387,E,-9.401,major,0.0304,0.693,0.0,0.0898,0.244,135.974,279902,3,33.78966,16,0,00s,,,,,,,,,,,,,,,,,,,,,,
34785,Jég ( Metál Remix ),Árnyak,6KjzDfZNazdnPzhQunA7mZ,0.565,0.541,G# / Ab,-12.178,major,0.0307,0.00629,0.677,0.118,0.242,129.825,339027,4,52.78284,13,0,00s,,,,,,,,,,,,,,,,,,,,,,
34786,Oshakashama,RADWIMPS,08PQgCL2WTNuMKAnbKC9jV,0.451,0.978,D,-2.358,minor,0.179,0.0207,0.000366,0.345,0.702,128.329,228147,4,34.43046,9,0,00s,,,,,,,,,,,,,,,,,,,,,,
34788,Early Grave,Architects,4soE6F9djLRl3OwQyKd3p2,0.367,0.979,C# / Db,-2.977,major,0.109,7.04e-06,0.00243,0.242,0.176,170.037,212467,4,63.85846,10,0,00s,,,,,,,,,,,,,,,,,,,,,,
34789,Stutter,Joe Featuring Mystikal,7FWuzwapuKHTEyDJIcQOw3,0.767,0.759,F# / Gb,-6.516,major,0.117,0.0513,0.0,0.31,0.677,89.989,213027,4,59.39606,7,1,00s,,,,,,,,,,,,,,,,,,,,,,
34790,What's Luv?,Fat Joe Featuring Ashanti,2mKouqwAIdQnMP43zxR89r,0.835,0.707,G# / Ab,-5.074,major,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,4,44.68763,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
34791,Maria Maria,Santana Featuring The Product G&B,3XKIUb7HzIF1Vu9usunMzc,0.777,0.601,D,-5.931,major,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,4,37.92118,14,1,00s,,,,,,,,,,,,,,,,,,,,,,
34792,Girl Next Door,Saving Jane,4TxdDwdVNpLTcXkCflfuHB,0.627,0.81,D,-5.684,major,0.0437,0.0134,0.0,0.109,0.496,122.058,203253,4,38.01014,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
34793,Guess What,Syleena Johnson,4lT7x2jMbNpDmeM9uiTduj,0.841,0.584,C# / Db,-5.639,major,0.046,0.118,0.0,0.107,0.882,82.005,211427,4,31.70307,8,0,00s,,,,,,,,,,,,,,,,,,,,,,
34795,Better Off Alone,Alice Deejay,48gBfTRel9fajeev7tmLpo,0.666,0.854,G# / Ab,-8.442,minor,0.0565,0.0044,0.769,0.313,0.748,136.954,215246,4,31.13743,12,1,00s,,,,,,,,,,,,,,,,,,,,,,
34800,Stacy's Mom,Fountains Of Wayne,27L8sESb3KR79asDUBu8nW,0.774,0.75,B,-4.927,minor,0.0413,0.0021,1.85e-05,0.0808,0.925,118.015,197987,4,24.00266,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
34804,Hetast när det gäller,AIK Trubaduren,3mfZ3Ak81x296U6ztQDh63,0.592,0.554,G,-8.496,major,0.0413,0.461,0.0,0.663,0.73,136.888,149995,4,67.87275,6,0,00s,,,,,,,,,,,,,,,,,,,,,,
34816,Wild Things,Alessia Cara,2ZyuwVvV6Z3XJaXIFbspeE,0.741,0.626,C# / Db,-4.826,minor,0.0886,0.02,0.0,0.0828,0.706,108.029,188493,4,41.18681,10,1,10s,,,,,,,,,,,,,,,,,,,,,,
34817,Surfboard,Esquivel!,61APOtq25SCMuK0V5w2Kgp,0.447,0.247,F,-14.661,minor,0.0346,0.871,0.814,0.0946,0.25,155.489,176880,3,33.18083,9,0,10s,,,,,,,,,,,,,,,,,,,,,,
34818,Love Someone,Lukas Graham,2JqnpexlO9dmvjUMCaLCLJ,0.55,0.415,A,-6.557,minor,0.052,0.161,0.0,0.108,0.274,172.065,205463,4,44.89147,9,1,10s,,,,,,,,,,,,,,,,,,,,,,
34819,Music To My Ears (feat. Tory Lanez),Keys N Krates,0cjfLhk8WJ3etPTCseKXtk,0.502,0.648,C,-5.698,minor,0.0527,0.00513,0.0,0.204,0.291,91.837,193043,4,29.52521,7,0,10s,,,,,,,,,,,,,,,,,,,,,,
34820,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,1lItf5ZXJc1by9SbPeljFd,0.807,0.887,C# / Db,-3.892,major,0.275,0.00381,0.0,0.391,0.78,160.517,144244,4,24.99199,8,1,10s,,,,,,,,,,,,,,,,,,,,,,
34822,Sex Metal Barbie,In This Moment,75BGF4LC7AOLFfxn6ukZDH,0.533,0.935,C,-3.704,major,0.128,0.0139,0.0,0.168,0.481,140.092,262493,4,21.0451,14,0,10s,,,,,,,,,,,,,,,,,,,,,,
34824,Holiday With HH,No Bros,7LBa0KNFR8IY3g7LOfXqu8,0.166,0.985,G,-2.886,major,0.17,0.00183,0.0142,0.958,0.139,174.725,252787,4,31.23583,11,0,10s,,,,,,,,,,,,,,,,,,,,,,
34825,My Last,Big Sean Featuring Chris Brown,70tFuqBcduJv15bEnOPRTh,0.387,0.773,G# / Ab,-5.685,major,0.17,0.098,0.0,0.209,0.368,78.629,254120,4,23.30245,9,1,10s,,,,,,,,,,,,,,,,,,,,,,
34826,Break Up In The End,Cole Swindell,5Z19ylxppfnfdP4JH0u8oj,0.507,0.372,C# / Db,-8.433,major,0.0303,0.481,0.0,0.271,0.257,86.422,199693,4,36.66287,10,1,10s,,,,,,,,,,,,,,,,,,,,,,
34830,Maze of Martyr (Official Dominator 2017 anthem) - Radio Edit,Dj Mad Dog,1hW21b9IQeETvRqMwnn2F7,0.32,0.99,C# / Db,-2.454,major,0.344,0.00902,0.00032,0.107,0.0424,178.107,232541,4,41.48721,14,0,10s,,,,,,,,,,,,,,,,,,,,,,
34832,Cut Her Off,KCamp Featuring 2 Chainz,2Vevs2eAQNNb7NTpKj5kqA,0.769,0.611,G# / Ab,-2.85,major,0.039,0.098,0.0,0.221,0.0901,144.037,243333,4,38.21223,12,1,10s,,,,,,,,,,,,,,,,,,,,,,
34833,Beautiful People,Chris Brown Featuring Benny Benassi,0iSaO7CfL9NgXdM8Meu2ul,0.417,0.806,F,-5.339,minor,0.16,0.0703,0.00637,0.0841,0.545,127.887,226773,4,14.73978,10,1,10s,,,,,,,,,,,,,,,,,,,,,,
34835,Squidwards Nose (feat. Kg Prince),Joey Trap,2hLhiONy3FcndFJc2CiC2e,0.634,0.88,C# / Db,-1.714,major,0.293,0.169,0.0,0.474,0.548,150.959,119249,4,37.52226,5,0,10s,,,,,,,,,,,,,,,,,,,,,,
34836,Windshield,Greensky Bluegrass,7GI1Weh21oGJYeSbrtOyR1,0.48,0.548,C,-9.119,major,0.0328,0.627,0.00502,0.205,0.322,90.109,224853,4,24.45777,9,0,10s,,,,,,,,,,,,,,,,,,,,,,
34837,Don't Speak (Instrumental),Joseph Sullinger,1DV7nyw8OigFfEiJ3yEFj6,0.526,0.228,C,-12.975,minor,0.0542,0.975,0.903,0.106,0.239,143.295,241496,4,40.78298,9,0,10s,,,,,,,,,,,,,,,,,,,,,,
34839,Sugar,Robin Schulz Featuring Francesco Yates,5tf1VVWniHgryyumXyJM7w,0.636,0.815,F,-5.098,minor,0.0581,0.0185,0.0,0.163,0.636,123.063,219043,4,31.44339,10,1,10s,,,,,,,,,,,,,,,,,,,,,,
34840,Badges,Yohuna,4gW4lIdFDob87TaoyREAHu,0.481,0.199,G,-14.253,major,0.0326,0.949,0.618,0.12,0.147,127.996,229500,4,47.06457,8,0,10s,,,,,,,,,,,,,,,,,,,,,,
34842,10.000 Falls,Logical Terror,774fmDmDlvsKYdcdBnjp1Z,0.429,0.924,B,-6.456,minor,0.135,0.00136,9.78e-06,0.345,0.209,180.033,241583,4,62.60494,12,0,10s,,,,,,,,,,,,,,,,,,,,,,
34843,The Healing Process,Koh Lantana,23puVz6Rhiq8Wax9KxnZtW,0.241,0.0553,D# / Eb,-23.605,major,0.0336,0.926,0.93,0.108,0.0643,135.859,161442,1,22.19678,11,0,10s,,,,,,,,,,,,,,,,,,,,,,
34845,Lockjaw,French Montana Featuring Kodak Black,7iaw359G2XT14uTfV9feip,0.615,0.648,F,-3.792,minor,0.22,0.0411,0.0,0.277,0.26,169.912,223147,4,59.76709,9,1,10s,,,,,,,,,,,,,,,,,,,,,,
34846,Sleep Hibernation,Moon Laika,0ek2PwrDkUWRqoaTq6WKDj,0.142,0.013,G,-33.299,major,0.0428,0.984,0.909,0.0994,0.0708,72.917,175132,4,55.05616,7,0,10s,,,,,,,,,,,,,,,,,,,,,,
34847,You Should See Me In A Crown,Billie Eilish,3XF5xLJHOQQRbWya6hBp7d,0.678,0.533,E,-10.485,major,0.186,0.462,0.219,0.139,0.323,150.455,180953,4,27.06075,9,1,10s,,,,,,,,,,,,,,,,,,,,,,
34848,Swish Swish,Katy Perry Featuring Nicki Minaj,3OtMnyUaiipcAT23A8liyi,0.839,0.705,F,-5.194,minor,0.0445,0.0184,1.77e-05,0.102,0.575,119.954,242520,4,25.02456,11,1,10s,Swish Swish,6jJ0s89eD6GaHleKKya26X,Katy Perry,0UlbGi4oAth8s6rwaGSU8Z,242520.0,2017-06-09,69.0,0.838,0.705,5.0,-5.2010000000000005,0.0,0.0449,0.0184,1.82e-05,0.102,0.583,119.953,3OtMnyUaiipcAT23A8liyi,3OtMnyUaiipcAT23A8liyi,4.042,TIKTOK DANCE
34849,Hot Tottie,Usher Featuring Jay-Z,1Vot6YSxInL52SGTN0XN9n,0.654,0.866,F# / Gb,-4.332,minor,0.286,0.00155,5.38e-06,0.0928,0.669,87.525,299333,4,22.25047,15,1,10s,,,,,,,,,,,,,,,,,,,,,,
34850,New Salem,Misery Index,4Hl8ohhuAt8AvjIGsyfuli,0.329,0.933,C# / Db,-4.336,major,0.0552,3.47e-06,4.09e-06,0.059,0.261,104.676,203960,4,29.48355,11,0,10s,,,,,,,,,,,,,,,,,,,,,,
34853,Rolex,Ayo & Teo,0pSBuHjILhNEo55xK1zrRt,0.804,0.886,C# / Db,-2.512,major,0.04,0.0837,0.0,0.266,0.789,144.946,238587,4,27.10088,13,1,10s,,,,,,,,,,,,,,,,,,,,,,
34854,Worldless,I Will Never Be The Same,5PDTYfgeyl9EYEdztUx4Ob,0.358,0.818,C# / Db,-7.365,minor,0.059,8.06e-05,0.000752,0.145,0.424,90.038,205320,4,32.36458,8,0,10s,,,,,,,,,,,,,,,,,,,,,,
34855,B**** I'm Madonna,Madonna Featuring Nicki Minaj,3Ik6ZVvOgr2Pu5cnI8Gsu0,0.733,0.612,D# / Eb,-5.777,minor,0.109,0.0478,0.000784,0.161,0.553,149.999,228853,4,39.10846,11,1,10s,,,,,,,,,,,,,,,,,,,,,,
34856,Ride 4 Me (feat. PnB Rock),Rosewood Bape,5EDew6KNlMSnGmnlIiuIH8,0.712,0.655,F# / Gb,-5.323,minor,0.0686,0.592,0.0,0.122,0.721,94.991,189467,4,41.38748,6,0,10s,,,,,,,,,,,,,,,,,,,,,,
34857,Death Grips,Mason Jennings,50rm7j7JKHMeM2PpoELhk4,0.214,0.832,F# / Gb,-6.645,major,0.0507,0.284,2.33e-05,0.546,0.23,74.541,226086,4,71.18209,8,0,10s,,,,,,,,,,,,,,,,,,,,,,
34858,Baby Swing - Radio Edit,Phos Toni,3kpbLXeL4vSyLB4wYUKP45,0.834,0.731,B,-4.439,minor,0.266,0.115,0.000268,0.368,0.828,121.93,190143,4,33.27024,6,0,10s,,,,,,,,,,,,,,,,,,,,,,
34861,Money,Leonardo Da Vinyl,0JmN63trKkriJWaor4r9nk,0.649,0.652,G# / Ab,-13.641,major,0.0382,0.00145,0.548,0.0574,0.471,108.002,331676,4,58.93916,13,0,10s,,,,,,,,,,,,,,,,,,,,,,
34862,Wolf Finder General,Winterwolf,7dr3oCj1o5duGCZN3lVWin,0.233,0.925,F# / Gb,-9.545,major,0.094,5.42e-06,0.921,0.265,0.172,135.497,165449,4,57.54756,6,0,10s,,,,,,,,,,,,,,,,,,,,,,
34863,Butterfly Doors,Lil Pump,4NdXQlDTzxbOMkzJGWFtz3,0.925,0.397,F,-11.265,major,0.169,0.0889,5.12e-05,0.144,0.429,130.008,132923,4,51.23142,6,1,10s,,,,,,,,,,,,,,,,,,,,,,
34864,Somebody,Natalie La Rose Featuring Jeremih,7ioiB40H9xKs04QtIso2I3,0.83,0.52,C,-8.714,major,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189907,4,19.54918,8,1,10s,,,,,,,,,,,,,,,,,,,,,,
34865,Don't Cry,Lil Wayne Featuring XXXTENTACION,5BQrp63SHCVf4bzCzJePne,0.585,0.709,G# / Ab,-6.072,major,0.319,0.409,0.0,0.183,0.21,111.913,249450,4,86.81431,8,1,10s,,,,,,,,,,,,,,,,,,,,,,
34866,pictures feat. Kacey Musgraves,Judah & the Lion,1zZIVe9x0JhdhpuQjLTjIM,0.567,0.542,D,-6.64,major,0.0309,0.309,0.000342,0.0734,0.229,125.16,253869,4,43.12072,11,0,10s,,,,,,,,,,,,,,,,,,,,,,
34867,Touch Me,Clinic,7ibdlh8S0E898zZNDmNefJ,0.636,0.565,C# / Db,-9.194,major,0.0311,0.00437,0.276,0.376,0.53,87.993,197538,4,21.52928,11,0,10s,,,,,,,,,,,,,,,,,,,,,,
34868,Cold Summer (feat. Tee Grizzley),Jeezy,1ePdxyyF6tntoUAf8PZQuF,0.701,0.731,B,-4.528,minor,0.213,0.0355,0.0,0.389,0.36,90.015,181347,4,25.3835,8,0,10s,,,,,,,,,,,,,,,,,,,,,,
34869,The Heart Of Dixie,Danielle Bradbery,5FgLLtrDU4Ex2ezB9anpH5,0.456,0.637,F# / Gb,-4.773,major,0.0354,0.0171,0.0,0.194,0.436,155.95,209453,4,24.18304,11,1,10s,,,,,,,,,,,,,,,,,,,,,,
34870,Conqueror of the Apocalypse - Remastered,Disparaged,4CvBUpUoFvidPasGk6Idre,0.114,0.879,A# / Bb,-5.71,minor,0.0766,4.12e-05,0.0864,0.0842,0.213,68.509,355613,4,121.99333,13,0,10s,,,,,,,,,,,,,,,,,,,,,,
34871,Brethren of the Pentagram,Lock Up,5jHBy1bwpUMET0ad6Ug3KK,0.343,0.978,F# / Gb,-5.064,major,0.164,7.74e-06,2.86e-06,0.374,0.0832,120.629,95547,1,23.46464,5,0,10s,,,,,,,,,,,,,,,,,,,,,,
34872,What A Wonderful World & Somewhere Over The Rainbow [Instrumental Hawaiian Ukulele Medley],John Story,4wBu1yILekp1hZQKWXhQpN,0.564,0.318,C,-13.652,major,0.0616,0.899,0.96,0.0858,0.742,170.707,182000,4,37.20096,8,0,10s,,,,,,,,,,,,,,,,,,,,,,
34873,Stereo Love,Edward Maya & Vika Jigulina,5RfBhOGNbbXT5LiIvbHLhN,0.773,0.736,A,-5.589,major,0.0383,0.0335,0.0184,0.104,0.212,127.056,184000,4,31.45369,7,1,10s,,,,,,,,,,,,,,,,,,,,,,
34874,Nice To Meet Ya,Niall Horan,3cphb8kdsjElYR7r5icK3H,0.591,0.841,E,-4.351,minor,0.0304,0.0119,0.0,0.395,0.392,109.034,158805,4,27.8013,8,1,10s,,,,,,,,,,,,,,,,,,,,,,
34875,Setting Fires,The Chainsmokers Featuring XYLO,2PC9Tl8SWVO2yhDDtJcrAi,0.627,0.717,G# / Ab,-5.751,minor,0.0376,0.017,0.0,0.261,0.561,105.05,247427,4,47.15061,10,1,10s,,,,,,,,,,,,,,,,,,,,,,
34876,Tropicana Fruit Juice,Ycee,5EIVA0ZDr605FzZpnskzBc,0.82,0.38,C,-7.989,minor,0.0502,0.416,2.53e-05,0.0952,0.647,95.004,245864,4,22.23884,4,0,10s,,,,,,,,,,,,,,,,,,,,,,
