track_id,time_signature,chorus_hit,sections,target,popularity,genre,track,artist,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,era,Genre API
05LTrpC9z6YpTPmaeGC9kQ,4.0,38.18317,25.0,0.0,,,Loan Me a Dime,Boz Scaggs,751920.0,0.392,0.471,A,-10.518,minor,0.0377,0.309,0.0577,0.287,0.382,139.957,60s,"classic rock, mellow gold, singer-songwriter, soft rock, yacht rock"
0W2lq26YgYpgvF7eCpldKQ,5.0,18.28655,3.0,0.0,,,J. S. Bach: Christ lag in Todesbanden BWV 4/Kantate am Osterfest/1. Sinfonia,Gewandhausorchester Leipzig,56627.0,0.217,0.146,E,-19.041,minor,0.032,0.921,0.623,0.197,0.117,97.239,60s,"baroque, classical, early music, german baroque"
2uyTuHLAB3unDK1vkjViH5,4.0,53.98426,6.0,1.0,,,Denise,Randy & The Rainbows,118413.0,0.547,0.678,F,-9.841,minor,0.0416,0.432,0.0,0.114,0.895,125.883,60s,"doo-wop, rhythm and blues"
2QG1xxuz6QDTiC7QmQgWMt,5.0,43.14027,11.0,1.0,,,The Men In My Little Girl's Life,Mike Douglas,224493.0,0.343,0.262,C,-16.204,major,0.0431,0.86,6.18e-05,0.559,0.257,91.134,60s,movie tunes
3rUPbKZIqMmGd6AMsA6Ri5,4.0,46.439,7.0,0.0,,,Ghetto Funk,Ike Turner & The Kings Of Rhythm,150693.0,0.601,0.585,G# / Ab,-9.097,major,0.0285,0.406,0.896,0.107,0.801,109.92,60s,instrumental soul
0emd9tHSVP4dK6UG4pcOFD,4.0,33.00554,11.0,1.0,,,Something In The Air,Thunderclap Newman,234360.0,0.506,0.402,G# / Ab,-11.743,minor,0.0256,0.307,1.25e-05,0.0814,0.54,94.221,60s,classic uk pop
0vV3IUO4fhuDeHggZqnsI0,3.0,24.15788,12.0,1.0,,,Stay With Me,Lorraine Ellison,209533.0,0.297,0.447,C,-4.698,major,0.03,0.642,4.37e-05,0.163,0.276,127.084,60s,
4XxmUxUxiwdpczszoO4yVN,4.0,29.4901,9.0,1.0,,,The Sweetest Thing This Side Of Heaven,Chris Bartley,176427.0,0.521,0.481,F# / Gb,-9.554,minor,0.0305,0.697,0.0,0.199,0.903,102.281,60s,
0ohnjVj0hHcEwjWUCEmunP,3.0,29.01824,10.0,1.0,,,I Don't Want To Cry,Ruby Winters,205495.0,0.448,0.296,F,-13.433,major,0.0326,0.544,0.0711,0.613,0.234,116.138,60s,
7xuZspdBnUCvohqGlodmF9,4.0,29.34352,8.0,0.0,,,É Bom Parar,Francisco Alves,170017.0,0.597,0.674,E,-6.298,major,0.0332,0.751,0.000996,0.0468,0.771,108.578,60s,velha guarda
5aPj4JAtKbDl8vRtvQ9fHu,4.0,40.27179,12.0,1.0,,,Jingo,Santana,261067.0,0.491,0.482,G,-14.478,major,0.0641,0.406,0.661,0.172,0.593,126.797,60s,"blues rock, classic rock, mexican classic rock"
31IDV6DlO0rJsuAKtxJi53,4.0,48.35468,8.0,1.0,,,The Entertainer,Tony Clarke,155560.0,0.738,0.64,G,-6.542,major,0.04,0.41,0.0,0.315,0.757,104.82,60s,northern soul
2uTP2SyKzocaFtCdcwf9GF,4.0,26.57074,8.0,1.0,,,Just A Little Bit,Rosco Gordon,129107.0,0.726,0.432,C,-13.652,major,0.0478,0.599,0.000417,0.0756,0.961,138.035,60s,"memphis blues, rhythm and blues"
30txFxKhnMJqUXz0xx0x39,4.0,37.71803,7.0,1.0,,,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,167227.0,0.366,0.681,G,-8.468,major,0.0672,0.516,0.0,0.303,0.86,169.346,60s,"brill building pop, doo-wop"
2w1vbqV6Z3caGfLZdVLJyW,4.0,26.76551,8.0,1.0,,,Concrete And Clay,Eddie Rambeau,135512.0,0.634,0.627,G,-9.513,major,0.128,0.568,0.0,0.393,0.924,101.05,60s,
7A7hEZhEyW19cxBHJeJEEn,4.0,37.10766,8.0,0.0,,,Drunkard's Blues,Hank Thompson,183333.0,0.527,0.299,A,-13.734,major,0.0441,0.764,0.0,0.0624,0.336,86.489,60s,"classic country pop, cowboy western, traditional country, western swing"
4i7mbnAXwZDFCWLcPwiq6F,3.0,25.23824,8.0,1.0,,,Greetings (This Is Uncle Sam),The Monitors,182307.0,0.296,0.354,F,-13.343,major,0.0313,0.0503,0.0,0.107,0.535,177.537,60s,"classic soul, motown"
1J796D1w8IdEgC0XohI4mK,3.0,48.4413,5.0,1.0,,,Brenda,The Cupids,171120.0,0.37,0.459,F,-7.171,major,0.028,0.8,2.7e-06,0.174,0.451,89.58,60s,
4awGpUa96APEXIGZzByJRO,4.0,43.75925,7.0,1.0,,,Never On Sunday,The Chordettes,162693.0,0.711,0.456,A,-8.625,major,0.0365,0.735,0.0,0.0799,0.845,124.782,60s,"classic girl group, doo-wop, vocal harmony group"
7gI8kpNFqSjQ6OMmGi711s,4.0,21.50115,8.0,1.0,,,Broken Heart,The Fiestas,161760.0,0.66,0.45,G,-10.666,major,0.0415,0.87,0.0219,0.218,0.843,125.555,60s,"doo-wop, rhythm and blues"
1aJqvwsyVAPi4BpMpO40bT,4.0,25.81324,7.0,1.0,,,Ding Dong! The Witch Is Dead,The Fifth Estate,122920.0,0.633,0.717,G,-6.367,major,0.0306,0.458,0.0,0.059,0.937,115.205,60s,"bubblegum pop, classic garage rock"
0ps392UqjroU35BNX4l3HL,4.0,23.76409,10.0,1.0,,,"Mr. Walker, It's All Over",Billie Jo Spears,180129.0,0.77,0.555,G,-10.475,major,0.0421,0.247,1.16e-06,0.226,0.937,123.606,60s,classic country pop
1Fq6VwtzkPDxljtu31BOrT,4.0,48.96478,8.0,1.0,,,Sugar Bee,Cleveland Crochet and Band,154507.0,0.656,0.499,G,-13.607,major,0.0641,0.498,4.52e-06,0.0564,0.901,141.073,60s,
2wbbw0UcpKf8fNjy7oRLbA,4.0,22.76153,14.0,1.0,,,Evil Woman Don't Play Your Games With Me,CROW,229213.0,0.625,0.744,F,-6.506,major,0.0867,0.0288,0.00134,0.287,0.906,133.792,60s,
4EKhJzaAkrlpamL0SDrSw7,4.0,25.38366,7.0,1.0,,,Close To Cathy,Mike Clifford,174760.0,0.453,0.206,E,-10.18,major,0.0277,0.784,0.0,0.069,0.283,81.715,60s,
4nvOMKH3EpGv64srvXI7lp,3.0,40.83804,7.0,1.0,,,Easy Lovin',Wade Flemons,140733.0,0.575,0.356,F,-7.429,major,0.0294,0.886,0.0,0.0641,0.763,106.452,60s,deep northern soul
1vwTArHMhVy8XXKkBORmNa,4.0,77.10456,6.0,0.0,,,El 19,Alberto Beltran,169373.0,0.53,0.405,G,-8.397,major,0.0307,0.484,0.00017,0.31,0.629,128.525,60s,bolero
2fcdqoR6PsHuOlAy4r9VDh,4.0,53.32331,6.0,1.0,,,Percolator (Twist),Billy Joe & The Checkmates,135987.0,0.717,0.549,F# / Gb,-12.272,major,0.252,0.719,0.474,0.0746,0.695,148.628,60s,
3SoLksUr3QzyMDLX0Cj5me,4.0,24.46825,8.0,1.0,,,Smile A Little Smile For Me,The Flying Machine,175909.0,0.616,0.381,C,-11.528,major,0.0298,0.504,0.0,0.29,0.488,89.766,60s,
4OtaiDOzd4BB2QleFoLhLh,4.0,32.72728,10.0,1.0,,,Respect,The Rationals,160267.0,0.496,0.707,G,-7.095,major,0.0371,0.00675,0.0,0.35,0.86,126.853,60s,"classic garage rock, deep classic garage rock"
28KC2wl7jDv6Ms1Uc0OMpm,4.0,28.79763,6.0,0.0,,,Porque?,Reginaldo Rossi,141067.0,0.669,0.547,C# / Db,-9.873,minor,0.0576,0.353,0.0,0.0515,0.73,131.073,70s,"brega, jovem guarda"
0zagn8PNnM7pM8pz1gXOAD,4.0,44.10303,9.0,0.0,,,Free Jazz,Maria Teresa Luciani,228224.0,0.291,0.3,C# / Db,-14.054,minor,0.0326,0.905,0.492,0.118,0.039,75.619,70s,"italian experimental, italian library music"
18eNASEiuAhO2ML5LBIoG4,3.0,25.23004,6.0,0.0,,,Reject of Society,Crass,66800.0,0.355,0.968,G,-4.687,major,0.189,0.0504,0.0,0.13,0.768,181.291,70s,"anarcho-punk, art punk, crust punk, hardcore punk, punk"
1UlJzHc8E5EprQFJxjSyPL,4.0,55.62066,7.0,0.0,,,Yeah !,The Jets,155395.0,0.598,0.891,F# / Gb,-11.904,major,0.0552,0.0183,0.836,0.579,0.826,144.383,70s,"freestyle, minneapolis sound, new wave pop"
3mjhB6xOe5d8HfWbUFApHR,4.0,58.27935,7.0,0.0,,,What Shall We Do When We All Go Out?,Mike Seeger,132667.0,0.618,0.167,G,-16.755,major,0.0451,0.828,3.29e-06,0.197,0.651,175.951,70s,"american folk revival, appalachian folk, banjo, old-time, traditional folk"
6DqNZJ4hhBYd8qj9WbpSTJ,4.0,36.28697,7.0,1.0,,,Beautiful Sunday,Daniel Boone,182133.0,0.676,0.463,A,-13.155,major,0.0306,0.309,0.0,0.288,0.91,121.923,70s,classic uk pop
4xjVfArXNQRxAvsUpjmfMt,4.0,33.62341,8.0,1.0,,,The Man With The Child In His Eyes,Kate Bush,158693.0,0.249,0.261,C,-10.592,major,0.0334,0.962,0.00154,0.136,0.195,90.007,70s,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter"
4A7Ht7viwPId0DdryrkKyj,4.0,34.97127,5.0,0.0,,,Help,The Damned,105627.0,0.423,0.95,D,-10.638,major,0.112,0.0917,0.0,0.376,0.306,168.217,70s,"new wave, post-punk, punk, uk post-punk"
6F8oB8ZuTr4PcnINPs9G38,4.0,22.63804,19.0,1.0,,,Listen Here,Brian Auger & The Trinity,568827.0,0.62,0.779,C,-10.159,major,0.0407,0.00454,0.86,0.0952,0.96,134.501,70s,"hammond organ, jazz organ, rock keyboard"
4ZETdqBNpKyFLvxZHFDEAR,4.0,37.99756,9.0,0.0,,,Kaloaloa,Hui Ohana,144760.0,0.546,0.366,A,-11.837,major,0.0346,0.933,0.695,0.105,0.79,150.301,70s,"hawaiian, vintage hawaiian"
6SrvyfmAxkLt9CULhf9a49,4.0,22.0145,10.0,1.0,,,Hot Line,The Sylvers,183320.0,0.831,0.967,D,-3.207,major,0.0556,0.24,1.03e-06,0.109,0.966,132.824,70s,"classic soul, disco"
7aDdRtuCpHGdz7OZFvgbHJ,4.0,43.44884,11.0,1.0,,,Willie And The Hand Jive,Eric Clapton,209853.0,0.821,0.259,A,-17.039,major,0.402,0.248,0.0162,0.0847,0.737,90.915,70s,"album rock, blues rock, classic rock, electric blues, mellow gold, rock, singer-songwriter, soft rock"
6oTjzWWOQhOZS0vbEPWYYj,4.0,17.80812,8.0,0.0,,,Grooving Out on Life,Dennis Brown,195493.0,0.757,0.293,C# / Db,-16.331,major,0.0565,0.176,0.622,0.172,0.572,90.816,70s,"lovers rock, reggae, roots reggae"
3qq7parQQaohn9N7qKrKtE,4.0,49.81374,7.0,0.0,,,The Entertainer - The Sting/Soundtrack Version/Orchestra Version,Marvin Hamlisch,183360.0,0.615,0.386,C,-11.662,major,0.0904,0.873,0.778,0.0887,0.365,156.85,70s,"broadway, classic soundtrack"
6qg57tPK0DrfiiUnhsoCEu,4.0,27.72172,14.0,1.0,,,Make It With You,The Whispers,303000.0,0.747,0.705,C,-11.036,major,0.0541,0.00643,3.9e-05,0.0412,0.822,116.184,70s,"classic soul, disco, funk, new jack swing, post-disco, quiet storm, soul, urban contemporary"
6qrASXhVGyH4CnQXrfZzin,1.0,19.41836,9.0,0.0,,,Lonesome River (feat. Ricky Skaggs & Keith Whitley),Ralph Stanley,157667.0,0.573,0.305,D,-13.816,major,0.0331,0.676,1.57e-06,0.132,0.431,94.349,70s,"banjo, bluegrass, bluegrass gospel"
4UidIHIPqESo40EEuXck6v,4.0,31.89382,8.0,1.0,,,This Old Man,Purple Reign,161784.0,0.659,0.717,C,-11.55,major,0.0548,0.237,0.00735,0.0876,0.879,122.309,70s,
49IQpipnAdKebfTwJRJrtM,4.0,35.46591,13.0,1.0,,,Ain't That Loving You (For More Reasons Than One),Luther Ingram,250973.0,0.536,0.544,G# / Ab,-7.316,major,0.0571,0.159,0.0,0.057,0.398,123.841,70s,"memphis soul, southern soul"
0aos1cY4zQASbxdyzK5oNT,4.0,26.69008,11.0,1.0,,,Hot Number,Foxy,242616.0,0.838,0.89,A,-3.561,major,0.0907,0.216,0.101,0.0674,0.976,140.118,70s,"deep disco, disco, post-disco"
4MYb7NWLwXNDB7bYs3HeX8,4.0,20.22118,10.0,1.0,,,Slow Ride,Foghat,232533.0,0.493,0.586,D,-13.916,major,0.046,0.0202,0.00106,0.102,0.656,113.618,70s,"album rock, blues rock, british blues, classic rock, country rock, glam metal, hard rock, heartland rock, rock, soft rock"
2xpGSHKXtXokcdumUzhulw,4.0,51.40126,51.0,0.0,,,"Ghashiram Kotwal, Act 2",Bhaskar Chandavarkar,1462413.0,0.526,0.431,G# / Ab,-10.522,major,0.273,0.719,0.0,0.34,0.431,124.4,70s,sitar
0OaGuxUl5arPeeQOtixZ0j,4.0,35.17276,10.0,1.0,,,Sing A Song For Freedom,Frijid Pink,179760.0,0.56,0.529,D,-11.598,major,0.0527,0.659,8.28e-06,0.172,0.859,168.689,70s,"british blues, detroit rock, proto-metal, psychedelic blues-rock, psychedelic rock"
7Hw4pdh2wUrWOyWumF1Ngd,4.0,78.33597,7.0,0.0,,,Early Autumn,Woody Herman & His Orchestra,193560.0,0.464,0.143,A# / Bb,-16.168,minor,0.032,0.916,0.699,0.0999,0.128,66.846,70s,"big band, cool jazz, man's orchestra, swing"
0VNF64BVpiv284gQZQz8N8,4.0,33.73541,16.0,1.0,,,Rumour Has It,Donna Summer,294104.0,0.903,0.714,D,-12.426,major,0.0431,0.0109,0.000187,0.0745,0.979,130.669,70s,"adult standards, disco, hi-nrg, new wave pop, soft rock"
7Aw5qOxD2UV27vqgyg89C4,4.0,81.24507,13.0,1.0,,,Lady Eleanor,Lindisfarne,255427.0,0.498,0.336,B,-13.815,minor,0.0379,0.295,3.44e-05,0.0794,0.346,105.447,70s,"british folk, classic uk pop"
5fCYRuYxc1ox7yWKcKD6tf,4.0,25.8411,10.0,0.0,,,Rock And Roll en la Plaza del Pueblo,Tequila,180267.0,0.423,0.909,G,-2.438,major,0.0801,0.00451,1.71e-05,0.279,0.65,151.643,70s,"spanish new wave, spanish pop"
6Ac4NVYYl2U73QiTt11ZKd,4.0,54.952,6.0,1.0,,,Hooked On A Feeling,Blue Swede,172867.0,0.547,0.82,G# / Ab,-6.728,major,0.0805,0.261,0.0,0.3,0.933,118.208,70s,classic swedish pop
561H1vi4xYPD0uQ5EOPrch,4.0,43.45311,8.0,1.0,,,"Pinball Wizard/See Me, Feel Me",The New Seekers,183667.0,0.475,0.468,F# / Gb,-11.869,major,0.0427,0.229,1.83e-06,0.536,0.542,130.239,70s,"bubblegum pop, classic uk pop, merseybeat, rock-and-roll"
23jlbDsVtErIax2XSaZDHW,4.0,28.68919,8.0,1.0,,,Do What You Wanna Do,Five Flights Up,153160.0,0.555,0.377,C# / Db,-11.634,major,0.0278,0.6,0.0,0.147,0.415,75.822,70s,
2Xb6wJYGi0QXwURw5WWvI5,4.0,56.22086,10.0,1.0,,,Right Down The Line,Gerry Rafferty,267773.0,0.783,0.322,C,-15.091,major,0.0343,0.213,0.00243,0.114,0.77,128.226,70s,"art rock, classic rock, folk rock, mellow gold, soft rock"
22kv2NoeaD7qhTgShfZjIv,4.0,44.76883,12.0,1.0,,,Macho Man,Village People,314800.0,0.745,0.593,F,-12.33,major,0.0439,0.0523,0.0,0.582,0.888,132.897,70s,"disco, new wave pop, soft rock"
2r008pcfVYc0zgQvSRqUJE,4.0,34.3009,9.0,1.0,,,I'd Really Love To See You Tonight,England Dan & John Ford Coley,159107.0,0.62,0.556,F,-12.044,major,0.0336,0.184,0.0,0.301,0.592,119.172,70s,"mellow gold, soft rock"
1Dsu92nsujtD0PZBk4m7uQ,4.0,38.79982,7.0,0.0,,,Someday Baby Blues,Sleepy John Estes,147080.0,0.616,0.286,G,-12.185,major,0.159,0.843,2.16e-05,0.107,0.597,105.091,70s,"country blues, memphis blues, traditional blues"
4AjKVyNUMdUveKK5OH1OJD,4.0,30.59682,9.0,1.0,,,How Long,Ace,204227.0,0.717,0.406,C,-13.954,minor,0.0305,0.587,0.103,0.0869,0.703,123.213,70s,classic uk pop
2usj6EGRtG2fIo646SOG1h,4.0,54.59267,12.0,1.0,,,I Am Somebody,Jimmy James & The Vagabonds,305800.0,0.838,0.548,A,-8.239,major,0.0507,0.0025,0.033,0.0884,0.741,121.773,70s,
6K0kK40E7PA2i9LsGmVCfK,4.0,69.23854,9.0,1.0,,,Can The Can,Suzi Quatro,214400.0,0.646,0.831,A# / Bb,-6.011,minor,0.16,0.017,0.91,0.422,0.593,133.431,70s,glam rock
6ieR5a93zbd5O9MjdSNAy4,4.0,30.31308,8.0,0.0,,,Bourgeois Blues,Lead Belly,201574.0,0.505,0.122,A,-12.704,major,0.0783,0.995,0.0189,0.123,0.55,73.253,70s,"acoustic blues, blues, country blues, delta blues, texas blues, traditional blues"
4JuzaVgrM4qNz90qsLGigX,4.0,71.2403,14.0,1.0,,,That's Where The Happy People Go,The Trammps,474267.0,0.696,0.713,F,-13.814,major,0.0504,0.0491,0.015,0.299,0.395,123.068,70s,"disco, philly soul"
5Kmu05SkU6m34mtTuruuVO,4.0,50.78793,8.0,0.0,,,Light Manufacturing,Tony Kinsey,170587.0,0.666,0.328,F,-19.704,major,0.034,0.836,0.905,0.106,0.535,120.757,70s,spytrack
1MF5iQOhiz11mhehiqjPMN,4.0,55.29131,8.0,1.0,,,Walk On,Neil Young,162120.0,0.415,0.463,A,-9.339,major,0.0355,0.657,1.57e-06,0.159,0.665,171.608,70s,"canadian singer-songwriter, classic canadian rock, classic rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter"
3OgGwqxevY650JJL5CMlXF,4.0,74.5337,14.0,1.0,,,We're On The Right Track,South Shore Commission,292000.0,0.656,0.823,G,-9.809,major,0.0792,0.0434,1.43e-05,0.666,0.602,120.6,70s,
11hosn7LygGEJUv2q69qLd,4.0,67.84394,5.0,0.0,,,Wanderlust,Krisma,133947.0,0.426,0.936,A# / Bb,-2.883,minor,0.107,0.208,0.0,0.409,0.508,87.871,70s,"italian new wave, minimal wave"
157ESNUvJI8NeHjV9hcDEd,4.0,118.28767,11.0,1.0,,,7-6-5-4-3-2-1 (Blow Your Whistle),Gary Toms Empire,306973.0,0.717,0.695,C# / Db,-9.941,major,0.0972,0.0148,5.51e-05,0.132,0.693,116.39,70s,
2tRdlnrEb9OwGDUuRDJiXB,4.0,42.32824,13.0,1.0,,,Sing For The Day,Styx,301200.0,0.247,0.46,D,-13.513,major,0.0353,0.0867,0.0,0.0858,0.401,67.63,70s,"album rock, classic rock, glam metal, hard rock, mellow gold, progressive rock, rock, soft rock"
2BiueR07VGUbxGTjp9q9fA,4.0,29.44024,15.0,0.0,,,Flight Over Rio,Al Di Meola,436600.0,0.328,0.698,C# / Db,-11.7,minor,0.0465,0.151,0.188,0.0671,0.423,149.919,70s,"flamenco guitar, jazz fusion, jazz guitar"
1pMrYHgGrE9BjBWKpKKeQq,4.0,52.91493,8.0,1.0,,,After Midnight,Maggie Bell,158160.0,0.636,0.833,D,-7.231,major,0.0323,0.274,0.000175,0.0852,0.879,94.604,70s,british blues
59CLe8stbcx4XYBWdsfbwK,4.0,23.80629,10.0,1.0,,,One Way Or Another,Blondie,217364.0,0.442,0.922,D,-5.086,major,0.0655,0.0532,3.86e-06,0.0768,0.855,162.272,70s,"candy pop, new wave pop, permanent wave, power pop, rock"
3MD5gSg3AsjmuBtBO67nNN,4.0,28.95129,12.0,0.0,,,¿A Dónde Van?,Silvio Rodríguez,274835.0,0.606,0.0976,D,-17.754,major,0.0473,0.949,0.000773,0.103,0.499,122.09,70s,"cantautor, latin alternative, latin rock, nueva cancion, trova"
2QDnRMFfnes9DUWc6HgixI,4.0,26.55971,10.0,1.0,,,We're All Alone,Rita Coolidge,220520.0,0.332,0.429,G,-8.376,major,0.0287,0.356,3.18e-05,0.0619,0.239,128.073,70s,"adult standards, mellow gold, native american, singer-songwriter, soft rock"
7nyhyi7BSzwtX0YIqIahrb,4.0,43.25513,8.0,0.0,,,Crossing No. 9,Norman Blake,167000.0,0.494,0.321,F# / Gb,-13.868,major,0.0289,0.77,0.303,0.239,0.702,97.968,70s,"bluegrass, instrumental bluegrass, progressive bluegrass"
29FNeqjOV2kPWGS55qhtGB,4.0,39.84122,7.0,1.0,,,"Money, Money, Money",ABBA,186787.0,0.756,0.741,A,-6.426,minor,0.0364,0.43,0.00113,0.0807,0.691,120.445,70s,"europop, swedish pop"
00oIqmk1eRn9D2y8BzNLS1,4.0,35.70445,10.0,1.0,,,Paper Roses,Marie Osmond,158973.0,0.359,0.504,G# / Ab,-10.555,major,0.0349,0.272,1.52e-05,0.332,0.73,114.172,70s,"bubblegum pop, classic country pop"
6TbYa8E3gp1hGMlF89JDHZ,4.0,25.28416,11.0,0.0,,,Scènes De Foule Et De Poursuite Pendant Le Carnaval,François Bréant,232187.0,0.55,0.69,D# / Eb,-12.606,major,0.0443,0.0878,0.902,0.317,0.488,113.557,70s,
1F5FpWBElztvsaYqseoi7h,4.0,45.53626,12.0,1.0,,,For A While,Mary Macgregor,174890.0,0.57,0.469,C,-9.233,major,0.0291,0.62,0.00436,0.194,0.598,137.718,70s,
3BCMsz55asr7Yr6DqB9N8D,4.0,20.86947,8.0,1.0,,,You Take My Breath Away,Rex Smith,197453.0,0.313,0.6,B,-7.913,major,0.0357,0.476,2.56e-05,0.523,0.272,141.912,70s,bubblegum pop
1fMGRxKRtIKNyaMMGrzInM,4.0,42.56191,9.0,1.0,,,Good Morning Judge,10cc,174667.0,0.737,0.642,A,-9.492,major,0.0916,0.0185,0.00415,0.0726,0.467,106.742,70s,"album rock, art rock, classic rock, folk rock, glam rock, mellow gold, new romantic, soft rock, symphonic rock, yacht rock"
0ttUuij1GDXSmyKV6PVLDz,4.0,20.99134,9.0,0.0,,,Paranoid,The Dickies,126400.0,0.313,0.824,E,-7.25,minor,0.0473,0.0231,1.99e-05,0.387,0.496,101.988,70s,"early us punk, hardcore punk, punk"
5LXkyjFBTomtTVquFDsWbr,3.0,31.32584,12.0,1.0,,,Outside Woman,Bloodstone,217333.0,0.393,0.45,F# / Gb,-10.626,minor,0.131,0.0216,8.21e-05,0.443,0.389,149.67,70s,"classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul, southern soul"
6BKVev5kACyEaolcJkaUbz,4.0,25.11736,8.0,1.0,,,Dance Away,Roxy Music,228267.0,0.804,0.688,C,-5.893,minor,0.0632,0.0662,0.000112,0.0392,0.942,123.002,70s,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop"
1TRD0G4Fbm9Q4PkRO2awXu,4.0,41.69284,13.0,0.0,,,Lazy Evening Blues,Alan Parker,278440.0,0.677,0.219,D,-13.163,major,0.0394,0.258,0.885,0.0705,0.133,121.475,70s,library music
5Z8EDau8uNcP1E8JvmfkZe,4.0,37.09728,11.0,1.0,,,School's Out,Alice Cooper,210107.0,0.294,0.745,F,-9.138,major,0.0461,0.05,0.125,0.676,0.347,134.364,70s,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock"
1Qt5I0e5VwHLSiczsQJjPn,4.0,20.20514,14.0,0.0,,,Die letzte Schlacht gewinnen wir,Ton Steine Scherben,258573.0,0.5,0.899,C,-5.864,major,0.031,0.000504,1.93e-05,0.104,0.826,90.122,70s,"antideutsche, german indie, german punk, german rock"
1bUhqE2f2TPTqyyPxyCgqt,4.0,47.63725,7.0,0.0,,,Kinfolk's Blues,Muddy Waters,148933.0,0.628,0.421,F,-16.76,major,0.041,0.377,0.000343,0.208,0.869,95.81,70s,"blues, blues rock, chicago blues, classic rock, electric blues, soul, traditional blues"
0v0XYK0pLgsPiq5u4FKHaw,4.0,41.58238,11.0,1.0,,,Take The Long Way Home,Supertramp,308853.0,0.414,0.7,F,-8.838,major,0.0301,0.22,0.000721,0.114,0.37,76.79,70s,"album rock, art rock, classic rock, glam rock, mellow gold, piano rock, progressive rock, rock, soft rock, symphonic rock"
