Unnamed: 0,track,artist,track_id,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature,chorus_hit,sections,target,era,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,playlist_id,playlist_name,duration_mins,genre
30566,Nasty Girl,Nitty,3SDsWD5DL2acZ1BjRJObm9,0.939,0.984,D,-5.011,major,0.0465,0.0513,0.000172,0.0333,0.878,121.999,247040,4,40.48271,8,1,00s,,,,,,,,,,,,,,,,,,,,,,
30568,Incendio Global,Shaila,48hpITHZloD5slgVRFFjlA,0.528,0.985,C# / Db,-2.713,minor,0.308,0.0576,0.0,0.238,0.24,102.914,167813,4,40.18176,7,0,00s,,,,,,,,,,,,,,,,,,,,,,
30572,Never Enough,Epica,2y8QhnDDTkWg7Qr3E8YST2,0.51,0.929,E,-2.656,minor,0.0496,0.0133,0.00189,0.324,0.314,105.001,287425,4,65.41271,9,0,00s,,,,,,,,,,,,,,,,,,,,,,
30576,In League,Bile,6N09DiGe5l8xB8YfCSn2Gx,0.497,0.909,F,-11.786,minor,0.0802,2.08e-05,0.578,0.68,0.125,139.915,292037,4,29.61614,10,0,00s,,,,,,,,,,,,,,,,,,,,,,
30578,Tribal Techno,Maurizio Braccagni,1qxMcNXsi8q5FHmBs0VgQU,0.706,0.727,D# / Eb,-15.569,minor,0.0391,0.000182,0.86,0.273,0.29,132.49,276245,4,28.18551,16,0,00s,,,,,,,,,,,,,,,,,,,,,,
30579,Shawty Get Loose,Lil Mama Featuring Chris Brown & T-Pain,1Kef862HDQdZQaXpxNtHuv,0.886,0.724,C# / Db,-4.229,major,0.246,0.165,0.0,0.095,0.619,115.072,209507,4,20.75336,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30582,You're A Jerk,New Boyz,30QbrkRLEimw7HWXb7ntrU,0.931,0.456,E,-6.206,major,0.348,0.153,0.0,0.0914,0.522,99.048,189053,4,20.94411,12,1,00s,,,,,,,,,,,,,,,,,,,,,,
30583,Somebody's Story,Solomun,5453frA2hsBPjGRVDHm1PJ,0.71,0.654,D# / Eb,-12.174,minor,0.0398,0.0396,0.811,0.107,0.579,123.998,548640,4,31.97643,18,0,00s,,,,,,,,,,,,,,,,,,,,,,
30585,Puppy Love,Lil Bow Wow Featuring Jagged Edge,2CnKAiWoZXqDiCyTqRP7PJ,0.715,0.841,F,-5.134,minor,0.4,0.0331,0.0,0.262,0.87,169.148,209493,4,53.05616,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30586,Brimful Of Asha - Norman Cook Remix Single Version,Cornershop,6gbdLLUhocAjThL3GvV6Lx,0.662,0.948,B,-3.007,major,0.0586,0.181,0.0,0.118,0.934,125.663,240933,4,65.95423,12,0,00s,,,,,,,,,,,,,,,,,,,,,,
30587,One Call Away,Chingy Featuring J. Weav,0UNTBB02C1aB55Fu4H63qd,0.765,0.821,E,-5.926,minor,0.183,0.0918,0.0,0.217,0.962,162.519,276800,4,23.92484,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
30588,Telephone,Lady Gaga Featuring Beyonce,4QrTlNBGLZ9nD3eRECmFAf,0.824,0.836,D# / Eb,-5.903,major,0.0404,0.00521,0.000817,0.112,0.716,122.014,220640,4,24.37646,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30593,Stickwitu,The Pussycat Dolls,4NjR63Up0uMkQBlKvlZd1l,0.655,0.54,A,-6.482,major,0.0516,0.268,0.0,0.068,0.43,79.983,207507,4,25.62764,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
30594,Whats Happnin!,Ying Yang Twins Featuring Trick Daddy,6QVDBajBKQAz7RSS66k4vF,0.828,0.672,F# / Gb,-6.456,major,0.0543,0.0988,0.0,0.391,0.776,107.996,259733,4,24.32226,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30600,Float Nighttime Garage,Nmesh,0MIw0PhxDfs0A3kt5ms2yN,0.286,0.375,G,-16.081,major,0.0421,0.0871,0.8,0.381,0.131,118.01,206080,4,26.76367,8,0,00s,,,,,,,,,,,,,,,,,,,,,,
30602,Mad World,Adam Lambert,4n8Syhm2XQOvenU8SnVAhZ,0.533,0.83,G,-5.416,major,0.038,0.379,0.0,0.953,0.156,114.126,174373,4,21.37845,5,1,00s,,,,,,,,,,,,,,,,,,,,,,
30603,Shopping List - Original Version,The Horrorist,4PZN4Xdsg8Y94ZoNd8BLDA,0.721,0.761,G# / Ab,-6.641,major,0.0504,0.00196,0.517,0.0854,0.594,124.985,278261,4,40.32559,15,0,00s,,,,,,,,,,,,,,,,,,,,,,
30607,Aquarium,Casino Versus Japan,1u4qLLYs866O1PArVR5pPs,0.609,0.366,C# / Db,-14.752,major,0.0532,0.774,0.951,0.219,0.49,75.008,299040,3,44.50864,9,0,00s,,,,,,,,,,,,,,,,,,,,,,
30609,Kings Of Metal,Van Canto,6tUOtxb46ErIQbzsvuJ7Kw,0.523,0.797,C,-5.978,major,0.0334,0.000455,0.000433,0.101,0.297,132.955,221520,4,22.23629,12,0,00s,,,,,,,,,,,,,,,,,,,,,,
30611,Carry Out,Timbaland Featuring Justin Timberlake,2DHc2e5bBn4UzY0ENVFrUl,0.531,0.574,A# / Bb,-6.693,minor,0.113,0.114,0.0308,0.256,0.272,115.68,232467,5,19.80379,13,1,00s,,,,,,,,,,,,,,,,,,,,,,
30612,Let Me Be Your Fantasy - Impact Remix,Nukleuz Kollective,0jp8vOvQN4ZoZ4v4uYajt4,0.492,0.945,B,-7.862,minor,0.0683,0.000946,0.497,0.273,0.247,169.969,323197,4,39.6315,13,0,00s,,,,,,,,,,,,,,,,,,,,,,
30613,City Guy,Rishi Rich,5Bc6wSnmjcsmxF7dDAQGi9,0.665,0.811,A,-6.696,minor,0.124,0.00849,4.1e-05,0.119,0.896,76.987,317547,4,20.07049,7,0,00s,,,,,,,,,,,,,,,,,,,,,,
30614,Biblical Violence,Hella,3YmFlUmOV28Sf14lJp1QDF,0.44,0.918,G,-5.384,major,0.0867,0.00171,0.798,0.209,0.325,88.464,183707,4,28.24279,7,0,00s,,,,,,,,,,,,,,,,,,,,,,
30618,Happy Metal,Első Emelet,2jghL2FjCEN77b4BghSirM,0.715,0.614,A,-9.037,major,0.0334,0.876,0.0,0.0577,0.744,110.843,247507,4,30.03373,10,0,00s,,,,,,,,,,,,,,,,,,,,,,
30619,Diamonds and Rust,Blackmore's Night,5tSwnUPBx6sWxdEZh1MoQt,0.468,0.478,D# / Eb,-8.637,minor,0.0268,0.0549,0.0,0.111,0.0754,136.904,294307,4,28.83082,15,0,00s,,,,,,,,,,,,,,,,,,,,,,
30621,4 Minutes,Madonna Featuring Justin Timberlake & Timbaland,1oHClQEgDmmbcEx12Kc5nZ,0.753,0.931,D,-4.922,major,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693,4,87.62425,8,1,00s,,,,,,,,,,,,,,,,,,,,,,
30622,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,3VLCtStwYsAL4LKZgeUvy3,0.52,0.379,C,-9.906,major,0.0279,0.619,1.85e-06,0.108,0.208,85.934,247053,4,31.58159,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
30623,Raga Karnaranjani,Ganesh & Kumaresh,5Ca5l5vDzIOZdVwwWCxAds,0.489,0.591,G# / Ab,-10.843,minor,0.0813,0.948,0.927,0.077,0.689,174.76,298987,1,22.43633,17,0,00s,,,,,,,,,,,,,,,,,,,,,,
30624,Improvisation No-2,Anthony Braxton Quartet,4lwWPwcAJbIKtWcAASNlPG,0.501,0.305,G,-16.923,major,0.105,0.874,0.571,0.112,0.395,115.258,216573,4,30.09218,12,0,00s,,,,,,,,,,,,,,,,,,,,,,
30625,Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,2Lhdl74nwwVGOE2Gv35QuK,0.72,0.744,C# / Db,-6.938,minor,0.12,0.237,0.0,0.255,0.619,78.953,243773,4,21.40696,7,1,00s,Cupid's Chokehold / Breakfast in America,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,4Ug3M4a8wAEebndVIF65fX,243773.0,2005-02-22,85.0,0.72,0.7440000000000001,1.0,-6.938,0.0,0.12,0.237,0.0,0.255,0.619,78.953,2Lhdl74nwwVGOE2Gv35QuK,2Lhdl74nwwVGOE2Gv35QuK,4.062883333333334,TIKTOK DANCE
30634,Hussle in the House,Nipsey Hussle,4sxEYZ3eMLOeETkbcVIrcP,0.648,0.913,E,-2.436,minor,0.345,0.0141,0.0,0.0565,0.737,88.795,200200,4,20.58299,11,0,00s,,,,,,,,,,,,,,,,,,,,,,
30638,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,251PNRmJU9KcUnFQAB5t6I,0.532,0.529,C,-8.402,major,0.0352,0.334,0.000144,0.078,0.295,81.989,321240,4,32.13018,15,0,00s,,,,,,,,,,,,,,,,,,,,,,
30639,Gangsta Lovin',Eve Featuring Alicia Keys,0WgLpgUdThEpA5L5K0SKq7,0.723,0.84,C# / Db,-3.523,minor,0.0608,0.0619,0.0,0.0945,0.827,94.332,239267,4,29.35212,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30641,Electric Angels,Kaptain Sun,1FQJSEPnyXtAmsNKFCSIna,0.325,0.968,E,-3.717,minor,0.0525,1.47e-05,0.00179,0.344,0.745,138.104,159800,4,16.30557,11,0,00s,,,,,,,,,,,,,,,,,,,,,,
30648,Rock Around the Clock,The Walkmen,6mJ6LWlZFcoEaiEvD4kZ94,0.325,0.981,F,-3.407,major,0.124,0.00189,0.497,0.354,0.533,111.099,213627,4,59.13007,7,0,00s,,,,,,,,,,,,,,,,,,,,,,
30649,Into The Ocean,Blue October,2SiqlgLMfKQbczSMRp8drY,0.758,0.606,C,-6.444,major,0.0325,0.282,0.0,0.144,0.361,107.95,239947,4,18.38112,16,1,00s,,,,,,,,,,,,,,,,,,,,,,
30652,The White House,Joseph Vitarelli,2oUTOwtKHvczd2kLzom3kJ,0.154,0.208,D# / Eb,-15.176,major,0.0401,0.977,0.891,0.103,0.0354,76.167,184213,4,44.93085,11,0,00s,,,,,,,,,,,,,,,,,,,,,,
30653,Wipe Me Down,Lil Boosie Featuring Foxx & Webbie,6D1CstH1YvzNN8cPd9ay9Q,0.836,0.906,C# / Db,-2.902,major,0.279,0.000426,0.0,0.227,0.718,165.091,272347,4,26.20649,13,1,00s,,,,,,,,,,,,,,,,,,,,,,
30656,Swing,Savage Featuring Soulja Boy Tell'em,61ehOd7NByNLD1C5AcQhEb,0.885,0.474,C# / Db,-8.133,minor,0.25,0.0209,0.0,0.0895,0.794,150.072,217893,4,39.54469,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
30657,Castles In The Sky,Ian Van Dahl Featuring Marsha,3KhoIbIPMmoGthbBAPxgOK,0.578,0.87,C,-6.422,minor,0.0323,0.00268,0.412,0.0346,0.667,139.992,227133,4,20.60433,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30658,Metal-nemzedék,Ossian,6njsWKwOfOg4F8gF0nRlZN,0.484,0.912,A,-3.431,minor,0.0463,0.138,0.0106,0.0835,0.505,85.507,315293,4,44.77975,11,0,00s,,,,,,,,,,,,,,,,,,,,,,
30661,I'm A Thug,Trick Daddy,6j2aNuhJJUnRj6UHcvn5PI,0.933,0.562,B,-5.963,major,0.122,0.0275,0.0,0.102,0.587,139.981,254400,4,39.18599,13,1,00s,,,,,,,,,,,,,,,,,,,,,,
30662,Bad Blood,Only Living Witness,1njPDwdWC9N5BdxpT9ohvL,0.357,0.782,G,-10.469,major,0.121,8.19e-06,0.466,0.0914,0.347,99.424,155960,4,68.14334,6,0,00s,,,,,,,,,,,,,,,,,,,,,,
30664,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",6HSqyfGnsHYw9MmIpa9zlZ,0.415,0.926,F,-1.304,minor,0.374,0.253,0.0,0.256,0.542,158.423,357347,4,43.43125,12,1,00s,,,,,,,,,,,,,,,,,,,,,,
30665,Snubbarna På Kungstorgskaféet,Björn Rosenström,5NuGmrYv9Zf6Pftw3kVCcw,0.503,0.91,C# / Db,-2.462,minor,0.0384,0.0992,0.0,0.137,0.982,165.497,153173,4,28.98658,7,0,00s,,,,,,,,,,,,,,,,,,,,,,
30666,Don't Know Why,Norah Jones,6ybViy2qrO9sIi41EgRJgx,0.732,0.198,F,-11.775,major,0.028,0.883,1.1e-05,0.0659,0.618,88.174,186147,4,29.04141,8,1,00s,,,,,,,,,,,,,,,,,,,,,,
30668,Mad Season,matchbox twenty,6s20432UXqoKylAbCemNCG,0.278,0.87,A# / Bb,-5.368,major,0.0547,0.13,0.0,0.286,0.577,171.992,302107,4,31.73592,14,1,00s,,,,,,,,,,,,,,,,,,,,,,
30670,I Love You This Much,Jimmy Wayne,6AsMEdzzqzRQsTyOub8r15,0.364,0.45,D,-4.905,major,0.0288,0.382,0.0,0.122,0.198,73.279,247373,4,42.69946,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
30672,We Need A Resolution,Aaliyah Featuring Timbaland,2jUVKZt0em6QHCng4mSTSB,0.725,0.52,F# / Gb,-9.347,minor,0.297,0.315,0.0,0.123,0.84,147.159,242267,4,48.30068,14,1,00s,,,,,,,,,,,,,,,,,,,,,,
30678,Working Class Hero,Green Day,1rls1uw64JiGI2O7MZABWj,0.3,0.643,B,-6.164,minor,0.0366,0.0063,1.81e-06,0.147,0.211,108.798,263733,4,40.83415,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
30683,RAZORS EDGE IS MOST THRASH!!,Razors Edge,4F3g2uSwhG7fxRhhZ6tt3e,0.366,0.96,F# / Gb,-3.463,minor,0.157,0.00811,0.666,0.382,0.421,147.399,98733,4,24.67688,4,0,00s,,,,,,,,,,,,,,,,,,,,,,
30684,I Got Mine,The Black Keys,319zpJMCzpz50Uz0PsjlJN,0.252,0.827,A,-6.336,major,0.0406,0.0292,0.508,0.173,0.475,157.725,239147,4,56.86409,9,0,00s,,,,,,,,,,,,,,,,,,,,,,
30686,Wucan,Black Mountain,1Aiy6xAa1DwJycHrimEupF,0.524,0.613,C# / Db,-10.025,major,0.0256,0.0135,0.653,0.086,0.443,102.399,362960,4,70.09749,12,0,00s,,,,,,,,,,,,,,,,,,,,,,
30694,Trinity,James Dooley,3yhmH747puNxRkd4opzMeC,0.307,0.468,B,-10.424,minor,0.0302,0.0282,0.713,0.0866,0.0979,81.114,191387,4,26.65091,6,0,00s,,,,,,,,,,,,,,,,,,,,,,
30696,Harder To Breathe,Maroon 5,4V9JDRqKjN8F2HWdlEDxvI,0.662,0.908,C# / Db,-4.764,minor,0.0449,0.0506,0.0,0.0508,0.967,149.941,173693,4,50.55946,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30698,The All Spark,Steve Jablonsky,4tg3hSmrBwoul3VpjS66VU,0.35,0.307,D,-17.469,minor,0.039,0.633,0.613,0.102,0.296,150.223,214573,4,37.61002,13,0,00s,,,,,,,,,,,,,,,,,,,,,,
30699,Freaks,Play-N-Skillz Featuring Krayzie Bone & Adina Howard,7548BhGLLLNfuwRNZASyUC,0.723,0.596,C# / Db,-5.677,minor,0.153,0.0897,0.0,0.22,0.784,69.008,267987,4,85.37663,6,1,00s,,,,,,,,,,,,,,,,,,,,,,
30700,Devil's Daughter,Brother Firetribe,28ekw0qr7MuoJUoMs8tJyB,0.528,0.808,G,-4.615,minor,0.0443,0.0176,2.17e-06,0.0786,0.343,130.001,252253,4,23.58676,12,0,00s,,,,,,,,,,,,,,,,,,,,,,
30703,Hope Valley Hill,Helios,1ZsVFKysSROWBWZX3ZG1Gu,0.592,0.261,E,-13.989,major,0.0285,0.72,0.928,0.729,0.0548,107.975,318147,4,29.08177,18,0,00s,,,,,,,,,,,,,,,,,,,,,,
30704,I Had All I Gave,Crowbar,37WpGnZzTLqLTuRAoN0kcH,0.364,0.919,F# / Gb,-8.179,major,0.147,0.000751,0.00619,0.336,0.365,116.044,189853,4,27.17136,10,0,00s,,,,,,,,,,,,,,,,,,,,,,
30705,O,Omarion,3gOBLrOvDovzHL4xBDQw0B,0.742,0.515,C,-6.265,major,0.0405,0.081,0.0,0.194,0.587,120.086,280707,4,35.88571,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30706,Use Somebody,Kings Of Leon,5VGlqQANWDKJFl0MBG3sg2,0.276,0.715,C,-5.356,major,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,45.76393,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
30707,Into The Night,Santana Featuring Chad Kroeger,5Hv1QAbRWrUSUHaT0CmnMS,0.595,0.844,G,-4.678,major,0.0331,0.0137,0.0,0.234,0.603,127.981,222440,4,32.90126,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
30709,Give Me That,Webbie Featuring Bun B,2s9NvnrAU9WahyWRa0Ou9m,0.675,0.781,G# / Ab,-6.035,major,0.28,0.00689,0.0,0.319,0.536,78.009,267520,4,59.67733,15,1,00s,,,,,,,,,,,,,,,,,,,,,,
30712,Thamaranoolinal,G Venugopal,35m1MC6hUkYxR7hU4euQ2n,0.44,0.274,A,-10.898,minor,0.037,0.64,0.0,0.0878,0.409,149.971,250133,3,40.82936,12,0,00s,,,,,,,,,,,,,,,,,,,,,,
30713,Get Buck In Here,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",5zN3VFmNhdOKxRElarvVq5,0.639,0.709,D# / Eb,-6.386,minor,0.332,0.191,0.0,0.0758,0.376,104.964,229493,4,19.52692,11,1,00s,,,,,,,,,,,,,,,,,,,,,,
30715,Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg,65EZ286Mq5YZDPm1PF0JC5,0.907,0.66,A,-5.585,minor,0.222,0.229,1.41e-06,0.326,0.833,97.009,188027,4,26.68027,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
30717,Energy,Keri Hilson,0VI3YNoksmAn0LMnTVhBkq,0.427,0.767,F# / Gb,-5.783,major,0.143,0.0788,0.0,0.095,0.651,76.711,209840,4,35.25273,9,1,00s,,,,,,,,,,,,,,,,,,,,,,
30723,Baby By Me,50 Cent Featuring Ne-Yo,1s0Qy8SEPTR1hUAA0ikC7A,0.619,0.827,C,-4.665,minor,0.0852,0.0045,0.0134,0.0283,0.354,190.031,213360,4,42.11831,13,1,00s,,,,,,,,,,,,,,,,,,,,,,
30725,Heartbeatz - Hardcore Mix,Styles & Breeze,5gUJIHZQgfA053ClY5BEWw,0.493,0.959,G,-6.269,minor,0.0665,0.000952,0.0068,0.0577,0.323,166.958,375093,4,44.81131,20,0,00s,,,,,,,,,,,,,,,,,,,,,,
30726,Collide,Howie Day,6dwkFmLUz6hx2CZG2EqLol,0.636,0.625,B,-7.895,major,0.0277,0.222,5.35e-05,0.119,0.342,93.931,249120,4,42.33776,12,1,00s,,,,,,,,,,,,,,,,,,,,,,
30728,We Thuggin',Fat Joe Featuring R. Kelly,2EcW94ak7kYH4mDMvI7iWg,0.896,0.649,G# / Ab,-3.792,major,0.208,0.177,0.0,0.0759,0.822,99.107,213533,4,40.97848,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30729,I Need A Hot Girl,Hot Boys,25CnqAR7fzAQbb2SVoSa0b,0.815,0.797,D,-6.304,major,0.186,0.0557,0.0,0.641,0.65,96.006,292840,4,65.70652,10,1,00s,,,,,,,,,,,,,,,,,,,,,,
30730,Dude,Beenie Man Featuring Ms. Thing,5XWjx5tHMsOI7BZh8wjeSu,0.71,0.653,F,-8.305,major,0.236,0.111,0.0,0.11,0.943,94.007,254867,4,16.98738,14,1,00s,,,,,,,,,,,,,,,,,,,,,,
30731,Title Music from Merchant Ivory's film BOMBAY TALKIE,Shankar Jaikishan,4w7lZXdGNaYMJMdXmLYde5,0.455,0.353,G,-10.654,minor,0.0308,0.901,0.916,0.115,0.562,126.803,152613,4,31.96593,9,0,00s,,,,,,,,,,,,,,,,,,,,,,
30732,Orange Peel,Sopwith Camel,4YUdgDeccpIG6vWeUca5sd,0.688,0.226,D# / Eb,-15.11,minor,0.0277,0.469,0.127,0.158,0.569,104.245,336427,4,57.59783,10,0,00s,,,,,,,,,,,,,,,,,,,,,,
30736,Homecoming,Kanye West Featuring Chris Martin,2ovQ5MCx91XVjgVWEPfvks,0.667,0.747,C# / Db,-7.059,major,0.189,0.337,0.0,0.115,0.918,86.917,203493,4,22.64887,7,1,00s,,,,,,,,,,,,,,,,,,,,,,
30737,Szóljon a rock,Lord,4drmUZK6ZJWwbnFN5zG7Gi,0.517,0.822,D,-5.367,major,0.0306,0.00787,0.0019,0.339,0.389,139.345,199293,4,25.53316,11,0,00s,,,,,,,,,,,,,,,,,,,,,,
30739,Probably End Up Dead in a Ditch Somewhere,Nero's Day At Disneyland,6MS5vHNqDEaSrawDU9W3IL,0.522,0.967,G# / Ab,-2.379,minor,0.302,0.128,0.000535,0.353,0.352,164.972,161827,4,34.93491,8,0,00s,,,,,,,,,,,,,,,,,,,,,,
30741,"We Praise Thee ~ Znamenny Chant, arr. Kovalevsky",Archangel Voices,3lIS92FZ3QDLJ81hRwL7WB,0.145,0.0103,G,-38.999,minor,0.0363,0.987,0.97,0.105,0.0382,140.031,107000,3,29.85804,7,0,00s,,,,,,,,,,,,,,,,,,,,,,
30743,Ohio Is for Lovers,Hawthorne Heights,6QfnvcOKsdN4Q6exUWVuzn,0.568,0.835,G# / Ab,-6.896,minor,0.0687,0.0411,0.0,0.357,0.625,170.045,244480,4,46.86491,9,0,00s,,,,,,,,,,,,,,,,,,,,,,
30744,Harsh Generation,Grendel,1LEVqv0ugmJtrwgZqs10Ix,0.489,0.991,B,-5.293,major,0.0616,0.00787,0.0,0.363,0.691,139.98,233933,4,27.26207,8,0,00s,,,,,,,,,,,,,,,,,,,,,,
30748,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,7Kpqjspw4Y7HrvItIRcBiW,0.657,0.941,G# / Ab,-3.919,minor,0.061,0.0476,0.0,0.0797,0.879,136.202,222400,4,21.90805,12,1,00s,,,,,,,,,,,,,,,,,,,,,,
