Unnamed: 0,track,artist,track_id,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature,chorus_hit,sections,target,era,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,playlist_id,playlist_name,duration_mins,genre
26627,Jackie's Song,Julian Lloyd Webber,1dnzc6e1hexRHivBgBe5pk,0.165,0.117,D# / Eb,-20.343,major,0.0422,0.98,0.87,0.301,0.11,85.025,218964,3,67.83911,10,0,90s,,,,,,,,,,,,,,,,,,,,,,
26628,Between You And Me,dc Talk,3B6MzBBeXsTI4GURPavO1s,0.554,0.912,A,-4.315,minor,0.0376,0.14,0.0421,0.064,0.516,99.712,298760,4,22.01635,13,1,90s,,,,,,,,,,,,,,,,,,,,,,
26631,99 Worlds,Peter Wolf,4YOzKJAdIzFryLFeF6VYXy,0.648,0.913,C,-10.41,major,0.0363,0.202,6.13e-05,0.656,0.914,133.302,216107,4,21.86846,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26632,Go Away,Lorrie Morgan,1A0ztUdCDMZjIeeJjXLgDL,0.623,0.709,D,-5.824,major,0.0334,0.113,0.0,0.361,0.544,107.343,169333,4,25.91965,7,1,90s,,,,,,,,,,,,,,,,,,,,,,
26639,Soul Seeker (feat. Russ Freeman),The Rippingtons,6RPc93YhFpeMH8qcmDzhCp,0.701,0.484,F,-14.559,minor,0.0371,0.0379,0.569,0.0764,0.565,95.839,280267,4,52.62451,14,0,90s,,,,,,,,,,,,,,,,,,,,,,
26655,"So Long (Well, Well, Well)",Phajja,7phS4S15qLjPC7JlFnzWql,0.726,0.454,A# / Bb,-8.528,major,0.0253,0.432,0.00168,0.0446,0.545,79.913,262333,4,44.88047,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26668,You're The Only Woman,The Brat Pack,13B5m122SGIzCOYHrxjMho,0.654,0.873,G,-8.06,minor,0.0439,0.147,0.00166,0.31,0.956,107.073,296333,4,19.90606,14,1,90s,,,,,,,,,,,,,,,,,,,,,,
26670,We Like To Party!,Vengaboys,3UL6Lzsocv9Ucizgzid2B0,0.785,0.905,G# / Ab,-7.929,major,0.0449,0.00803,0.859,0.046,0.969,136.018,224227,4,41.57319,7,1,90s,,,,,,,,,,,,,,,,,,,,,,
26676,5 O'Clock,Nonchalant,6oSCS3HtxuYlKH8y4nS3Qn,0.731,0.758,A# / Bb,-8.322,minor,0.116,0.112,1.64e-06,0.0987,0.8,86.105,302640,4,73.36658,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26680,Reminiscing,The Exboyfriends,4Q8gjBVpRnHyl0yO865twH,0.556,0.273,F# / Gb,-16.342,minor,0.0575,0.707,0.0,0.127,0.349,95.227,307000,4,25.69545,19,0,90s,,,,,,,,,,,,,,,,,,,,,,
26684,Bênção Araônica,Kades Singers,1Xvt7yASymo82gBDNgDcFL,0.354,0.264,G,-13.87,major,0.0398,0.789,0.0,0.568,0.307,82.45,79923,3,37.93585,4,0,90s,,,,,,,,,,,,,,,,,,,,,,
26689,"Closer To Free (From ""Party Of Five"")",BoDeans,77IQnGNXmFXAMr3YGmloBG,0.497,0.875,G,-8.84,major,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,190640,4,53.7296,7,1,90s,,,,,,,,,,,,,,,,,,,,,,
26690,Half Moon Rising,Yonder Mountain String Band,67bc0k8oAuIprA3X0xzWdQ,0.449,0.495,A,-8.82,major,0.0431,0.749,6.51e-06,0.371,0.676,198.017,271080,4,23.4574,14,0,90s,,,,,,,,,,,,,,,,,,,,,,
26692,Luna de Rio - The guitar & vibe version,Baffa,4G4zRyrCsmo0TTRwXzaIg1,0.674,0.727,F,-9.861,minor,0.0514,0.216,0.297,0.0968,0.587,125.107,355200,4,20.6874,14,0,90s,,,,,,,,,,,,,,,,,,,,,,
26693,Slow Jams,Quincy Jones Feat. Babyface & Tamia With Portrai,6CtrSJaPZxcGn991fLgxJF,0.616,0.553,G,-9.269,minor,0.0642,0.551,5.34e-06,0.112,0.488,138.145,450600,4,60.90083,19,1,90s,,,,,,,,,,,,,,,,,,,,,,
26696,Ya Rayah,Rachid Taha,57vLKSsU2gUirCUpUttlX2,0.8,0.863,E,-7.807,minor,0.0367,0.362,0.00314,0.137,0.964,101.027,374467,5,54.25857,12,0,90s,,,,,,,,,,,,,,,,,,,,,,
26698,Somebody To Love,George Michael & Queen,6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,G# / Ab,-7.024,major,0.0565,0.19,0.0,0.215,0.358,111.539,296493,3,16.46996,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26702,Porque Brigamos (I Am... I Said),Diana,0glNhOhFDwAPKJ9tm6hfFV,0.62,0.369,F# / Gb,-10.905,major,0.0297,0.74,0.0,0.124,0.883,100.613,188560,4,25.67581,9,0,90s,,,,,,,,,,,,,,,,,,,,,,
26705,Take It To The Streets,Rampage Featuring Billy Lawrence,65ixMuOsB8YCPwnODWJvKa,0.885,0.566,G,-9.032,major,0.276,6.57e-05,0.0056,0.301,0.396,101.759,217907,4,22.38075,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26709,Lily Was Here,David A. Stewart Introducing Candy Dulfer,5I7xuoUbDp41WnhL4B86J7,0.754,0.693,E,-5.79,minor,0.0279,0.41,0.041,0.0623,0.965,108.012,261240,4,28.79214,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26713,Fort Worth Blues,Guy Clark,2AakfKbHyHXqbpqshRxn5n,0.635,0.0645,D,-16.515,major,0.0348,0.918,0.000313,0.135,0.183,131.826,272933,4,42.4063,10,0,90s,,,,,,,,,,,,,,,,,,,,,,
26715,Ffydd y crydd,Iwcs A Doyle,4rlm1jYmOLRY9ABsupCNRe,0.716,0.465,A,-13.252,major,0.0643,0.289,0.0,0.111,0.785,137.196,150133,4,35.99284,7,0,90s,,,,,,,,,,,,,,,,,,,,,,
26717,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,3QHONiXGMGU3z68mQInncF,0.862,0.479,G,-9.199,major,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520,4,51.9383,17,1,90s,,,,,,,,,,,,,,,,,,,,,,
26719,Laidu,Rokia Traoré,05CF4ATpqROLTQVYABNZ3W,0.702,0.269,A# / Bb,-15.172,minor,0.0365,0.626,0.0406,0.125,0.397,99.747,386973,4,42.8866,20,0,90s,,,,,,,,,,,,,,,,,,,,,,
26721,Bluegrass Signal,John Reischman,1IoG7Q9zfLajUhTTdo30yo,0.503,0.6,F# / Gb,-13.92,minor,0.0295,0.623,0.917,0.104,0.973,145.494,173560,4,28.67594,9,0,90s,,,,,,,,,,,,,,,,,,,,,,
26724,This Is For The Lover In You,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",1blZP5x1XQSqQFpTy12rFh,0.887,0.416,C# / Db,-7.346,major,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,239733,4,21.28488,15,1,90s,,,,,,,,,,,,,,,,,,,,,,
26729,Bread,Native Nod,3XN5aduaWbGCYKWVBODmgZ,0.283,0.741,G,-11.187,major,0.0595,1.86e-05,0.155,0.181,0.347,151.728,199333,4,41.39739,7,0,90s,,,,,,,,,,,,,,,,,,,,,,
26730,Would I Lie To You?,Charles & Eddie,21MLFi0ISlqDBp7DQHPi7p,0.547,0.538,B,-11.39,minor,0.0567,0.473,0.0,0.0369,0.718,202.409,279600,4,37.91217,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26731,Kissing You,Keith Washington,6LqiE1yBBf9IuTxaTpTyiF,0.494,0.495,G,-8.855,major,0.0312,0.184,0.0,0.127,0.233,126.515,260013,4,48.36306,9,1,90s,,,,,,,,,,,,,,,,,,,,,,
26736,Zonder 'T Te Weten,Corry Konings,0uDEUlFWjGOo8b2fVAUiLn,0.759,0.401,A,-12.397,major,0.0266,0.469,0.00115,0.159,0.558,108.682,283160,4,45.17268,13,0,90s,,,,,,,,,,,,,,,,,,,,,,
26737,Ska Killers,The Toasters,6XcYNW4isEhgUu2X3fcvBk,0.453,0.844,C,-6.44,major,0.291,0.0236,1.12e-05,0.414,0.751,193.546,171667,4,68.90645,5,0,90s,,,,,,,,,,,,,,,,,,,,,,
26745,What U See Is What U Get,Xzibit,4ezafcOuI5em8LoE2xxnpv,0.724,0.806,C# / Db,-6.843,minor,0.295,0.0541,0.0,0.314,0.586,93.863,308907,4,30.51516,13,1,90s,,,,,,,,,,,,,,,,,,,,,,
26749,My Name Is Prince,Prince And The New Power Generation,20qyckJrLZQGQmNb5OmpkJ,0.798,0.942,G# / Ab,-4.209,major,0.135,0.0223,0.00286,0.044,0.36,116.577,398333,4,24.10902,13,1,90s,,,,,,,,,,,,,,,,,,,,,,
26750,Chopped in Half,Obituary,01cGujYWGF7JchJLSgf6Ta,0.257,0.989,A# / Bb,-5.918,minor,0.0867,6.72e-06,0.521,0.263,0.385,109.267,225360,4,41.61336,10,0,90s,,,,,,,,,,,,,,,,,,,,,,
26753,Let Me Return The Favor,Andrea Martin,4zygTlD6BMAZ3oGauPSod5,0.619,0.552,E,-8.927,minor,0.167,0.0175,0.0,0.0465,0.63,174.603,254333,4,19.93834,11,1,90s,,,,,,,,,,,,,,,,,,,,,,
26761,"Twinkle, Twinkle, Traffic Light",Kimbo Children's Music,3H9otsCmjUDGar2zHDYPnP,0.936,0.258,C,-13.76,major,0.0571,0.111,0.0,0.0586,0.555,124.799,84280,4,20.18741,6,0,90s,,,,,,,,,,,,,,,,,,,,,,
26765,Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,2OWzR8QoH7KaLtiN65v32x,0.537,0.413,F,-9.949,minor,0.0366,0.604,0.0,0.16,0.22,127.77,195693,4,61.32283,7,1,90s,,,,,,,,,,,,,,,,,,,,,,
26767,I See It Now,Tracy Lawrence,4h1oxHwo7BD2Yjv4g6WQ42,0.567,0.436,F,-9.138,major,0.0242,0.267,0.0,0.217,0.305,91.821,214733,3,30.89944,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26771,Let's Ride,Montell Jordan Feat. Master P & Silkk The Shocker,3wQUwUopne0hVBDXa44Bki,0.59,0.538,C# / Db,-5.949,major,0.247,0.0272,0.0,0.17,0.578,121.929,294600,4,24.39662,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26773,Filme Triste - 1990 Remaster,Trio Esperanca,1FO1zHcP20Sk9Br1eJGHEX,0.538,0.136,D# / Eb,-15.528,major,0.0299,0.771,0.0,0.102,0.687,112.626,194933,4,40.43923,8,0,90s,,,,,,,,,,,,,,,,,,,,,,
26775,Save Tonight,Eagle-Eye Cherry,1t2Hq2WIBcZINOEnK6mdJG,0.547,0.693,C,-8.786,major,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,239227,4,47.00565,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26782,Clarinet Marmalade,Albert Burbank,2HkQAFE25gVrtNIYqxZWwB,0.625,0.723,C,-10.45,major,0.228,0.85,0.81,0.401,0.841,118.281,268000,4,20.52763,13,0,90s,,,,,,,,,,,,,,,,,,,,,,
26784,Femme Bitch Top,Tribe 8,1Z3u2SRADuEvJrzIFlj5DU,0.426,0.714,D,-8.573,major,0.0499,0.00881,0.000675,0.293,0.689,78.804,210133,4,21.05094,7,0,90s,,,,,,,,,,,,,,,,,,,,,,
26790,I Wanna Be Rich,Calloway,5bqNu0YfNOZpgl34bcJiFQ,0.733,0.781,C,-10.265,major,0.0857,0.0352,0.00793,0.147,0.869,114.181,304200,4,33.17885,11,1,90s,,,,,,,,,,,,,,,,,,,,,,
26792,El Juego De Simon,Johnny Laboriel,0usd187EG85UOrZMSoJ7Iz,0.631,0.651,A,-5.232,major,0.0352,0.289,0.0,0.319,0.963,147.562,108484,4,34.73979,8,0,90s,,,,,,,,,,,,,,,,,,,,,,
26803,I Can't Kick This Feeling When It Hits,Moodymann,2PmT3D5xmvVzZCf11L2ifX,0.686,0.634,D,-10.287,minor,0.0559,0.192,0.858,0.152,0.0782,119.934,485307,4,45.52179,18,0,90s,,,,,,,,,,,,,,,,,,,,,,
26804,Within My Heart,Voyce,1yJXPIBKWICGZOP62KKOTe,0.69,0.942,C# / Db,-5.798,minor,0.0729,0.00231,3.38e-05,0.199,0.575,120.533,240824,4,50.30338,8,1,90s,,,,,,,,,,,,,,,,,,,,,,
26806,All My Time,Boris the Sprinkler,0jaoaB4eyY2qT7Tcx8H2yt,0.259,0.971,C# / Db,-4.718,major,0.0792,0.000865,0.00101,0.344,0.689,163.843,112493,4,29.69078,5,0,90s,,,,,,,,,,,,,,,,,,,,,,
26809,Santa Cruz,Har-You Percussion Group,3ywXMVzcrPqPTTjj8gHqfb,0.44,0.623,D,-10.125,major,0.0482,0.865,0.408,0.0721,0.937,108.399,354027,4,40.00326,14,0,90s,,,,,,,,,,,,,,,,,,,,,,
26811,Sabiá - Ao Vivo,Alceu Valença,44jqyyOwIdgYocw5CY7nYn,0.353,0.477,E,-8.726,minor,0.0287,0.846,0.0,0.931,0.309,141.961,214880,3,31.54033,9,0,90s,,,,,,,,,,,,,,,,,,,,,,
26815,Mariachi Go Ska!,The Allstonians,1kj03BT2hCa5JuQGU5Jkwn,0.761,0.67,G,-12.668,major,0.142,0.543,0.743,0.0743,0.962,152.387,184667,4,46.6267,8,0,90s,,,,,,,,,,,,,,,,,,,,,,
26818,Piano In The Dark,George Howard,0ywK1XCfhNougx6GnH5Cfc,0.653,0.475,F,-11.758,minor,0.0245,0.362,0.213,0.372,0.37,100.153,309507,4,23.31412,12,0,90s,,,,,,,,,,,,,,,,,,,,,,
26820,Tuck Me In,Kimberly Scott,6GaafBUOjkIsVBZYlpMrcX,0.649,0.453,E,-8.849,minor,0.0558,0.481,0.0,0.286,0.493,128.021,270467,4,47.24677,9,1,90s,,,,,,,,,,,,,,,,,,,,,,
26823,Guerrilla Radio,Rage Against The Machine,1wsRitfRRtWyEapl0q22o8,0.599,0.957,B,-5.764,major,0.188,0.0129,7.06e-05,0.155,0.489,103.68,206200,4,39.01876,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26825,Gold Dust,Duster,0I9Xtmb9a1ej3oJIcnjyLS,0.58,0.47,D# / Eb,-11.923,major,0.0338,0.863,0.931,0.11,0.43,111.464,125933,4,45.51942,6,0,90s,,,,,,,,,,,,,,,,,,,,,,
26827,Strawberryfire,The Apples In Stereo,64BaolZ7GYctwlqYQcFezI,0.425,0.795,D,-5.37,major,0.0478,0.0227,0.0174,0.0685,0.367,148.414,267387,4,86.51056,9,0,90s,,,,,,,,,,,,,,,,,,,,,,
26831,My Body,LSG,6PyLw3l6ndolBrTPQp3Ibm,0.721,0.431,C# / Db,-6.633,major,0.045,0.244,0.0,0.0886,0.318,119.76,247133,4,32.06467,13,1,90s,,,,,,,,,,,,,,,,,,,,,,
26837,Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,4TQOC2AhsD96oPxAC6NB6w,0.401,0.872,C,-4.91,major,0.117,0.215,0.00104,0.292,0.642,78.443,243000,3,22.45207,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26838,What Goes Around Comes Around,Giggles,2dOb3DaZRbiGfruiDODvdd,0.744,0.819,G,-10.303,major,0.0546,0.0259,0.00229,0.178,0.87,120.355,223467,4,38.66995,7,1,90s,,,,,,,,,,,,,,,,,,,,,,
26843,Typical Reasons (Swing My Way),Prince Markie Dee And The Soul Convention,2fBf3BZFnFFQKCO0i8dItB,0.674,0.565,C# / Db,-13.902,major,0.0537,0.161,0.0,0.0939,0.827,102.556,267812,4,51.75504,13,1,90s,,,,,,,,,,,,,,,,,,,,,,
26845,Adagio (Albinobi),Angèle Dubeau,4KSmMBsDWHnfRsGPhku895,0.144,0.0496,C,-26.6,minor,0.043,0.766,0.917,0.112,0.0342,139.792,496973,4,47.147,24,0,90s,,,,,,,,,,,,,,,,,,,,,,
26846,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",5q186AzhWeOEoFnApajHgR,0.868,0.964,D,-3.72,major,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,312960,4,58.85779,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26847,If U Only Knew,Fat Pat,6H2qhVJpHhQDCh3VDcNYib,0.771,0.68,G,-6.725,minor,0.157,0.101,0.0,0.218,0.799,84.159,281560,4,45.28091,11,0,90s,,,,,,,,,,,,,,,,,,,,,,
26848,Girl On TV,LFO,4DJwdQDai9DLYBL9TNrEDo,0.688,0.716,E,-4.001,minor,0.0297,0.131,0.0,0.134,0.352,96.043,247600,4,82.17165,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26851,How's It Goin' Down,DMX Featuring Faith Evans,4tkSJRlbhuVxYjvuIQaMcj,0.904,0.728,A# / Bb,-4.773,minor,0.275,0.351,0.000137,0.146,0.847,90.458,244013,4,86.31738,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26854,I Kissed A Girl,Jill Sobule,2wbOO38fVqZj0Hz2nRe0Dz,0.639,0.58,G,-9.402,major,0.0285,0.077,1.09e-05,0.313,0.663,90.732,193773,4,57.06711,8,1,90s,,,,,,,,,,,,,,,,,,,,,,
26861,Give Me...A Reason,Buffy,4KazaC4HTYKJarG7jfaLYY,0.691,0.731,C,-9.675,major,0.0371,0.0079,1.11e-05,0.108,0.83,123.044,304160,4,34.7954,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26868,Just A Girl,No Doubt,5lWRaa0fBxDE5yU91npPq7,0.638,0.906,D,-4.824,major,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,209200,4,50.24515,6,1,90s,,,,,,,,,,,,,,,,,,,,,,
26871,Summertime Summertime,Corina,1ByonnOdo6ngt0WzyOSxij,0.785,0.548,G,-7.252,major,0.0582,0.00919,0.000157,0.436,0.347,132.01,225533,4,29.42562,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26877,Blue (Da Ba Dee),Eiffel 65,2yAVzRiEQooPEJ9SYx11L3,0.822,0.969,G,-11.471,minor,0.0582,0.259,0.000162,0.39,0.765,128.007,283748,4,49.01165,14,1,90s,,,,,,,,,,,,,,,,,,,,,,
26882,Lovesong,Wolfsheim,3pIFDdZNU2dg2pLHvLdxlH,0.581,0.561,F,-9.768,major,0.0304,0.0171,0.000135,0.117,0.108,119.678,229440,4,31.73524,11,0,90s,,,,,,,,,,,,,,,,,,,,,,
26883,เรื่องขี้หมา,Y Not 7,7wz8PqCzgwUGeP5XGRwsR1,0.58,0.485,A,-5.313,minor,0.0295,0.177,0.0,0.14,0.115,148.044,269573,4,59.84839,9,0,90s,,,,,,,,,,,,,,,,,,,,,,
26889,The Carpenter Shop,The Bluegrass Cardinals,1aAJIJxwE8vnLpEBn2p4gA,0.661,0.121,B,-16.971,major,0.0396,0.873,0.0,0.109,0.521,119.109,194667,4,32.89857,12,0,90s,,,,,,,,,,,,,,,,,,,,,,
26895,Kothbiro,Ayub Ogada,1BU3nhivEP6VdGLlnDiCaG,0.481,0.0425,A,-20.43,minor,0.035,0.983,0.00328,0.0876,0.466,110.525,337160,3,60.89413,15,0,90s,,,,,,,,,,,,,,,,,,,,,,
26898,Have I Never,A Few Good Men,4qD8RygKB5VpKxwvjOyTDD,0.717,0.377,E,-8.68,major,0.0288,0.282,0.0,0.138,0.161,120.036,336533,4,21.74554,19,1,90s,,,,,,,,,,,,,,,,,,,,,,
26901,Glow Worm Cha Cha Cha - Remastered,Jackie Davis,5SSEqfveTwkQnMW31eD1fD,0.757,0.464,F,-14.218,minor,0.0474,0.459,0.651,0.067,0.966,142.67,143667,4,19.9714,8,0,90s,,,,,,,,,,,,,,,,,,,,,,
26903,Fade Into You,Mazzy Star,1LzNfuep1bnAUR9skqdHCK,0.42,0.33,A,-13.925,major,0.0275,0.245,0.000679,0.0677,0.175,157.143,295600,3,19.18169,14,1,90s,,,,,,,,,,,,,,,,,,,,,,
26906,May Day,George Clinton,1RCXdUSbk2YF61yskoGyva,0.735,0.846,E,-7.878,minor,0.05,0.38,0.00021,0.456,0.752,106.281,401733,4,30.99969,19,0,90s,,,,,,,,,,,,,,,,,,,,,,
26912,We Want The Funk,Gerardo,2H2DEIShDY2sCjTiFJIEPt,0.771,0.852,A,-9.335,major,0.0882,0.0046,0.0,0.312,0.774,106.607,251093,4,33.39161,11,1,90s,,,,,,,,,,,,,,,,,,,,,,
26918,Chains,Tina Arena,397sjadktaQXJbur7QFdNO,0.684,0.464,C,-9.37,minor,0.0298,0.267,0.00103,0.0994,0.55,92.132,262133,4,35.61336,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26919,Happiness,Billy Lawrence,6eD8dsEHSfe78KdwxJ9mbH,0.478,0.841,F,-7.685,minor,0.282,0.246,0.00036,0.053,0.85,176.504,238920,4,52.81494,11,1,90s,,,,,,,,,,,,,,,,,,,,,,
26921,93 'til Infinity,Souls Of Mischief,0PV1TFUMTBrDETzW6KQulB,0.59,0.672,C# / Db,-11.792,major,0.412,0.125,1.04e-06,0.147,0.688,206.247,286440,4,37.18814,11,1,90s,,,,,,,,,,,,,,,,,,,,,,
26923,Foreplay,RAab,4HKMlBeb76AeBAnUwTNGoB,0.629,0.483,F# / Gb,-12.605,minor,0.053,0.00439,0.0,0.223,0.619,139.868,308360,4,67.98964,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
26927,Meu Bem,Deny e Dino,2ZE3tmX47ah60mbrmBjxUs,0.394,0.284,B,-17.59,minor,0.0343,0.282,1.23e-06,0.213,0.52,94.969,155360,4,34.13204,8,0,90s,,,,,,,,,,,,,,,,,,,,,,
26929,The Last Goodbye,Nicholas Payton,5AuLuhe6LXvVod82HxJtXO,0.32,0.156,D,-12.258,major,0.033,0.96,0.904,0.0775,0.0664,159.618,325400,3,35.6831,18,0,90s,,,,,,,,,,,,,,,,,,,,,,
26934,All For Love,Bryan Adams/Rod Stewart/Sting,4lsEHglVsLzILTDQ3CNESV,0.51,0.44,D,-11.015,major,0.0293,0.125,0.0,0.0994,0.135,74.8,281200,4,16.99594,9,1,90s,,,,,,,,,,,,,,,,,,,,,,
26935,All For You,Sister Hazel,2skmOCFU64Bg7Ytkgwliwe,0.633,0.754,G# / Ab,-6.495,major,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,218707,4,30.75404,10,1,90s,,,,,,,,,,,,,,,,,,,,,,
26941,One For The Money,Horace Brown,4jw4BotdO2WfbF0U1J7mXc,0.759,0.536,D# / Eb,-8.537,major,0.0429,0.0455,0.0,0.0313,0.842,90.073,265467,4,23.04825,11,1,90s,,,,,,,,,,,,,,,,,,,,,,
26946,Joey,Concrete Blonde,04UWtAIMwi67MG8uHwYqgK,0.607,0.788,G,-5.326,major,0.0293,0.0151,0.0136,0.173,0.334,118.696,248960,4,39.4157,12,1,90s,,,,,,,,,,,,,,,,,,,,,,
