track_id,time_signature,chorus_hit,sections,target,popularity,genre,track,artist,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,era,Genre API
12s2lnXuy7Il1SbC88jRBm,4.0,44.82291,10.0,0.0,,,El piojo y la pulga,Pedro Infante,183480.0,0.641,0.334,C,-10.82,major,0.0878,0.964,0.000223,0.199,0.912,82.683,80s,"bolero, bolero mexicano, mariachi, ranchera"
2LBu8ppBl3aenuqUnBxysH,4.0,27.36302,12.0,1.0,,,Everything You Do (You're Sexing Me),Fiona (Duet With Kip Winger),254173.0,0.604,0.814,C# / Db,-9.873,major,0.0286,0.056,0.0,0.29,0.822,108.766,80s,
2T8kbLmiTRcbivETQyksel,4.0,18.23638,12.0,1.0,,,Make It Mean Something,Rob Jungklas,235960.0,0.503,0.794,A,-9.427,major,0.0534,0.125,5.3e-06,0.2,0.68,117.108,80s,
5voyo3rpCN1mtAa930dQaW,4.0,45.94039,15.0,1.0,,,You Can,Madleen Kane,418333.0,0.529,0.595,D,-9.05,major,0.0417,0.156,0.0719,0.212,0.706,121.674,80s,deep disco
6WbKPKpe5KOTuFOJ9YEQQC,3.0,49.69782,8.0,0.0,,,Los Momentos,Eduardo Gatti,192067.0,0.58,0.119,B,-22.644,minor,0.0377,0.769,0.00485,0.102,0.535,158.693,80s,"chilean rock, trova"
6w9JIox7iUtiMR4QNUyvA2,4.0,47.17332,11.0,1.0,,,Pretty Boys And Pretty Girls,Book Of Love,289135.0,0.511,0.935,G,-4.015,major,0.0422,0.00148,0.184,0.135,0.49,119.916,80s,"new romantic, new wave, synthpop"
3kDNbgnKWe8rd7DL34tQwt,4.0,23.16101,13.0,1.0,,,The Motion Of Love,Gene Loves Jezebel,233400.0,0.565,0.73,B,-12.817,minor,0.04,0.0441,0.0,0.128,0.692,111.563,80s,"gothic rock, new romantic, new wave, synthpop, welsh rock"
0rc9Uwm4vmnQEfx5omLWWF,4.0,29.47999,13.0,1.0,,,Fantastic Voyage,Lakeside,370893.0,0.816,0.603,G,-11.924,major,0.0749,0.134,4.27e-05,0.152,0.963,114.767,80s,"classic soul, disco, funk, motown, new jack swing, p funk, post-disco, quiet storm, soul, southern soul, urban contemporary"
1fCXGdP9VMZVJD13kyTM1J,4.0,52.4289,11.0,0.0,,,Minimal Melody,Housephonics,273293.0,0.802,0.917,C,-5.455,major,0.134,0.339,0.837,0.0866,0.0378,130.011,80s,deep deep tech house
6evtCeDaCwOFSXNiCdm0R1,4.0,30.18972,9.0,1.0,,,99 1/2,Carol Lynn Townes,242000.0,0.762,0.845,A# / Bb,-9.762,minor,0.0859,0.264,0.319,0.219,0.648,119.203,80s,
6au8o0VvJ8jM8o13ys3Jqg,4.0,28.57912,9.0,1.0,,,96 Tears,Garland Jeffreys,185573.0,0.647,0.645,B,-11.395,major,0.0307,0.000527,0.00201,0.0914,0.902,117.683,80s,
2Cr6EnTzsPVNo6smjq9kA6,4.0,45.75812,8.0,1.0,,,I'll Still Be Loving You,Restless Heart,258493.0,0.546,0.251,G# / Ab,-14.753,major,0.0295,0.723,0.0,0.0943,0.271,168.554,80s,"classic country pop, country, country road, country rock"
2z7VAEi6i9GMkQloRUzyu1,4.0,54.21847,15.0,0.0,,,The Dance No. 1,Laraaji,555360.0,0.347,0.868,F# / Gb,-9.658,minor,0.0381,0.707,0.945,0.0904,0.272,117.595,80s,"ambient, fourth world"
5TjYiOt2CSqApOFo8gMkCb,4.0,48.0664,19.0,0.0,,,The Island,Paul Brady,327960.0,0.567,0.103,F,-15.332,major,0.0308,0.971,9.02e-06,0.0923,0.312,82.611,80s,"alternative roots rock, celtic, irish folk, irish rock, irish singer-songwriter"
1IzmzJqOsGhcfMqLbfUmif,4.0,55.92063,11.0,0.0,,,Trust In Me,Thelonious Monk,271000.0,0.472,0.0333,A# / Bb,-19.666,major,0.0539,0.943,0.519,0.0909,0.21,64.16,80s,"bebop, contemporary post-bop, jazz, jazz piano, jazz trio"
5EwltLwI9hRLyiTUAjMsQ6,4.0,54.60471,12.0,1.0,,,The Captain Of Her Heart,Double,274617.0,0.671,0.641,G# / Ab,-9.488,major,0.0241,0.648,0.000346,0.118,0.385,96.281,80s,"new wave pop, sophisti-pop"
0ACu78PvVsOFYIKgRkKbGZ,4.0,44.51819,7.0,1.0,,,"After All (Love Theme From ""Chances Are"")",Cher & Peter Cetera,244360.0,0.517,0.335,E,-13.104,major,0.0324,0.561,0.0,0.0876,0.163,138.096,80s,"dance pop, pop"
10Fo1KC9bIF3nD7dzzh1FY,4.0,28.30975,12.0,0.0,,,Вальс-бостон,Alexander Rosenbaum,215376.0,0.657,0.187,G,-13.944,minor,0.0543,0.821,0.0,0.113,0.622,89.389,80s,"bard, classic russian pop, russian chanson, russian rock"
0ojCFgI78aJ33qskR7WpYx,4.0,47.49655,8.0,1.0,,,You Might Need Somebody,Turley Richards,216693.0,0.727,0.459,A,-8.465,minor,0.0241,0.642,2.78e-06,0.247,0.883,82.249,80s,
7wiRN8xWc1qwDIw2p7g19N,4.0,33.86701,9.0,0.0,,,The Toy Trumpet,Raymond Scott,144440.0,0.564,0.351,C,-15.583,major,0.0407,0.692,0.914,0.76,0.327,103.326,80s,"acousmatic, exotica, laboratorio, moog, space age pop"
4f79zDW0EEn7ahOTjiNUn6,4.0,64.82689,12.0,1.0,,,Perfect Way,Scritti Politti,284120.0,0.721,0.64,E,-11.882,minor,0.0661,0.105,0.0394,0.353,0.741,104.576,80s,"new romantic, new wave, new wave pop, sophisti-pop, synthpop"
3QtMzmaXaQnHp70RsAZ8rL,4.0,57.58679,12.0,1.0,,,I Beg Your Pardon,Kon Kan,241000.0,0.578,0.919,B,-7.551,major,0.048,0.0158,0.00164,0.118,0.763,123.135,80s,synthpop
3wlWZtKaqzgLUe8dfHUQuq,4.0,35.10176,7.0,1.0,,,On The Rebound,Russ Ballard,189147.0,0.683,0.623,B,-9.873,minor,0.0843,0.0204,0.000426,0.0529,0.591,126.704,80s,
1wn1eEZ8qf8B4CYMfi3xyt,4.0,29.11182,16.0,0.0,,,Country,Keith Jarrett,301867.0,0.507,0.275,D# / Eb,-16.697,major,0.0304,0.816,0.439,0.102,0.484,143.733,80s,"bebop, contemporary jazz, contemporary post-bop, ecm-style jazz, jazz, jazz fusion, jazz piano"
3gGdRWGbFIVzOxrXHOC01i,4.0,26.2168,6.0,0.0,,,Sleepwalking,Ill Repute,157733.0,0.261,0.881,D,-3.823,minor,0.152,2.09e-05,0.916,0.173,0.734,101.79,80s,"california hardcore, hardcore punk"
2SbfD7KzIACVOdcEm3sNLl,4.0,30.91958,9.0,1.0,,,Theme From Raging Bull (Cavalleria Rusticana),Joel Diamond,244036.0,0.287,0.637,C,-9.274,major,0.0377,0.0294,0.595,0.545,0.344,69.952,80s,
4WppqUEIiLL4kyo406nnJN,3.0,61.03239,10.0,0.0,,,El son de la negra,Mariachi Vargas De Tecalitlan,179000.0,0.481,0.561,G,-9.101,major,0.0498,0.268,0.0137,0.255,0.834,170.908,80s,"mariachi, ranchera"
73EDZJRKUMu7SdAG8czKHd,4.0,46.24438,13.0,0.0,,,In the Silence of the Morning Sunrise,Agitation Free,395720.0,0.489,0.548,A,-11.526,major,0.0324,0.00317,0.847,0.0843,0.544,99.168,80s,krautrock
42oywCL83m8XGFCrFTezX0,4.0,27.47963,9.0,1.0,,,Runaway,Luis Cardenas,182560.0,0.43,0.791,G# / Ab,-9.941,major,0.0557,0.0032,0.000279,0.166,0.286,136.872,80s,
3ef3MGIHAIwXAuAluLjOTJ,4.0,34.36178,16.0,1.0,,,Trouble,Nia Peeples,388333.0,0.803,0.566,G,-11.199,major,0.0686,0.0438,0.263,0.0629,0.808,115.929,80s,
5hGsUZIjiBZq4QRtjdulKB,4.0,27.38765,10.0,0.0,,,Cold Gettin' Dumb,Just-Ice,272787.0,0.795,0.775,C# / Db,-7.492,major,0.162,0.0294,0.139,0.0367,0.833,96.027,80s,"east coast hip hop, old school hip hop"
0L6d8fvp7Sx6J9pwsCGDsv,4.0,36.06845,11.0,1.0,,,This Is The World Calling,Bob Geldof,269627.0,0.634,0.677,A# / Bb,-9.426,major,0.0298,0.0308,1.46e-06,0.245,0.579,110.068,80s,"irish singer-songwriter, solo wave"
4zdspHPxpExPiU8RolxBUH,4.0,42.48628,9.0,1.0,,,Xanadu,Olivia Newton-John And The Electric Light Orchestra,208507.0,0.652,0.654,F# / Gb,-7.679,major,0.0275,0.186,0.0,0.162,0.708,127.555,80s,"adult standards, australian dance, disco, mellow gold, soft rock"
7A2SdvA35KGIbpLMFgmAH0,4.0,29.74886,15.0,1.0,,,Friends In Love,Dionne Warwick & Johnny Mathis,240067.0,0.475,0.301,F,-14.716,major,0.0318,0.647,0.0,0.31,0.207,135.624,80s,"adult standards, brill building pop, disco, quiet storm, soft rock, soul, vocal jazz"
3owKZYdWWzNcThn3NLRkb3,4.0,47.61797,6.0,1.0,,,Peter Gunn,The Art Of Noise Featuring Duane Eddy,150867.0,0.539,0.74,A# / Bb,-7.315,major,0.0401,0.0829,0.893,0.399,0.726,123.83,80s,"rock-and-roll, rockabilly, surf music"
1IyktkUQ3ktjlc6eDXG967,4.0,24.42111,9.0,1.0,,,Nobody,Sylvia,199200.0,0.764,0.448,C,-12.371,major,0.0336,0.249,0.0,0.107,0.868,124.226,80s,classic country pop
5e6sSQrem2NM9gj6oKBick,4.0,54.08376,7.0,0.0,,,I'll Be No Stranger There,The Seldom Scene,133933.0,0.586,0.397,F# / Gb,-15.853,major,0.0567,0.629,0.0,0.224,0.696,129.009,80s,"banjo, bluegrass, bluegrass gospel, mandolin, progressive bluegrass"
6r0x7cyZFKWHykvuFzKwhu,4.0,76.55707,10.0,1.0,,,What About Me,Moving Pictures,219432.0,0.61,0.398,F,-6.782,major,0.0253,0.527,1.07e-06,0.135,0.205,109.884,80s,australian rock
3HNjLJb6VfoP0VC30TdxyE,4.0,21.14897,14.0,1.0,,,As We Lay,Shirley Murdock,359000.0,0.421,0.323,G# / Ab,-9.651,major,0.0452,0.436,0.0,0.156,0.16,72.288,80s,"contemporary r&b, new jack swing, quiet storm, r&b, urban contemporary"
3yNi5wPnN84O8dKL9yoQEF,4.0,107.05453,5.0,1.0,,,Love In Siberia,Laban,221013.0,0.595,0.852,E,-7.951,minor,0.0366,0.0188,1.27e-06,0.331,0.808,114.908,80s,"classic danish pop, dansktop"
5jfEoAvnddizLLH3af4MZL,4.0,62.42556,11.0,0.0,,,Big Fun - House Of Virus Extended Remix,Kevin Saunderson,379355.0,0.794,0.957,A# / Bb,-6.444,minor,0.0619,0.00197,0.823,0.432,0.863,124.003,80s,"acid house, classic house, detroit techno, minimal techno, techno"
18vT0ddyQSJTdQPGRpM0en,4.0,24.39048,13.0,1.0,,,The Salt In My Tears,Martin Briley,241690.0,0.624,0.834,A,-6.337,major,0.0492,0.00318,1.14e-06,0.0866,0.843,121.159,80s,
58k15h8rF72wsyH640EhG2,4.0,35.70209,7.0,0.0,,,Plain to See,Government Issue,142427.0,0.292,0.75,B,-11.685,major,0.0424,7.13e-05,0.342,0.12,0.732,84.341,80s,"dc hardcore, hardcore punk, punk"
2ryQUYtQkg8oHvkEyPxPz5,4.0,25.90521,13.0,0.0,,,Quiero Amanecer Con Alguien,Daniela Romo,247053.0,0.56,0.231,F,-13.753,minor,0.036,0.365,0.0,0.184,0.166,77.998,80s,"latin pop, ranchera"
1P9Vccf1UeUStgdEWOl8EC,4.0,42.33251,9.0,0.0,,,Tell Him,Kath Bloom,256867.0,0.482,0.00715,D# / Eb,-24.329,major,0.0332,0.876,1.21e-05,0.13,0.14,104.11,80s,
1YV0hgGgJmZaw8kpbSA1SX,4.0,38.13745,6.0,0.0,,,Pseudo Punk (Remastered),Hype,103811.0,0.355,0.971,B,-3.913,minor,0.21,0.0605,0.389,0.19,0.262,94.09,80s,canadian hardcore
7KnReLdo9ZcLzNrmzaubSp,4.0,46.51389,10.0,1.0,,,Kayleigh,Marillion,246067.0,0.494,0.628,D,-5.19,major,0.0309,0.112,0.0,0.0801,0.624,103.737,80s,"neo-progressive, progressive rock, symphonic rock"
43s1v4qYSgDOL0bY67AeBo,4.0,36.19529,6.0,0.0,,,Let's Fall In Love,Dave Brubeck Trio,161040.0,0.595,0.263,C,-18.958,major,0.0271,0.971,0.892,0.0897,0.515,97.445,80s,jazz trio
6UBQONiLH8kNmmB8UrV2Ef,4.0,21.84784,20.0,1.0,,,Genius Of Love,Tom Tom Club,334360.0,0.921,0.529,D,-11.974,major,0.0851,0.0845,0.000779,0.0478,0.724,102.941,80s,"dance rock, new wave, no wave"
53O9F3s7Dya1csh1Kz6BGP,4.0,24.62769,9.0,1.0,,,You Look Marvelous,Billy Crystal,264960.0,0.656,0.772,F,-13.801,major,0.0781,0.0841,0.0,0.966,0.886,112.52,80s,movie tunes
4lBfaI3jJYCQpXEE7R1rRk,4.0,24.60325,12.0,1.0,,,Nightime,Pretty Poison,258027.0,0.722,0.573,A# / Bb,-12.978,minor,0.0644,0.00151,0.0149,0.205,0.651,115.758,80s,freestyle
0iDA1N0j54LeRk9ZcKVhA5,4.0,50.03975,10.0,0.0,,,We Have Come to Bless the House,Severed Heads,237467.0,0.592,0.635,A# / Bb,-10.204,minor,0.0473,0.0187,0.866,0.543,0.237,176.214,80s,"ambient industrial, experimental, industrial, industrial rock, minimal wave, uk post-punk"
1wrotXqRZZQ64d05quTCaO,4.0,31.67502,10.0,1.0,,,Not Just Another Girl,Ivan Neville,251840.0,0.565,0.71,C,-11.315,major,0.0344,0.192,0.000511,0.207,0.871,92.762,80s,
3hPrOKZzfcZc33XpQP95AP,4.0,18.70012,11.0,0.0,,,When He Was On the Cross (I Was On His Mind),The Florida Boys,210893.0,0.398,0.337,G# / Ab,-9.405,major,0.0257,0.777,0.000109,0.126,0.147,140.685,80s,southern gospel
31TjeXsbZmwBbJqhwn6YG7,4.0,49.91901,8.0,0.0,,,Pennywhistle,Mango Groove,199600.0,0.441,0.82,A# / Bb,-7.546,major,0.0723,0.0174,0.162,0.888,0.751,166.064,80s,"african rock, south african jazz, south african pop"
2HfKAe4ZlaJXjrggObJ24P,3.0,36.49975,11.0,1.0,,,Friends And Lovers,Carl Anderson & Gloria Loring,213013.0,0.529,0.222,D# / Eb,-16.093,major,0.0298,0.789,0.0,0.096,0.164,111.196,80s,
5A3CAM8Cz6wogsIv9hNhU9,4.0,38.18351,10.0,1.0,,,The Part Of Me That Needs You Most,Jay Black,223655.0,0.609,0.798,A# / Bb,-6.062,major,0.0549,0.406,0.000295,0.228,0.602,98.789,80s,tongan pop
79lDwxky82NLcqLGxHIag7,4.0,39.6895,10.0,1.0,,,Right The First Time,Gamma,227587.0,0.632,0.653,A,-6.164,major,0.0291,0.0142,4.61e-06,0.133,0.86,137.207,80s,
38EahDW0CKRoXuGrS6CYhc,4.0,27.64777,15.0,1.0,,,Keeping Our Love Alive,Henry Paul Band,235013.0,0.322,0.873,G,-2.942,major,0.0457,0.254,0.00123,0.0932,0.593,157.127,80s,southern rock
2A2y7bj0HOZagXBCRqhZAc,4.0,25.98777,19.0,0.0,,,Epistrophy - Alternative,Thelonious Monk Quartet,391624.0,0.518,0.205,F# / Gb,-19.44,minor,0.0518,0.313,0.308,0.956,0.446,146.356,80s,"bebop, contemporary post-bop, hard bop, jazz, jazz quartet"
41l9BjOzDBuAo05urU9xxO,4.0,24.01671,16.0,0.0,,,Streets of Fear - Alternative Version,Hawkwind,349227.0,0.509,0.392,A,-11.686,major,0.0274,0.0155,0.442,0.374,0.313,159.463,80s,"hard rock, proto-metal, protopunk, psychedelic rock, space rock"
70cZHC1D4BXXOMWwYTXlK1,4.0,38.14805,9.0,1.0,,,I Still Want You,The Del Fuegos,232160.0,0.715,0.5,A,-13.326,minor,0.029,0.109,0.000129,0.0991,0.653,115.625,80s,"boston rock, jangle pop, power pop"
6odjbkHoHnlYa5OS6evKhG,3.0,23.24259,11.0,0.0,,,Cuando Sale la Luna,Tania Libertad,229133.0,0.518,0.175,E,-10.943,minor,0.0328,0.856,1.11e-05,0.102,0.278,83.751,80s,"bolero, ranchera, trova"
7DVTNkZRGqvFcKryWCuTZP,4.0,54.7274,13.0,1.0,,,Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,309400.0,0.75,0.59,F,-11.799,major,0.0346,0.321,0.0,0.115,0.803,104.101,80s,"contemporary r&b, funk, minneapolis sound, post-disco, quiet storm, soul, urban contemporary"
3WNhtfaQy46EIThXj3UAub,4.0,26.78809,18.0,0.0,,,הגברים בוכים בלילה,Avner Gadasi,332333.0,0.529,0.472,B,-12.475,minor,0.0303,0.176,0.0,0.0831,0.362,136.074,80s,"classic israeli pop, mizrahi"
7vfNILkbsA7t4hSlyLlfbQ,4.0,25.8644,10.0,1.0,,,Wild World,Maxi Priest,215667.0,0.566,0.495,C,-11.113,major,0.0394,0.259,9.49e-05,0.287,0.843,168.639,80s,"lovers rock, reggae, reggae fusion"
18TicczroPMkAj88BcEVSF,4.0,49.78721,12.0,1.0,,,Wake Up (Next To You),Graham Parker & The Shot,314000.0,0.669,0.477,A,-13.49,major,0.0276,0.411,0.000134,0.133,0.691,105.54,80s,"power pop, pub rock"
2HyrLPJTZ4qDpWJ6qnu0Ke,4.0,47.63355,20.0,1.0,,,New Frontier,Donald Fagen,381107.0,0.772,0.679,A,-10.47,major,0.0421,0.473,0.0215,0.165,0.886,123.598,80s,"sophisti-pop, yacht rock"
0DJFfzpoWz0wiaBzqcSeuh,4.0,73.92596,7.0,1.0,,,Imagination,Belouis Some,214613.0,0.663,0.787,F,-10.812,minor,0.04,0.378,0.00208,0.0335,0.795,108.166,80s,"new romantic, new wave pop, synthpop"
6rA3XhfwaW4D7pPqJn8dhv,4.0,26.46041,11.0,1.0,,,Live It Up,Gardner Cole,226533.0,0.689,0.779,C# / Db,-11.903,minor,0.0386,0.0733,0.039,0.111,0.896,119.877,80s,
2jlcUz84FigsD2IklXSsGI,4.0,49.6463,13.0,1.0,,,Anywhere With You,Rubber Rodeo,279533.0,0.56,0.834,C,-7.892,major,0.0392,0.000236,0.523,0.153,0.75,164.568,80s,cowpunk
7cRWPAHuHQ36agbu6Empc8,4.0,17.38985,9.0,1.0,,,Tenderness,General Public,218160.0,0.564,0.858,C,-11.259,major,0.0378,0.338,0.181,0.317,0.847,89.911,80s,"new romantic, new wave, synthpop"
4rNgFyEBbLSDQmOa3MZCNQ,4.0,19.44267,13.0,0.0,,,Beat Surrender,The Jam,207720.0,0.396,0.882,D,-11.068,major,0.0362,0.00106,0.0,0.179,0.875,156.658,80s,"mod revival, new romantic, new wave, punk"
2lfokjWEMj3JGRoZWRpIWR,4.0,33.96914,15.0,1.0,,,Hangin' On A String,Loose Ends,351813.0,0.735,0.724,B,-9.587,minor,0.0503,0.0383,0.0008,0.0637,0.861,104.953,80s,"brit funk, contemporary r&b, funk, new jack swing, post-disco, quiet storm, urban contemporary"
4jSwgxNp8EmMIdyPHEEKlb,1.0,56.39181,7.0,1.0,,,Love You Like I Never Loved Before,John O'Banion,202827.0,0.419,0.524,B,-12.455,major,0.0323,0.369,0.0,0.339,0.852,141.538,80s,"deep soft rock, yacht rock"
1MOSRjdAbUhvLNnHCdUEL5,4.0,39.40945,8.0,0.0,,,Mistral gagnant,Renaud,165933.0,0.363,0.368,B,-12.878,minor,0.0418,0.861,4.99e-06,0.0937,0.393,82.717,80s,"chanson, french pop, french rock"
4m1XqFH6B3v5Oq8Nl66vRw,4.0,38.97241,10.0,1.0,,,Now Or Never,Axe,231240.0,0.663,0.585,C,-9.256,minor,0.0502,0.00522,0.00173,0.0952,0.958,133.497,80s,
0oNzAMbhwWGkmrN0SAS3Jx,4.0,33.63685,7.0,0.0,,,Me and My Shadow,Al Jolson,122093.0,0.562,0.195,C,-22.387,major,0.0274,0.342,0.189,0.313,0.665,90.261,80s,"big band, british dance band, music hall, swing, tin pan alley, vaudeville, vintage jazz"
5TGeIu3Sxqs3DkOrdRcUQ6,4.0,30.97338,12.0,1.0,,,Similar Features,Melissa Etheridge,281373.0,0.495,0.461,B,-14.538,minor,0.0415,0.399,0.0,0.0606,0.426,207.005,80s,"ectofolk, heartland rock, lilith, pop rock, singer-songwriter"
2pzNY4u1tKbBk4qw5lKwT2,4.0,20.0412,11.0,1.0,,,Goodnight My Love,Mike Pinera,250733.0,0.497,0.522,E,-9.951,minor,0.0439,0.303,0.00039,0.334,0.165,145.068,80s,
1Lw8lLCrC17bLOuFPwACuB,4.0,32.26395,12.0,1.0,,,Playing With Lightning,Shot In The Dark,245849.0,0.499,0.736,C,-12.301,major,0.0416,0.0908,9.96e-05,0.832,0.879,158.306,80s,
5yMXAaSvxo12QkYU75Ixv0,4.0,47.19401,11.0,1.0,,,Luka,Suzanne Vega,231933.0,0.63,0.697,F# / Gb,-10.654,major,0.0311,0.189,0.000258,0.116,0.796,124.956,80s,"lilith, new wave pop, permanent wave, singer-songwriter"
2j1mCe3bCFx6wzMh6T90i9,4.0,21.34853,14.0,1.0,,,"Roxanne, Roxanne",UTFO,311360.0,0.925,0.955,C# / Db,-6.317,major,0.292,0.0342,0.0,0.198,0.641,100.429,80s,old school hip hop
3bSk74kxpt19gLVNGs4Qrl,4.0,44.55838,7.0,0.0,,,Videodisc,Trevor Bastow,157471.0,0.635,0.75,F,-7.109,major,0.0315,0.795,0.857,0.149,0.581,154.953,80s,"library music, spytrack"
5EuHpH5tpXkXpGHt8Zlafa,4.0,55.11102,9.0,1.0,,,10-9-8,Face To Face,234560.0,0.731,0.798,F# / Gb,-8.004,minor,0.0432,0.0135,0.0084,0.252,0.766,119.723,80s,
6cB0LQhxuDHf1rZPPxyDor,4.0,52.6894,16.0,0.0,,,Ride on Time - Massive Mix,Black Box,396053.0,0.674,0.839,A,-7.165,minor,0.0351,0.0141,0.82,0.07,0.868,118.764,80s,"diva house, eurodance, hip house, italo house"
0tOkXHcYsR2Y07XiGl0Yme,4.0,31.71675,11.0,1.0,,,They Don't Know,Tracey Ullman,179627.0,0.505,0.843,C,-3.952,major,0.0372,0.142,7.34e-05,0.148,0.809,114.076,80s,new wave pop
5x4DtzIQja1tPIEaH4qVMG,3.0,32.60638,8.0,0.0,,,I Hate the Blues,Dead Moon,154536.0,0.494,0.384,F,-11.37,minor,0.0558,0.924,0.332,0.286,0.457,153.144,80s,"garage rock, portland punk, punk blues"
61HGj25ENxWMuSYibZfqyM,4.0,25.31145,9.0,1.0,,,Square Rooms,Al Corley,221507.0,0.747,0.674,A,-11.686,major,0.031,0.244,0.0819,0.0838,0.746,124.289,80s,
07TXyB3pJgAXTR6smlJVOP,4.0,23.78264,13.0,0.0,,,Life Returns,Dr. Know,228040.0,0.194,0.783,F# / Gb,-12.296,minor,0.0834,5.71e-06,0.7,0.0347,0.372,171.953,80s,"california hardcore, crossover thrash, hardcore punk, punk"
5hVUbtzEMl8BLwZCG0ZMtD,4.0,23.64939,13.0,1.0,,,Showing Out (Get Fresh At The Weekend),Mel & Kim,214867.0,0.703,0.838,E,-11.782,minor,0.0638,0.00613,0.0129,0.137,0.767,119.771,80s,"new romantic, new wave pop, synthpop"
5EEkVMtebdf1WVHiiXD0kK,4.0,34.24708,6.0,0.0,,,Pop Anarchy,The Chesterfields,109467.0,0.558,0.841,D,-9.34,major,0.0618,0.0488,0.00284,0.13,0.877,127.871,80s,"c86, tape club"
6tqkRhIMqI9XNUVgT365II,3.0,27.79694,6.0,0.0,,,Capriccio for Marimba: II. Improvisation. Andante tranquillo,Harald Genzmer,108227.0,0.622,0.00247,D,-32.928,major,0.0545,0.99,0.939,0.0533,0.318,134.004,80s,"austro-german modernism, laboratorio, neoclassicism"
7zJnmSjZKjntHmOvEokGb3,4.0,39.71432,14.0,1.0,,,Stay The Night,Benjamin Orr,264893.0,0.42,0.762,D,-8.237,minor,0.0309,0.187,0.00102,0.0557,0.857,204.789,80s,
7zSDDsIlks515d0tZGM64x,4.0,29.29539,10.0,1.0,,,The Next Time I Fall,Peter Cetera With Amy Grant,225973.0,0.656,0.347,A,-13.398,major,0.028,0.488,0.00221,0.0645,0.368,118.288,80s,soft rock
1kZdQJjcCCK0vOMS7T7Ae6,4.0,57.79718,6.0,0.0,,,Child Of The Blues,Resurrection Band,222133.0,0.6,0.517,A,-12.244,major,0.0492,0.00825,0.00254,0.189,0.516,120.525,80s,"christian metal, deep christian rock"
