track_id,time_signature,chorus_hit,sections,target,popularity,genre,track,artist,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,era,Genre API
21s0bjVrP7RtQskeUKZxOu,4.0,17.42475,16.0,1.0,,,Soul Makossa,Manu Dibango,264307.0,0.831,0.835,C,-3.768,major,0.142,0.128,0.00227,0.134,0.8,114.997,70s,"afrobeat, afropop, makossa, world"
4fLIM0B1WwrLux9RdnMvze,4.0,57.71583,11.0,1.0,,,Suddenly Last Summer,The Motels,222000.0,0.716,0.753,D,-5.682,major,0.0286,0.162,0.0306,0.0831,0.561,120.141,80s,"australian rock, new romantic, new wave, new wave pop, synthpop"
3DwlNfiCQSdj0GOxYkR9Rq,4.0,30.34574,17.0,0.0,,,Sanctuary,Béla Fleck,444907.0,0.36,0.542,F,-13.885,major,0.0339,0.368,0.165,0.116,0.803,116.831,80s,"banjo, bluegrass, instrumental bluegrass, progressive bluegrass"
6JyYNPLalPgGa7XnclF5FO,3.0,50.97022,7.0,0.0,,,The Wild Rover,The Pogues,157893.0,0.656,0.512,G,-11.872,major,0.029,0.585,0.0,0.072,0.88,97.5,80s,"celtic punk, celtic rock, folk punk, punk"
6jJi8OXF5qaFdysB6sjWIT,4.0,33.62053,7.0,1.0,,,In The Driver's Seat,John Schneider,162293.0,0.642,0.889,D,-5.62,minor,0.0494,0.375,0.0,0.18,0.764,163.351,80s,classic country pop
3AKzRH32S4Jc5Ge4RFp5WG,4.0,53.02555,11.0,0.0,,,Slow Kill,Fields Of The Nephilim,224360.0,0.296,0.547,E,-15.115,minor,0.0327,0.000291,0.0136,0.372,0.49,148.775,80s,"corrosion, dark wave, gothabilly, gothic rock"
7EBpncUwlHjLhQTetSLb9O,4.0,36.52688,11.0,0.0,,,Young Wild And Free,Brighton Rock,225560.0,0.454,0.734,D,-15.559,major,0.041,0.124,1.36e-05,0.099,0.46,135.527,80s,canadian metal
3f1rbdXIbz36QZ8xU7wt2i,4.0,15.23401,10.0,1.0,,,Holiday,The Other Ones,213427.0,0.487,0.853,B,-10.165,minor,0.0343,0.0277,0.00737,0.136,0.802,83.593,80s,
6C3BPDXuHFRbCWsTk4eNPU,4.0,41.44096,12.0,0.0,,,Crystal Ball,Yngwie Malmsteen,295507.0,0.406,0.777,G# / Ab,-11.498,major,0.059,0.087,1.63e-05,0.196,0.456,131.109,80s,"glam metal, hard rock, instrumental rock, metal, metal guitar, neo classical metal, shred, swedish hard rock"
3UiuKZWtgXjeAfnfGqIeu0,4.0,26.8888,14.0,1.0,,,Right On Track,The Breakfast Club,256947.0,0.763,0.824,C# / Db,-10.054,minor,0.033,0.0613,4.45e-05,0.0226,0.947,116.975,80s,
02HBzyigV4WjMhBLwmJI7f,4.0,86.13896,17.0,0.0,,,Driving Blind,Chris & Cosey,390200.0,0.806,0.749,E,-14.328,minor,0.0502,0.00164,0.898,0.629,0.252,115.718,80s,"british experimental, british industrial, industrial, proto-techno"
2hRkoolB3umU4SviReUK4R,4.0,23.18097,23.0,0.0,,,Coumba,Orchestra Baobab,462560.0,0.655,0.304,D# / Eb,-15.005,major,0.0375,0.751,0.0052,0.092,0.442,82.465,80s,"afropop, chicha, mande pop, west african jazz, world"
4jh9olf0OKCokpzxSyLeJx,4.0,67.3578,8.0,1.0,,,Toy Soldiers,Martika,287600.0,0.514,0.59,C# / Db,-6.405,minor,0.0274,0.403,0.0,0.126,0.173,130.167,80s,"minneapolis sound, new romantic, new wave pop, synthpop"
586JuEkUz9LMuw359tnENM,4.0,30.08494,14.0,0.0,,,Mordor - Live in Munich,Running Wild,264440.0,0.22,0.924,B,-11.801,minor,0.0468,3.2e-05,0.0706,0.937,0.273,176.57,80s,"german metal, german power metal, metal, old school thrash, pirate, power metal, speed metal"
5NM2OJtBJqED5H7VwrfOPR,4.0,38.22913,11.0,0.0,,,Habaneras de Cadiz,Carlos Cano,273000.0,0.483,0.26,A,-12.947,major,0.0516,0.948,3.14e-06,0.144,0.468,129.326,80s,"cantautor, copla, rumba"
2lGMcPCaEyBRu2wFA4kfyv,4.0,61.75679,12.0,0.0,,,No Competition,Eric B. & Rakim,232000.0,0.852,0.42,B,-21.28,major,0.293,0.0246,0.000699,0.355,0.647,117.109,80s,"bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop"
4xiZ2sx9ZMUsclWiLWklcJ,4.0,5.51701,3.0,0.0,,,Oh Boy,Slime,105800.0,0.332,0.946,C,-5.413,major,0.0885,0.000946,0.00281,0.956,0.45,123.247,80s,"antideutsche, german punk"
0uDbaQ0mUscJhYV2dn7bNm,4.0,31.38554,10.0,1.0,,,Precious To Me,Phil Seymour,171160.0,0.698,0.867,B,-5.946,minor,0.0278,0.0184,0.0,0.102,0.956,129.549,80s,"modern power pop, power pop, underground power pop"
1uQVrfQXsCDaGvjt6qDOWv,4.0,46.80989,9.0,0.0,,,Storms in Africa - Pt. II,Enya,180837.0,0.475,0.463,C# / Db,-18.689,major,0.0444,0.762,0.93,0.174,0.528,104.05,80s,"celtic, middle earth, operatic pop"
3Guz2ytmxqThnnJGHwXviA,4.0,32.06669,11.0,1.0,,,Catch Me I'm Falling,Real Life,245467.0,0.574,0.803,A# / Bb,-6.866,major,0.052,0.000176,0.0456,0.246,0.771,84.791,80s,"new romantic, synthpop"
1rGoNUz5YGPcpxD5LAP5H6,4.0,14.33702,17.0,0.0,,,Tollkühn,Moebius,371467.0,0.182,0.786,C,-12.628,minor,0.0852,0.00147,0.696,0.0767,0.452,74.1,80s,krautrock
6i1uWZYWabNHq2wQnoca58,4.0,58.02635,9.0,1.0,,,It's Only Love,Simply Red,298573.0,0.666,0.884,A,-5.243,minor,0.0429,0.506,0.00612,0.0408,0.754,92.005,80s,"british soul, new romantic, new wave pop, soft rock, sophisti-pop"
7f7bSSvBqxn6WAHTRZMWHB,4.0,34.2106,10.0,1.0,,,Fields Of Fire,Big Country,211467.0,0.592,0.907,F,-8.87,major,0.0584,0.00111,0.0862,0.0954,0.613,123.815,80s,"new romantic, new wave, new wave pop, scottish new wave, scottish rock"
1wSPm3y4Lk6ABkVxCmwkZx,4.0,46.56178,14.0,1.0,,,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer,282493.0,0.634,0.644,D,-8.234,minor,0.0838,0.51,7.09e-05,0.32,0.286,135.24,80s,"adult standards, operatic pop"
1jUu3iBZ1lCZSpnvbe0udo,4.0,34.93229,12.0,1.0,,,When He Shines,Sheena Easton,236347.0,0.346,0.0677,A# / Bb,-15.864,major,0.0341,0.922,3.44e-06,0.112,0.0855,110.559,80s,"mellow gold, minneapolis sound, new romantic, new wave pop, soft rock, synthpop"
0TVjpDJ9Vxjg8W4yeYE5A6,4.0,24.17049,17.0,0.0,,,Addiction,Skinny Puppy,361333.0,0.642,0.791,D,-12.816,major,0.034,0.007,0.000603,0.198,0.581,109.669,80s,"ebm, electro-industrial, gothic rock, industrial, industrial metal, industrial rock"
0P7BhaKFxCj5Axs3xB0eiw,4.0,67.791,21.0,1.0,,,Small World,Huey Lewis & The News,520813.0,0.565,0.725,A,-5.7,major,0.0336,0.0985,0.000546,0.4,0.57,113.198,80s,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock"
5ueCbWJ80yYD6JoXu57JNZ,4.0,62.68526,11.0,0.0,,,Dance Hall Clash - Acappella,Tenor Fly,244107.0,0.928,0.713,G,-15.274,major,0.162,0.265,0.0,0.0866,0.968,101.48,80s,"jungle, ragga jungle"
3aCyoVnoC5e4W66pfbtsbB,4.0,53.48246,4.0,0.0,,,Holy Hack Jack,Demented Are Go,136693.0,0.365,0.937,D,-5.419,minor,0.092,0.000392,0.0156,0.305,0.457,101.372,80s,"deathgrass, psychobilly"
6qNI34MBRHZNjSXs7Xf4p2,4.0,48.73259,12.0,0.0,,,Martires del Rock and Roll,Los Suaves,290067.0,0.431,0.8,D,-12.565,major,0.228,0.0023,3.01e-05,0.273,0.449,168.261,80s,"punk urbano, spanish new wave, spanish punk"
2qJOgnPjVOMXPDKKT0tgOO,4.0,31.91805,9.0,0.0,,,Mas Que Nada,Luiz Henrique,180053.0,0.575,0.179,E,-21.549,minor,0.0501,0.902,0.0316,0.175,0.664,78.265,80s,bossa nova
5jwoygernfGvAuIxFSqxHp,4.0,22.20608,10.0,1.0,,,Falling In Love (Uh-Oh),Miami Sound Machine,233160.0,0.723,0.484,D,-14.456,major,0.026,0.261,0.00692,0.0492,0.962,108.991,80s,"disco, new romantic, new wave pop, soft rock, synthpop"
0lmS0Wofcv7B7uFYssSKta,4.0,36.04943,13.0,1.0,,,Forever Your Girl,Paula Abdul,300467.0,0.701,0.891,D,-7.873,major,0.0446,0.185,0.0454,0.0712,0.747,119.966,80s,"dance pop, new wave pop, soft rock"
5932kbyNt445gDTT2chRUS,3.0,26.34592,23.0,1.0,,,One More Try,George Michael,350667.0,0.551,0.291,F,-12.544,major,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,80s,new wave pop
6FwoAekQelrCxhP9tVu1ju,4.0,40.73267,8.0,0.0,,,Athol-brose,Cocteau Twins,179280.0,0.481,0.625,F,-5.816,major,0.0383,0.000574,0.788,0.124,0.437,120.078,80s,"alternative rock, art pop, dream pop, ethereal wave, melancholia, scottish indie, shoegaze"
5B37ocpk2zxeZL1lq5F6ui,4.0,37.31624,8.0,1.0,,,One Thing Leads To Another,The Fixx,199827.0,0.789,0.945,F,-5.219,minor,0.0482,0.198,3.11e-06,0.0617,0.965,136.745,80s,"album rock, new romantic, new wave, new wave pop"
6qMrM4U5bf8n06PgX0qkB0,4.0,18.43257,13.0,1.0,,,Still A Thrill,Jody Watley,281827.0,0.84,0.458,D,-13.245,major,0.062,0.151,0.25,0.148,0.968,109.924,80s,"contemporary r&b, freestyle, minneapolis sound, new jack swing, quiet storm, urban contemporary"
3o3qsqnaPcPlacWfvJs52p,4.0,48.9867,13.0,0.0,,,Get Funky (Long Club Adub),Royal House,374720.0,0.774,0.988,A# / Bb,-2.305,minor,0.135,0.0868,0.778,0.248,0.588,122.517,80s,"acid house, classic house, hip house"
1gQPqkrPZ1RypZvSYEAygs,4.0,20.12723,13.0,1.0,,,Medley,Stars On 45,233213.0,0.647,0.818,C# / Db,-6.174,minor,0.051,0.155,8.18e-06,0.166,0.908,122.552,80s,
1gQPqkrPZ1RypZvSYEAygs,4.0,20.12723,13.0,1.0,,,More Stars,More Stars On 45,233213.0,0.647,0.818,C# / Db,-6.174,minor,0.051,0.155,8.18e-06,0.166,0.908,122.552,80s,
5qlHGUwHMgO0x9iQ7R7wV2,4.0,38.92427,10.0,0.0,,,A Rock And A Hard Place,Sisters of Mercy,215467.0,0.676,0.94,C,-14.304,major,0.0411,0.00785,0.228,0.122,0.814,133.734,80s,"corrosion, gothic rock, industrial rock"
1WaTs5OShZF8n3xgFrVYDD,4.0,47.92506,9.0,0.0,,,All-Boy All-Girl,Arthur Russell,223600.0,0.768,0.191,F,-19.233,minor,0.046,0.2,0.207,0.216,0.439,138.798,80s,"art pop, cello, experimental, fourth world, minimalism, modern cello, new weird america, no wave"
67mzUTffcYdKgFdBj2t1rp,4.0,71.88103,11.0,1.0,,,Right Next Door (Because Of Me),The Robert Cray Band,258800.0,0.748,0.635,A# / Bb,-8.412,minor,0.0533,0.21,0.000824,0.129,0.727,87.533,80s,"blues, blues rock, british blues, country rock, electric blues, modern blues, southern rock"
6Y5xvsGySH5DAzyQAc0AiE,4.0,19.15864,11.0,0.0,,,No Reason,Matthew Young,184813.0,0.415,0.0779,C# / Db,-33.337,major,0.0503,0.967,0.813,0.376,0.971,107.815,80s,folktronica
6mRcTcQxjHByzX6eMWv13T,4.0,30.23218,11.0,1.0,,,New Romance (It's A Mystery),Spider,189475.0,0.608,0.671,E,-12.549,major,0.0358,0.126,1.31e-06,0.091,0.76,133.894,80s,
7JR5s8DtDZxhVHAqawvo20,4.0,46.68056,10.0,1.0,,,Foolish Heart,Sharon Bryant,279840.0,0.642,0.419,C# / Db,-12.609,major,0.0316,0.481,0.0,0.0523,0.755,95.6,80s,
2hZMr26l6SGTe7x0Ol1KVU,4.0,28.34963,26.0,0.0,,,The Peoples Message Take Two,Terry Lewis and Wild Flower,787467.0,0.69,0.745,C,-12.131,major,0.0679,0.135,0.0,0.503,0.927,109.526,80s,proto-rap
3d6UefBBvhqHxJLZdm8scF,4.0,37.94736,14.0,1.0,,,I Miss You,Klymaxx,333267.0,0.553,0.345,F,-18.267,major,0.0342,0.499,0.0,0.252,0.305,139.562,80s,"contemporary r&b, minneapolis sound, new jack swing, quiet storm, urban contemporary"
6L14MdRtQrxsuQQ5thpRKY,4.0,21.80397,14.0,1.0,,,Inside Outside,The Cover Girls,206853.0,0.375,0.921,B,-5.387,major,0.239,0.0012,0.00509,0.27,0.455,121.208,80s,freestyle
0uTSpsec5kXkNQQjzt6dIB,4.0,22.78319,12.0,1.0,,,King Of Suede,"""Weird Al"" Yankovic",255373.0,0.78,0.808,B,-10.056,minor,0.0382,0.271,0.0,0.0958,0.569,128.505,80s,"comedy rock, comic, parody"
0iSQfYXHFZleDXQ3MqG01A,3.0,26.36699,13.0,0.0,,,King of Hearts,Lucinda Williams,245133.0,0.458,0.303,A,-17.653,major,0.0375,0.335,0.0,0.136,0.449,145.653,80s,"alternative country, folk, heartland rock, outlaw country, roots rock, singer-songwriter"
7DEpSeyiupvwY5tB8Yqbhh,4.0,20.31319,15.0,0.0,,,Get It Girl,2 LIVE CREW,235867.0,0.882,0.6,E,-13.33,minor,0.156,0.00835,1.1e-05,0.602,0.427,124.597,80s,"golden age hip hop, miami bass, miami hip hop, old school hip hop"
5aWvinQcbc1W1WdP0GQ6J1,4.0,35.80878,12.0,1.0,,,Electric Blue,Icehouse,263680.0,0.688,0.909,A# / Bb,-4.756,major,0.0354,0.0608,1.97e-06,0.1,0.641,109.673,80s,"australian rock, new romantic, sophisti-pop, synthpop"
2rjV47ddV799mKc5hujIWN,3.0,55.65929,11.0,0.0,,,Countryfied Inner City Blues,The Suicide Twins,259893.0,0.668,0.631,E,-13.6,minor,0.0472,0.23,2.89e-06,0.38,0.694,113.814,80s,glam punk
3D5ORNm9spaTcdRx50ksHx,4.0,25.17896,12.0,1.0,,,Lay It Down,Ratt,205560.0,0.442,0.759,A# / Bb,-13.475,major,0.0354,0.000402,0.0081,0.174,0.279,198.117,80s,"album rock, glam metal, hard rock"
2KxYID9maMVJaGnvGu6Iso,4.0,27.45929,13.0,1.0,,,(Between A) Rock And A Hard Place,Cutting Crew,227960.0,0.615,0.845,F,-9.943,minor,0.0393,0.0928,2.77e-05,0.0755,0.585,117.444,80s,"album rock, new romantic, new wave, new wave pop, soft rock, synthpop"
