track_id,time_signature,chorus_hit,sections,target,popularity,genre,track,artist,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,era,Genre API
26jvFY5r6AN5kuJmih4GpF,4.0,68.33876,14.0,1.0,,,Cross The Border,Philly's Most Wanted,255724.0,0.684,0.839,G# / Ab,-2.59,major,0.26,0.294,1.11e-06,0.0813,0.786,91.136,00s,philly rap
5jzX4dWVQeBTtfBaXnMRt5,4.0,60.2341,8.0,1.0,,,Don't Trust Me,3OH!3,192573.0,0.791,0.713,F,-3.742,minor,0.254,0.0163,0.0,0.189,0.514,130.012,00s,"electropowerpop, pop punk, pop rap, post-teen pop"
564OSRbqySMYtqpyCXwXbP,4.0,34.19233,11.0,1.0,,,In Love Wit Chu,Da Brat Featuring Cherish,248147.0,0.813,0.704,C,-3.427,major,0.289,0.236,0.0,0.098,0.792,95.067,00s,"chicago rap, contemporary r&b, dirty south rap, hip pop, new jack swing, r&b, urban contemporary"
3wlK8L68WjUUi6ObDO8yvy,4.0,46.73601,6.0,0.0,,,High Time,The Sonics,133427.0,0.486,0.884,A,-9.658,major,0.0514,0.37,0.00244,0.0538,0.495,106.14,00s,"classic garage rock, garage rock, protopunk"
6yYVqCAGywji3wYwSqwrUn,4.0,25.80655,10.0,0.0,,,Dance im Olivehain,Phenomden,210107.0,0.84,0.882,A# / Bb,-5.397,minor,0.0714,0.16,0.0,0.039,0.941,159.95,00s,"german reggae, mundart, swiss hip hop, swiss reggae, swiss rock"
32moCQn0dcdlMirTlYSmwy,3.0,88.31857,12.0,0.0,,,Este era un rey,Silvestre Revueltas,339640.0,0.508,0.267,C,-18.217,major,0.0594,0.899,0.639,0.294,0.244,131.786,00s,"early modern classical, latin classical, mexican classical"
6stxKQ2M28z3YYHxVnyTVv,4.0,36.2398,12.0,1.0,,,Go Hard,DJ Khaled Featuring Kanye West & T-Pain,272093.0,0.64,0.883,F,-4.011,minor,0.0497,0.00866,0.0,0.488,0.379,130.005,00s,"hip hop, miami hip hop, pop rap, rap"
3sfydNh0QQAdnIAtDVG16H,4.0,25.28362,11.0,1.0,,,Like This,Kelly Rowland Featuring Eve,215853.0,0.676,0.73,C# / Db,-5.963,major,0.267,0.00193,0.0,0.0627,0.489,178.117,00s,"atl hip hop, dance pop, hip pop, r&b, urban contemporary"
0wQqyhLetDqk3waR7JSttl,4.0,34.41765,10.0,1.0,,,Got It All,Eve & Jadakiss,227227.0,0.79,0.755,C# / Db,-5.992,major,0.459,0.0152,3.57e-05,0.411,0.627,95.052,00s,"dirty south rap, gangster rap, hardcore hip hop, southern hip hop"
3QnEp4rluCxUwgpXT43jmC,4.0,60.10273,11.0,1.0,,,Runaway Love,Ludacris Featuring Mary J. Blige,280680.0,0.405,0.721,C# / Db,-6.97,major,0.284,0.329,0.0,0.252,0.816,92.855,00s,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap"
6ndmKwWqMozN2tcZqzCX4K,4.0,31.50158,13.0,1.0,,,Remember The Name,Fort Minor Featuring Styles Of Beyond,230493.0,0.688,0.835,G# / Ab,-4.162,major,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,00s,rap rock
4T6W5VTa08LXtOE5tg8J6M,4.0,21.70332,13.0,0.0,,,Less Talk More Rokk,Freezepop,294333.0,0.56,0.501,D,-7.984,minor,0.0366,0.000776,0.00169,0.149,0.207,125.024,00s,"bitpop, indietronica, neo-synthpop"
1jyddn36UN4tVsJGtaJfem,4.0,40.12834,10.0,1.0,,,You Are The Best Thing,Ray LaMontagne,231840.0,0.579,0.727,A# / Bb,-4.872,major,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,00s,"acoustic pop, indie folk, neo mellow, stomp and holler"
5GDjGTiaen30yQyh1LWc9O,3.0,65.0843,15.0,0.0,,,Red Rock,Edward Ka-Spel,353653.0,0.439,0.181,A# / Bb,-22.908,major,0.0275,0.718,0.291,0.0827,0.0588,91.997,00s,"british experimental, industrial"
7oH7ME4Q2Nw9wzBicRfoUT,4.0,40.78927,8.0,0.0,,,Stab 'Em,Re-Con,188680.0,0.352,0.962,G,-5.891,major,0.0661,0.000417,0.855,0.29,0.339,182.552,00s,"deep happy hardcore, happy hardcore"
5MY71RMiZL4Jn7ZRkgO7cQ,4.0,65.58048,5.0,0.0,,,Parade Of Punk Rock T-Shirts,Maritime,207373.0,0.662,0.816,D,-7.652,major,0.0869,0.195,0.0,0.0951,0.663,134.971,00s,emo punk
0jJNh8Ru3n4xLs3ZqHoo5E,4.0,31.05676,13.0,1.0,,,Game's Pain,The Game Featuring Keyshia Cole,261773.0,0.754,0.769,F# / Gb,-4.658,minor,0.354,0.0863,0.0,0.0534,0.372,97.012,00s,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
5D2mYZuzcgjpchVY1pmTPh,5.0,23.28232,11.0,1.0,79.0,TIKTOK DANCE,Candy Shop,50 Cent Featuring Olivia,209107.0,0.614,0.574,B,-7.961,major,0.466,0.0253,3.2e-05,0.38,0.755,125.173,00s,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
4b0XF7CDpJEBAdVHMw7amV,4.0,79.20988,10.0,1.0,,,Just Got Started Lovin' You,James Otto,234640.0,0.705,0.606,G,-7.047,major,0.0243,0.159,0.00149,0.242,0.876,98.001,00s,country road
10xcIQQEJSEIOgG1HvS3t9,4.0,112.87158,5.0,1.0,,,Magic,Selena Gomez,169640.0,0.6,0.916,B,-3.071,minor,0.0374,0.00504,0.0,0.27,0.442,104.091,00s,"pop, post-teen pop"
7C3KqkEC6dndggv3ncJPjz,4.0,32.24435,16.0,0.0,,,What Is Jazz,Club des Belugas,315960.0,0.828,0.769,F# / Gb,-9.497,major,0.165,0.41,0.00743,0.0915,0.813,129.988,00s,"electro jazz, electro swing, nu jazz"
0IktbUcnAGrvD03AWnz3Q8,4.0,35.75715,7.0,1.0,,,Lucky,Jason Mraz & Colbie Caillat,191360.0,0.623,0.417,C,-8.699,major,0.0354,0.296,0.0,0.135,0.721,130.032,00s,"acoustic pop, dance pop, neo mellow, pop"
1x77DFB8ZQ6NbtxTBPtwhy,4.0,25.37233,14.0,0.0,,,Master of Darkness,Arjen Anthony Lucassen's Star One,314240.0,0.522,0.928,D,-7.818,major,0.0686,5.4e-05,0.000247,0.42,0.483,117.967,00s,"dutch metal, progressive metal"
3UWY2drDjj2PUbaeJeRDip,4.0,40.42273,8.0,0.0,,,Last Dollar Blues,Blue Highway,151120.0,0.747,0.552,G# / Ab,-9.635,major,0.0309,0.603,0.00242,0.108,0.894,110.208,00s,"banjo, bluegrass, bluegrass gospel"
4HCBDtlRZiCTdxMABSXrw6,4.0,22.19709,13.0,0.0,,,Minus All,Imperative Reaction,305773.0,0.62,0.929,C,-5.196,major,0.0796,0.00106,0.037,0.0763,0.627,130.031,00s,"aggrotech, ebm, electro-industrial, futurepop, industrial metal"
1Uq394qwP4Nz9ZonRr3RrA,4.0,27.259,12.0,1.0,,,Zoom,Lil' Boosie Featuring Yung Joc,285040.0,0.779,0.616,B,-8.852,minor,0.15,0.00265,8.27e-05,0.339,0.171,160.919,00s,"baton rouge rap, dirty south rap, memphis hip hop, southern hip hop, trap"
6UZS3KgNc0NF13bbtQTzD6,4.0,35.8502,11.0,1.0,,,The Jump Off,Lil' Kim Featuring Mr. Cheeks,234093.0,0.837,0.736,A# / Bb,-8.367,minor,0.378,0.225,0.0,0.0549,0.905,104.907,00s,"dance pop, east coast hip hop, gangster rap, hip hop, hip pop, pop rap, r&b, rap, southern hip hop, trap queen, urban contemporary"
4O4dhPrjcw7GSLNafNydmb,4.0,36.54136,11.0,1.0,,,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,225573.0,0.678,0.866,C# / Db,-4.341,major,0.048,0.00295,0.0,0.16,0.842,88.041,00s,"neo mellow, pop rock, post-grunge, rock"
3wQ8RcbLwNRH53FelAVCkX,4.0,29.93987,10.0,1.0,,,Where I Wanna Be,Damizza Presents Shade Sheist Featuring Nate Dogg & Kurupt,260027.0,0.837,0.568,G# / Ab,-6.899,major,0.0574,0.0514,0.0203,0.0781,0.429,96.899,00s,"g funk, west coast rap"
5Z5YEyR5i8V8Ui2e5jGAAm,4.0,63.19185,6.0,0.0,,,Veni Vidi Vici,Black Lips,148307.0,0.666,0.544,B,-7.035,minor,0.0303,0.283,0.000801,0.15,0.713,107.335,00s,"atlanta indie, atlanta punk, garage rock, indie garage rock, neo-psychedelic, noise pop"
0nvFnhFthibvSO9Y6TwGvW,4.0,22.7535,11.0,0.0,,,Molokai Slide,Ehukai,241059.0,0.845,0.374,F,-13.413,major,0.0653,0.46,0.0,0.0833,0.961,115.036,00s,jawaiian
3pxCXv0NACYfYnLjFcQW5D,4.0,71.29522,7.0,1.0,,,Addicted,Saving Abel,222827.0,0.512,0.865,G,-4.146,major,0.0338,0.000821,0.0,0.0982,0.529,138.017,00s,"alternative metal, nu metal, post-grunge"
6IdK1E8oLtVNdPPH9Np6he,4.0,43.18103,10.0,1.0,,,Hey Luv (Anything),Mobb Deep Featuring 112,242093.0,0.833,0.68,G,-5.408,major,0.227,0.157,0.0,0.189,0.641,98.996,00s,"east coast hip hop, hardcore hip hop, hip hop, queens hip hop"
3uCdOt70LDcVQCG8IKh9Ag,4.0,29.94802,12.0,1.0,,,Last Train Home,Lostprophets,275173.0,0.483,0.787,E,-5.01,minor,0.0301,0.000703,3.35e-06,0.257,0.185,102.374,00s,
5cf1ZfI16kHp3S1ySpQ36G,3.0,19.3804,12.0,0.0,,,"Ready, Able",Grizzly Bear,257213.0,0.432,0.458,C,-9.723,major,0.0399,0.23,0.719,0.111,0.232,152.572,00s,"alternative rock, art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america"
21iEEekDSvQjVARSQ4dpXY,4.0,24.74359,10.0,1.0,,,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",318213.0,0.64,0.591,G,-7.441,major,0.32,0.251,0.0,0.665,0.533,83.132,00s,"contemporary r&b, hip pop"
07Tx168RSsUS1HqkDIOZbH,4.0,47.51155,9.0,1.0,,,Cupid Shuffle,Cupid,231360.0,0.785,0.582,F,-4.877,minor,0.237,0.191,0.0,0.2,0.861,71.774,00s,kids dance party
5Vx9HGBtQlZg5rzadF6g9w,4.0,39.23957,9.0,0.0,,,Zombie (Ray Knox Hands Up Remix),Andrew Spencer & The Vamprockerz,231013.0,0.695,0.999,C# / Db,-4.716,major,0.0662,0.00266,0.00039,0.325,0.442,138.031,00s,
4uI3LValSc5l6thizRRZRF,3.0,25.44864,18.0,0.0,,,FOLK SONG OF BANGLADESH,Badal Roy,348640.0,0.568,0.153,C# / Db,-19.469,minor,0.121,0.867,0.875,0.116,0.447,97.501,00s,"indian jazz, tabla"
3vS2tjkjD5GSt1ZHOWkQq8,4.0,83.74104,11.0,0.0,,,Cavern,Liquid Liquid,323493.0,0.681,0.752,G,-10.531,major,0.0531,0.0124,0.783,0.077,0.323,115.405,00s,"dance rock, dance-punk, no wave, post-punk"
0Z1yRfY1X0dHhW00zFrExx,3.0,33.78966,16.0,0.0,,,"Abhi Na Jao Chhod Kaar (Unplugged), Pt. 2",Akriti Kakkar,279902.0,0.584,0.387,E,-9.401,major,0.0304,0.693,0.0,0.0898,0.244,135.974,00s,"filmi, modern bollywood"
6KjzDfZNazdnPzhQunA7mZ,4.0,52.78284,13.0,0.0,,,Jég ( Metál Remix ),Árnyak,339027.0,0.565,0.541,G# / Ab,-12.178,major,0.0307,0.00629,0.677,0.118,0.242,129.825,00s,hungarian rock
08PQgCL2WTNuMKAnbKC9jV,4.0,34.43046,9.0,0.0,,,Oshakashama,RADWIMPS,228147.0,0.451,0.978,D,-2.358,minor,0.179,0.0207,0.000366,0.345,0.702,128.329,00s,"j-pop, j-rock, japanese emo, visual kei"
4soE6F9djLRl3OwQyKd3p2,4.0,63.85846,10.0,0.0,,,Early Grave,Architects,212467.0,0.367,0.979,C# / Db,-2.977,major,0.109,7.04e-06,0.00243,0.242,0.176,170.037,00s,"mathcore, melodic metalcore, metalcore, progressive metalcore, uk metalcore"
7FWuzwapuKHTEyDJIcQOw3,4.0,59.39606,7.0,1.0,,,Stutter,Joe Featuring Mystikal,213027.0,0.767,0.759,F# / Gb,-6.516,major,0.117,0.0513,0.0,0.31,0.677,89.989,00s,"contemporary r&b, r&b, urban contemporary"
2mKouqwAIdQnMP43zxR89r,4.0,44.68763,11.0,1.0,,,What's Luv?,Fat Joe Featuring Ashanti,267093.0,0.835,0.707,G# / Ab,-5.074,major,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,00s,"bronx hip hop, dirty south rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap"
3XKIUb7HzIF1Vu9usunMzc,4.0,37.92118,14.0,1.0,,,Maria Maria,Santana Featuring The Product G&B,261973.0,0.777,0.601,D,-5.931,major,0.126,0.0406,0.00201,0.0348,0.68,97.911,00s,"blues rock, classic rock, mexican classic rock"
4TxdDwdVNpLTcXkCflfuHB,4.0,38.01014,9.0,1.0,,,Girl Next Door,Saving Jane,203253.0,0.627,0.81,D,-5.684,major,0.0437,0.0134,0.0,0.109,0.496,122.058,00s,candy pop
4lT7x2jMbNpDmeM9uiTduj,4.0,31.70307,8.0,0.0,,,Guess What,Syleena Johnson,211427.0,0.841,0.584,C# / Db,-5.639,major,0.046,0.118,0.0,0.107,0.882,82.005,00s,"contemporary r&b, neo soul, r&b, urban contemporary"
48gBfTRel9fajeev7tmLpo,4.0,31.13743,12.0,1.0,,,Better Off Alone,Alice Deejay,215246.0,0.666,0.854,G# / Ab,-8.442,minor,0.0565,0.0044,0.769,0.313,0.748,136.954,00s,
27L8sESb3KR79asDUBu8nW,4.0,24.00266,9.0,1.0,,,Stacy's Mom,Fountains Of Wayne,197987.0,0.774,0.75,B,-4.927,minor,0.0413,0.0021,1.85e-05,0.0808,0.925,118.015,00s,"pop rock, power pop"
3mfZ3Ak81x296U6ztQDh63,4.0,67.87275,6.0,0.0,,,Hetast när det gäller,AIK Trubaduren,149995.0,0.592,0.554,G,-8.496,major,0.0413,0.461,0.0,0.663,0.73,136.888,00s,"danspunk, fotbollslatar"
2ZyuwVvV6Z3XJaXIFbspeE,4.0,41.18681,10.0,1.0,,,Wild Things,Alessia Cara,188493.0,0.741,0.626,C# / Db,-4.826,minor,0.0886,0.02,0.0,0.0828,0.706,108.029,10s,"canadian contemporary r&b, canadian pop, pop"
61APOtq25SCMuK0V5w2Kgp,3.0,33.18083,9.0,0.0,,,Surfboard,Esquivel!,176880.0,0.447,0.247,F,-14.661,minor,0.0346,0.871,0.814,0.0946,0.25,155.489,10s,"exotica, lounge, space age pop"
2JqnpexlO9dmvjUMCaLCLJ,4.0,44.89147,9.0,1.0,,,Love Someone,Lukas Graham,205463.0,0.55,0.415,A,-6.557,minor,0.052,0.161,0.0,0.108,0.274,172.065,10s,"danish pop, scandipop"
0cjfLhk8WJ3etPTCseKXtk,4.0,29.52521,7.0,0.0,,,Music To My Ears (feat. Tory Lanez),Keys N Krates,193043.0,0.502,0.648,C,-5.698,minor,0.0527,0.00513,0.0,0.204,0.291,91.837,10s,"brostep, edm, electro house, electronic trap, livetronica"
1lItf5ZXJc1by9SbPeljFd,4.0,24.99199,8.0,1.0,,,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,144244.0,0.807,0.887,C# / Db,-3.892,major,0.275,0.00381,0.0,0.391,0.78,160.517,10s,viral trap
75BGF4LC7AOLFfxn6ukZDH,4.0,21.0451,14.0,0.0,,,Sex Metal Barbie,In This Moment,262493.0,0.533,0.935,C,-3.704,major,0.128,0.0139,0.0,0.168,0.481,140.092,10s,"alternative metal, nu metal, post-grunge"
7LBa0KNFR8IY3g7LOfXqu8,4.0,31.23583,11.0,0.0,,,Holiday With HH,No Bros,252787.0,0.166,0.985,G,-2.886,major,0.17,0.00183,0.0142,0.958,0.139,174.725,10s,austrian metal
70tFuqBcduJv15bEnOPRTh,4.0,23.30245,9.0,1.0,,,My Last,Big Sean Featuring Chris Brown,254120.0,0.387,0.773,G# / Ab,-5.685,major,0.17,0.098,0.0,0.209,0.368,78.629,10s,"detroit hip hop, hip hop, pop rap, r&b, rap, southern hip hop, trap"
5Z19ylxppfnfdP4JH0u8oj,4.0,36.66287,10.0,1.0,,,Break Up In The End,Cole Swindell,199693.0,0.507,0.372,C# / Db,-8.433,major,0.0303,0.481,0.0,0.271,0.257,86.422,10s,"contemporary country, country, country road, modern country rock"
1hW21b9IQeETvRqMwnn2F7,4.0,41.48721,14.0,0.0,,,Maze of Martyr (Official Dominator 2017 anthem) - Radio Edit,Dj Mad Dog,232541.0,0.32,0.99,C# / Db,-2.454,major,0.344,0.00902,0.00032,0.107,0.0424,178.107,10s,"dark hardcore, hardcore techno"
2Vevs2eAQNNb7NTpKj5kqA,4.0,38.21223,12.0,1.0,,,Cut Her Off,KCamp Featuring 2 Chainz,243333.0,0.769,0.611,G# / Ab,-2.85,major,0.039,0.098,0.0,0.221,0.0901,144.037,10s,"atl hip hop, melodic rap, southern hip hop, trap"
0iSaO7CfL9NgXdM8Meu2ul,4.0,14.73978,10.0,1.0,,,Beautiful People,Chris Brown Featuring Benny Benassi,226773.0,0.417,0.806,F,-5.339,minor,0.16,0.0703,0.00637,0.0841,0.545,127.887,10s,"r&b, rap"
2hLhiONy3FcndFJc2CiC2e,4.0,37.52226,5.0,0.0,,,Squidwards Nose (feat. Kg Prince),Joey Trap,119249.0,0.634,0.88,C# / Db,-1.714,major,0.293,0.169,0.0,0.474,0.548,150.959,10s,"san diego rap, vapor trap"
7GI1Weh21oGJYeSbrtOyR1,4.0,24.45777,9.0,0.0,,,Windshield,Greensky Bluegrass,224853.0,0.48,0.548,C,-9.119,major,0.0328,0.627,0.00502,0.205,0.322,90.109,10s,"banjo, jam band, jamgrass, midwest americana, new americana, progressive bluegrass"
1DV7nyw8OigFfEiJ3yEFj6,4.0,40.78298,9.0,0.0,,,Don't Speak (Instrumental),Joseph Sullinger,241496.0,0.526,0.228,C,-12.975,minor,0.0542,0.975,0.903,0.106,0.239,143.295,10s,acoustic guitar cover
5tf1VVWniHgryyumXyJM7w,4.0,31.44339,10.0,1.0,,,Sugar,Robin Schulz Featuring Francesco Yates,219043.0,0.636,0.815,F,-5.098,minor,0.0581,0.0185,0.0,0.163,0.636,123.063,10s,"deep euro house, deep house, edm, german dance, pop dance, tropical house"
4gW4lIdFDob87TaoyREAHu,4.0,47.06457,8.0,0.0,,,Badges,Yohuna,229500.0,0.481,0.199,G,-14.253,major,0.0326,0.949,0.618,0.12,0.147,127.996,10s,"bedroom pop, eau claire indie"
774fmDmDlvsKYdcdBnjp1Z,4.0,62.60494,12.0,0.0,,,10.000 Falls,Logical Terror,241583.0,0.429,0.924,B,-6.456,minor,0.135,0.00136,9.78e-06,0.345,0.209,180.033,10s,cyber metal
23puVz6Rhiq8Wax9KxnZtW,1.0,22.19678,11.0,0.0,,,The Healing Process,Koh Lantana,161442.0,0.241,0.0553,D# / Eb,-23.605,major,0.0336,0.926,0.93,0.108,0.0643,135.859,10s,"atmosphere, background music"
7iaw359G2XT14uTfV9feip,4.0,59.76709,9.0,1.0,,,Lockjaw,French Montana Featuring Kodak Black,223147.0,0.615,0.648,F,-3.792,minor,0.22,0.0411,0.0,0.277,0.26,169.912,10s,"hip hop, pop rap, rap, southern hip hop, trap"
0ek2PwrDkUWRqoaTq6WKDj,4.0,55.05616,7.0,0.0,,,Sleep Hibernation,Moon Laika,175132.0,0.142,0.013,G,-33.299,major,0.0428,0.984,0.909,0.0994,0.0708,72.917,10s,background music
3XF5xLJHOQQRbWya6hBp7d,4.0,27.06075,9.0,1.0,,,You Should See Me In A Crown,Billie Eilish,180953.0,0.678,0.533,E,-10.485,major,0.186,0.462,0.219,0.139,0.323,150.455,10s,"art pop, electropop, pop"
3OtMnyUaiipcAT23A8liyi,4.0,25.02456,11.0,1.0,69.0,TIKTOK DANCE,Swish Swish,Katy Perry Featuring Nicki Minaj,242520.0,0.839,0.705,F,-5.194,minor,0.0445,0.0184,1.77e-05,0.102,0.575,119.954,10s,pop
1Vot6YSxInL52SGTN0XN9n,4.0,22.25047,15.0,1.0,,,Hot Tottie,Usher Featuring Jay-Z,299333.0,0.654,0.866,F# / Gb,-4.332,minor,0.286,0.00155,5.38e-06,0.0928,0.669,87.525,10s,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary"
4Hl8ohhuAt8AvjIGsyfuli,4.0,29.48355,11.0,0.0,,,New Salem,Misery Index,203960.0,0.329,0.933,C# / Db,-4.336,major,0.0552,3.47e-06,4.09e-06,0.059,0.261,104.676,10s,"brutal death metal, death metal, deathgrind, grindcore, technical death metal"
0pSBuHjILhNEo55xK1zrRt,4.0,27.10088,13.0,1.0,,,Rolex,Ayo & Teo,238587.0,0.804,0.886,C# / Db,-2.512,major,0.04,0.0837,0.0,0.266,0.789,144.946,10s,"trap, viral trap"
5PDTYfgeyl9EYEdztUx4Ob,4.0,32.36458,8.0,0.0,,,Worldless,I Will Never Be The Same,205320.0,0.358,0.818,C# / Db,-7.365,minor,0.059,8.06e-05,0.000752,0.145,0.424,90.038,10s,future rock
3Ik6ZVvOgr2Pu5cnI8Gsu0,4.0,39.10846,11.0,1.0,,,B**** I'm Madonna,Madonna Featuring Nicki Minaj,228853.0,0.733,0.612,D# / Eb,-5.777,minor,0.109,0.0478,0.000784,0.161,0.553,149.999,10s,"dance pop, pop"
5EDew6KNlMSnGmnlIiuIH8,4.0,41.38748,6.0,0.0,,,Ride 4 Me (feat. PnB Rock),Rosewood Bape,189467.0,0.712,0.655,F# / Gb,-5.323,minor,0.0686,0.592,0.0,0.122,0.721,94.991,10s,boston hip hop
50rm7j7JKHMeM2PpoELhk4,4.0,71.18209,8.0,0.0,,,Death Grips,Mason Jennings,226086.0,0.214,0.832,F# / Gb,-6.645,major,0.0507,0.284,2.33e-05,0.546,0.23,74.541,10s,
3kpbLXeL4vSyLB4wYUKP45,4.0,33.27024,6.0,0.0,,,Baby Swing - Radio Edit,Phos Toni,190143.0,0.834,0.731,B,-4.439,minor,0.266,0.115,0.000268,0.368,0.828,121.93,10s,electro swing
0JmN63trKkriJWaor4r9nk,4.0,58.93916,13.0,0.0,,,Money,Leonardo Da Vinyl,331676.0,0.649,0.652,G# / Ab,-13.641,major,0.0382,0.00145,0.548,0.0574,0.471,108.002,10s,
7dr3oCj1o5duGCZN3lVWin,4.0,57.54756,6.0,0.0,,,Wolf Finder General,Winterwolf,165449.0,0.233,0.925,F# / Gb,-9.545,major,0.094,5.42e-06,0.921,0.265,0.172,135.497,10s,finnish death metal
4NdXQlDTzxbOMkzJGWFtz3,4.0,51.23142,6.0,1.0,,,Butterfly Doors,Lil Pump,132923.0,0.925,0.397,F,-11.265,major,0.169,0.0889,5.12e-05,0.144,0.429,130.008,10s,"emo rap, miami hip hop, pop rap, rap"
7ioiB40H9xKs04QtIso2I3,4.0,19.54918,8.0,1.0,,,Somebody,Natalie La Rose Featuring Jeremih,189907.0,0.83,0.52,C,-8.714,major,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,10s,viral trap
5BQrp63SHCVf4bzCzJePne,4.0,86.81431,8.0,1.0,,,Don't Cry,Lil Wayne Featuring XXXTENTACION,249450.0,0.585,0.709,G# / Ab,-6.072,major,0.319,0.409,0.0,0.183,0.21,111.913,10s,"hip hop, new orleans rap, pop rap, rap, trap"
1zZIVe9x0JhdhpuQjLTjIM,4.0,43.12072,11.0,0.0,,,pictures feat. Kacey Musgraves,Judah & the Lion,253869.0,0.567,0.542,D,-6.64,major,0.0309,0.309,0.000342,0.0734,0.229,125.16,10s,"banjo, folk-pop, stomp and holler"
7ibdlh8S0E898zZNDmNefJ,4.0,21.52928,11.0,0.0,,,Touch Me,Clinic,197538.0,0.636,0.565,C# / Db,-9.194,major,0.0311,0.00437,0.276,0.376,0.53,87.993,10s,"art punk, dance-punk, noise pop"
1ePdxyyF6tntoUAf8PZQuF,4.0,25.3835,8.0,0.0,,,Cold Summer (feat. Tee Grizzley),Jeezy,181347.0,0.701,0.731,B,-4.528,minor,0.213,0.0355,0.0,0.389,0.36,90.015,10s,"atl hip hop, crunk, dirty south rap, gangster rap, old school atlanta hip hop, rap, southern hip hop, trap"
5FgLLtrDU4Ex2ezB9anpH5,4.0,24.18304,11.0,1.0,,,The Heart Of Dixie,Danielle Bradbery,209453.0,0.456,0.637,F# / Gb,-4.773,major,0.0354,0.0171,0.0,0.194,0.436,155.95,10s,"contemporary country, country road"
